Fra;Til;KWH 60 Forbruk;Kvalitet
01.07.2022 00:00;01.07.2022 01:00;2,14;Avlest
01.07.2022 01:00;01.07.2022 02:00;0,53;Avlest
01.07.2022 02:00;01.07.2022 03:00;0,07;Avlest
01.07.2022 03:00;01.07.2022 04:00;0,08;Avlest
01.07.2022 04:00;01.07.2022 05:00;0,07;Avlest
01.07.2022 05:00;01.07.2022 06:00;0,8;Avlest
01.07.2022 06:00;01.07.2022 07:00;0,08;Avlest
01.07.2022 07:00;01.07.2022 08:00;0,06;Avlest
01.07.2022 08:00;01.07.2022 09:00;0,08;Avlest
01.07.2022 09:00;01.07.2022 10:00;0,07;Avlest
01.07.2022 10:00;01.07.2022 11:00;0,93;Avlest
01.07.2022 11:00;01.07.2022 12:00;0,82;Avlest
01.07.2022 12:00;01.07.2022 13:00;0,46;Avlest
01.07.2022 13:00;01.07.2022 14:00;0,08;Avlest
01.07.2022 14:00;01.07.2022 15:00;1,18;Avlest
01.07.2022 15:00;01.07.2022 16:00;0,72;Avlest
01.07.2022 16:00;01.07.2022 17:00;1,92;Avlest
01.07.2022 17:00;01.07.2022 18:00;0,09;Avlest
01.07.2022 18:00;01.07.2022 19:00;1,78;Avlest
01.07.2022 19:00;01.07.2022 20:00;0,4;Avlest
01.07.2022 20:00;01.07.2022 21:00;0,29;Avlest
01.07.2022 21:00;01.07.2022 22:00;0,28;Avlest
01.07.2022 22:00;01.07.2022 23:00;0,82;Avlest
01.07.2022 23:00;02.07.2022 00:00;1,23;Avlest
02.07.2022 00:00;02.07.2022 01:00;1,64;Avlest
02.07.2022 01:00;02.07.2022 02:00;0,07;Avlest
02.07.2022 02:00;02.07.2022 03:00;0,08;Avlest
02.07.2022 03:00;02.07.2022 04:00;0,07;Avlest
02.07.2022 04:00;02.07.2022 05:00;0,07;Avlest
02.07.2022 05:00;02.07.2022 06:00;0,79;Avlest
02.07.2022 06:00;02.07.2022 07:00;0,06;Avlest
02.07.2022 07:00;02.07.2022 08:00;0,08;Avlest
02.07.2022 08:00;02.07.2022 09:00;0,07;Avlest
02.07.2022 09:00;02.07.2022 10:00;0,33;Avlest
02.07.2022 10:00;02.07.2022 11:00;2,35;Avlest
02.07.2022 11:00;02.07.2022 12:00;2,08;Avlest
02.07.2022 12:00;02.07.2022 13:00;0,33;Avlest
02.07.2022 13:00;02.07.2022 14:00;0,07;Avlest
02.07.2022 14:00;02.07.2022 15:00;0,08;Avlest
02.07.2022 15:00;02.07.2022 16:00;0,06;Avlest
02.07.2022 16:00;02.07.2022 17:00;0,92;Avlest
02.07.2022 17:00;02.07.2022 18:00;1,71;Avlest
02.07.2022 18:00;02.07.2022 19:00;1,58;Avlest
02.07.2022 19:00;02.07.2022 20:00;0,24;Avlest
02.07.2022 20:00;02.07.2022 21:00;0,18;Avlest
02.07.2022 21:00;02.07.2022 22:00;0,97;Avlest
02.07.2022 22:00;02.07.2022 23:00;0,23;Avlest
02.07.2022 23:00;03.07.2022 00:00;0,83;Avlest
03.07.2022 00:00;03.07.2022 01:00;2,08;Avlest
03.07.2022 01:00;03.07.2022 02:00;0,24;Avlest
03.07.2022 02:00;03.07.2022 03:00;0,08;Avlest
03.07.2022 03:00;03.07.2022 04:00;0,81;Avlest
03.07.2022 04:00;03.07.2022 05:00;0,08;Avlest
03.07.2022 05:00;03.07.2022 06:00;0,06;Avlest
03.07.2022 06:00;03.07.2022 07:00;0,08;Avlest
03.07.2022 07:00;03.07.2022 08:00;0,06;Avlest
03.07.2022 08:00;03.07.2022 09:00;0,78;Avlest
03.07.2022 09:00;03.07.2022 10:00;0,2;Avlest
03.07.2022 10:00;03.07.2022 11:00;1,62;Avlest
03.07.2022 11:00;03.07.2022 12:00;1,11;Avlest
03.07.2022 12:00;03.07.2022 13:00;0,34;Avlest
03.07.2022 13:00;03.07.2022 14:00;2,17;Avlest
03.07.2022 14:00;03.07.2022 15:00;2,13;Avlest
03.07.2022 15:00;03.07.2022 16:00;0,06;Avlest
03.07.2022 16:00;03.07.2022 17:00;0,62;Avlest
03.07.2022 17:00;03.07.2022 18:00;1,29;Avlest
03.07.2022 18:00;03.07.2022 19:00;1,03;Avlest
03.07.2022 19:00;03.07.2022 20:00;0,09;Avlest
03.07.2022 20:00;03.07.2022 21:00;1,23;Avlest
03.07.2022 21:00;03.07.2022 22:00;0,32;Avlest
03.07.2022 22:00;03.07.2022 23:00;0,9;Avlest
03.07.2022 23:00;04.07.2022 00:00;1,93;Avlest
04.07.2022 00:00;04.07.2022 01:00;0,12;Avlest
04.07.2022 01:00;04.07.2022 02:00;0,06;Avlest
04.07.2022 02:00;04.07.2022 03:00;0,3;Avlest
04.07.2022 03:00;04.07.2022 04:00;0,59;Avlest
04.07.2022 04:00;04.07.2022 05:00;0,08;Avlest
04.07.2022 05:00;04.07.2022 06:00;0,06;Avlest
04.07.2022 06:00;04.07.2022 07:00;0,07;Avlest
04.07.2022 07:00;04.07.2022 08:00;0,07;Avlest
04.07.2022 08:00;04.07.2022 09:00;0,79;Avlest
04.07.2022 09:00;04.07.2022 10:00;0,2;Avlest
04.07.2022 10:00;04.07.2022 11:00;0,64;Avlest
04.07.2022 11:00;04.07.2022 12:00;0,66;Avlest
04.07.2022 12:00;04.07.2022 13:00;0,09;Avlest
04.07.2022 13:00;04.07.2022 14:00;0,4;Avlest
04.07.2022 14:00;04.07.2022 15:00;1;Avlest
04.07.2022 15:00;04.07.2022 16:00;0,19;Avlest
04.07.2022 16:00;04.07.2022 17:00;0,87;Avlest
04.07.2022 17:00;04.07.2022 18:00;0,77;Avlest
04.07.2022 18:00;04.07.2022 19:00;0,11;Avlest
04.07.2022 19:00;04.07.2022 20:00;0,44;Avlest
04.07.2022 20:00;04.07.2022 21:00;2;Avlest
04.07.2022 21:00;04.07.2022 22:00;1,44;Avlest
04.07.2022 22:00;04.07.2022 23:00;0,1;Avlest
04.07.2022 23:00;05.07.2022 00:00;0,19;Avlest
05.07.2022 00:00;05.07.2022 01:00;1,1;Avlest
05.07.2022 01:00;05.07.2022 02:00;0,09;Avlest
05.07.2022 02:00;05.07.2022 03:00;0,06;Avlest
05.07.2022 03:00;05.07.2022 04:00;0,08;Avlest
05.07.2022 04:00;05.07.2022 05:00;0,19;Avlest
05.07.2022 05:00;05.07.2022 06:00;0,72;Avlest
