Fra;Til;KWH 60 Forbruk;Kvalitet
01.02.2023 00:00;01.02.2023 01:00;0,09;Avlest
01.02.2023 01:00;01.02.2023 02:00;0,08;Avlest
01.02.2023 02:00;01.02.2023 03:00;0,8;Avlest
01.02.2023 03:00;01.02.2023 04:00;0,08;Avlest
01.02.2023 04:00;01.02.2023 05:00;0,07;Avlest
01.02.2023 05:00;01.02.2023 06:00;0,07;Avlest
01.02.2023 06:00;01.02.2023 07:00;0,99;Avlest
01.02.2023 07:00;01.02.2023 08:00;1,54;Avlest
01.02.2023 08:00;01.02.2023 09:00;0,1;Avlest
01.02.2023 09:00;01.02.2023 10:00;0,08;Avlest
01.02.2023 10:00;01.02.2023 11:00;0,07;Avlest
01.02.2023 11:00;01.02.2023 12:00;0,74;Avlest
01.02.2023 12:00;01.02.2023 13:00;0,08;Avlest
01.02.2023 13:00;01.02.2023 14:00;0,07;Avlest
01.02.2023 14:00;01.02.2023 15:00;0,09;Avlest
01.02.2023 15:00;01.02.2023 16:00;0,26;Avlest
01.02.2023 16:00;01.02.2023 17:00;1,45;Avlest
01.02.2023 17:00;01.02.2023 18:00;1,23;Avlest
01.02.2023 18:00;01.02.2023 19:00;1,15;Avlest
01.02.2023 19:00;01.02.2023 20:00;2,18;Avlest
01.02.2023 20:00;01.02.2023 21:00;2,21;Avlest
01.02.2023 21:00;01.02.2023 22:00;2,14;Avlest
01.02.2023 22:00;01.02.2023 23:00;2,09;Avlest
01.02.2023 23:00;02.02.2023 00:00;1,61;Avlest
02.02.2023 00:00;02.02.2023 01:00;0,08;Avlest
02.02.2023 01:00;02.02.2023 02:00;0,07;Avlest
02.02.2023 02:00;02.02.2023 03:00;0,08;Avlest
02.02.2023 03:00;02.02.2023 04:00;0,73;Avlest
02.02.2023 04:00;02.02.2023 05:00;0,09;Avlest
02.02.2023 05:00;02.02.2023 06:00;0,08;Avlest
02.02.2023 06:00;02.02.2023 07:00;0,55;Avlest
02.02.2023 07:00;02.02.2023 08:00;0,37;Avlest
02.02.2023 08:00;02.02.2023 09:00;0,6;Avlest
02.02.2023 09:00;02.02.2023 10:00;0,75;Avlest
02.02.2023 10:00;02.02.2023 11:00;0,07;Avlest
02.02.2023 11:00;02.02.2023 12:00;0,08;Avlest
02.02.2023 12:00;02.02.2023 13:00;0,63;Avlest
02.02.2023 13:00;02.02.2023 14:00;0,09;Avlest
02.02.2023 14:00;02.02.2023 15:00;0,08;Avlest
02.02.2023 15:00;02.02.2023 16:00;0,3;Avlest
02.02.2023 16:00;02.02.2023 17:00;1,49;Avlest
02.02.2023 17:00;02.02.2023 18:00;1,17;Avlest
02.02.2023 18:00;02.02.2023 19:00;1,1;Avlest
02.02.2023 19:00;02.02.2023 20:00;1,87;Avlest
02.02.2023 20:00;02.02.2023 21:00;2,14;Avlest
02.02.2023 21:00;02.02.2023 22:00;1,82;Avlest
02.02.2023 22:00;02.02.2023 23:00;0,96;Avlest
02.02.2023 23:00;03.02.2023 00:00;2,13;Avlest
03.02.2023 00:00;03.02.2023 01:00;0,55;Avlest
03.02.2023 01:00;03.02.2023 02:00;0,08;Avlest
03.02.2023 02:00;03.02.2023 03:00;0,07;Avlest
03.02.2023 03:00;03.02.2023 04:00;0,08;Avlest
03.02.2023 04:00;03.02.2023 05:00;0,78;Avlest
03.02.2023 05:00;03.02.2023 06:00;0,09;Avlest
03.02.2023 06:00;03.02.2023 07:00;0,31;Avlest
03.02.2023 07:00;03.02.2023 08:00;0,14;Avlest
