Fra;Til;KWH 60 Forbruk;Kvalitet
01.12.2022 00:00;01.12.2022 01:00;1,11;Avlest
01.12.2022 01:00;01.12.2022 02:00;0,727;Avlest
01.12.2022 02:00;01.12.2022 03:00;0,751;Avlest
01.12.2022 03:00;01.12.2022 04:00;0,701;Avlest
01.12.2022 04:00;01.12.2022 05:00;0,706;Avlest
01.12.2022 05:00;01.12.2022 06:00;0,745;Avlest
01.12.2022 06:00;01.12.2022 07:00;0,683;Avlest
01.12.2022 07:00;01.12.2022 08:00;0,787;Avlest
01.12.2022 08:00;01.12.2022 09:00;0,824;Avlest
01.12.2022 09:00;01.12.2022 10:00;0,896;Avlest
01.12.2022 10:00;01.12.2022 11:00;1,259;Avlest
01.12.2022 11:00;01.12.2022 12:00;1,072;Avlest
01.12.2022 12:00;01.12.2022 13:00;0,823;Avlest
01.12.2022 13:00;01.12.2022 14:00;0,862;Avlest
01.12.2022 14:00;01.12.2022 15:00;0,947;Avlest
01.12.2022 15:00;01.12.2022 16:00;0,81;Avlest
01.12.2022 16:00;01.12.2022 17:00;0,765;Avlest
01.12.2022 17:00;01.12.2022 18:00;0,768;Avlest
01.12.2022 18:00;01.12.2022 19:00;0,806;Avlest
01.12.2022 19:00;01.12.2022 20:00;0,788;Avlest
01.12.2022 20:00;01.12.2022 21:00;1,326;Avlest
01.12.2022 21:00;01.12.2022 22:00;0,83;Avlest
01.12.2022 22:00;01.12.2022 23:00;0,749;Avlest
01.12.2022 23:00;02.12.2022 00:00;0,75;Avlest
02.12.2022 00:00;02.12.2022 01:00;0,692;Avlest
02.12.2022 01:00;02.12.2022 02:00;0,748;Avlest
02.12.2022 02:00;02.12.2022 03:00;0,766;Avlest
02.12.2022 03:00;02.12.2022 04:00;0,71;Avlest
02.12.2022 04:00;02.12.2022 05:00;0,763;Avlest
02.12.2022 05:00;02.12.2022 06:00;1,124;Avlest
02.12.2022 06:00;02.12.2022 07:00;0,878;Avlest
