Fra;Til;KWH 60 Forbruk;Kvalitet
01.05.2022 00:00;01.05.2022 01:00;0,013;Avlest
01.05.2022 01:00;01.05.2022 02:00;0,013;Avlest
01.05.2022 02:00;01.05.2022 03:00;0,013;Avlest
01.05.2022 03:00;01.05.2022 04:00;0,012;Avlest
01.05.2022 04:00;01.05.2022 05:00;0,013;Avlest
01.05.2022 05:00;01.05.2022 06:00;0,013;Avlest
01.05.2022 06:00;01.05.2022 07:00;0,013;Avlest
01.05.2022 07:00;01.05.2022 08:00;0,013;Avlest
01.05.2022 08:00;01.05.2022 09:00;0,012;Avlest
01.05.2022 09:00;01.05.2022 10:00;0,013;Avlest
01.05.2022 10:00;01.05.2022 11:00;0,013;Avlest
01.05.2022 11:00;01.05.2022 12:00;0,013;Avlest
01.05.2022 12:00;01.05.2022 13:00;0,012;Avlest
01.05.2022 13:00;01.05.2022 14:00;0,013;Avlest
01.05.2022 14:00;01.05.2022 15:00;0,013;Avlest
01.05.2022 15:00;01.05.2022 16:00;0,013;Avlest
01.05.2022 16:00;01.05.2022 17:00;0,012;Avlest
01.05.2022 17:00;01.05.2022 18:00;0,022;Avlest
01.05.2022 18:00;01.05.2022 19:00;0,032;Avlest
01.05.2022 19:00;01.05.2022 20:00;0,013;Avlest
01.05.2022 20:00;01.05.2022 21:00;0,012;Avlest
01.05.2022 21:00;01.05.2022 22:00;0,013;Avlest
01.05.2022 22:00;01.05.2022 23:00;0,013;Avlest
01.05.2022 23:00;02.05.2022 00:00;0,013;Avlest
02.05.2022 00:00;02.05.2022 01:00;0,013;Avlest
02.05.2022 01:00;02.05.2022 02:00;0,013;Avlest
02.05.2022 02:00;02.05.2022 03:00;0,013;Avlest
02.05.2022 03:00;02.05.2022 04:00;0,012;Avlest
02.05.2022 04:00;02.05.2022 05:00;0,013;Avlest
02.05.2022 05:00;02.05.2022 06:00;0,013;Avlest
02.05.2022 06:00;02.05.2022 07:00;0,013;Avlest
02.05.2022 07:00;02.05.2022 08:00;0,012;Avlest
02.05.2022 08:00;02.05.2022 09:00;0,013;Avlest
02.05.2022 09:00;02.05.2022 10:00;0,013;Avlest
02.05.2022 10:00;02.05.2022 11:00;0,013;Avlest
02.05.2022 11:00;02.05.2022 12:00;0,041;Avlest
02.05.2022 12:00;02.05.2022 13:00;0,043;Avlest
02.05.2022 13:00;02.05.2022 14:00;0,013;Avlest
02.05.2022 14:00;02.05.2022 15:00;0,013;Avlest
02.05.2022 15:00;02.05.2022 16:00;0,013;Avlest
02.05.2022 16:00;02.05.2022 17:00;0,012;Avlest
02.05.2022 17:00;02.05.2022 18:00;0,013;Avlest
02.05.2022 18:00;02.05.2022 19:00;0,013;Avlest
02.05.2022 19:00;02.05.2022 20:00;0,013;Avlest
02.05.2022 20:00;02.05.2022 21:00;0,012;Avlest
02.05.2022 21:00;02.05.2022 22:00;0,013;Avlest
02.05.2022 22:00;02.05.2022 23:00;0,013;Avlest
02.05.2022 23:00;03.05.2022 00:00;0,013;Avlest
03.05.2022 00:00;03.05.2022 01:00;0,013;Avlest
03.05.2022 01:00;03.05.2022 02:00;0,013;Avlest
03.05.2022 02:00;03.05.2022 03:00;0,013;Avlest
03.05.2022 03:00;03.05.2022 04:00;0,013;Avlest
03.05.2022 04:00;03.05.2022 05:00;0,012;Avlest
03.05.2022 05:00;03.05.2022 06:00;0,013;Avlest
03.05.2022 06:00;03.05.2022 07:00;0,013;Avlest
03.05.2022 07:00;03.05.2022 08:00;0,013;Avlest
03.05.2022 08:00;03.05.2022 09:00;0,012;Avlest
03.05.2022 09:00;03.05.2022 10:00;0,02;Avlest
03.05.2022 10:00;03.05.2022 11:00;0,106;Avlest
03.05.2022 11:00;03.05.2022 12:00;0,161;Avlest
03.05.2022 12:00;03.05.2022 13:00;0,013;Avlest
03.05.2022 13:00;03.05.2022 14:00;0,015;Avlest
03.05.2022 14:00;03.05.2022 15:00;0,014;Avlest
03.05.2022 15:00;03.05.2022 16:00;0,014;Avlest
03.05.2022 16:00;03.05.2022 17:00;0,014;Avlest
03.05.2022 17:00;03.05.2022 18:00;0,015;Avlest
03.05.2022 18:00;03.05.2022 19:00;0,014;Avlest
03.05.2022 19:00;03.05.2022 20:00;0,014;Avlest
03.05.2022 20:00;03.05.2022 21:00;0,014;Avlest
03.05.2022 21:00;03.05.2022 22:00;0,015;Avlest
03.05.2022 22:00;03.05.2022 23:00;0,014;Avlest
03.05.2022 23:00;04.05.2022 00:00;0,014;Avlest
04.05.2022 00:00;04.05.2022 01:00;0,015;Avlest
04.05.2022 01:00;04.05.2022 02:00;0,014;Avlest
04.05.2022 02:00;04.05.2022 03:00;0,014;Avlest
04.05.2022 03:00;04.05.2022 04:00;0,014;Avlest
04.05.2022 04:00;04.05.2022 05:00;0,015;Avlest
04.05.2022 05:00;04.05.2022 06:00;0,013;Avlest
04.05.2022 06:00;04.05.2022 07:00;0,013;Avlest
04.05.2022 07:00;04.05.2022 08:00;0,013;Avlest
04.05.2022 08:00;04.05.2022 09:00;0,013;Avlest
04.05.2022 09:00;04.05.2022 10:00;0,012;Avlest
04.05.2022 10:00;04.05.2022 11:00;0,013;Avlest
04.05.2022 11:00;04.05.2022 12:00;0,013;Avlest
04.05.2022 12:00;04.05.2022 13:00;0,013;Avlest
04.05.2022 13:00;04.05.2022 14:00;0,012;Avlest
04.05.2022 14:00;04.05.2022 15:00;0,013;Avlest
04.05.2022 15:00;04.05.2022 16:00;0,013;Avlest
04.05.2022 16:00;04.05.2022 17:00;0,013;Avlest
04.05.2022 17:00;04.05.2022 18:00;0,012;Avlest
04.05.2022 18:00;04.05.2022 19:00;0,013;Avlest
04.05.2022 19:00;04.05.2022 20:00;0,013;Avlest
04.05.2022 20:00;04.05.2022 21:00;0,013;Avlest
04.05.2022 21:00;04.05.2022 22:00;0,012;Avlest
04.05.2022 22:00;04.05.2022 23:00;0,013;Avlest
04.05.2022 23:00;05.05.2022 00:00;0,013;Avlest
05.05.2022 00:00;05.05.2022 01:00;0,013;Avlest
05.05.2022 01:00;05.05.2022 02:00;0,013;Avlest
05.05.2022 02:00;05.05.2022 03:00;0,013;Avlest
05.05.2022 03:00;05.05.2022 04:00;0,012;Avlest
05.05.2022 04:00;05.05.2022 05:00;0,013;Avlest
05.05.2022 05:00;05.05.2022 06:00;0,013;Avlest
05.05.2022 06:00;05.05.2022 07:00;0,013;Avlest
05.05.2022 07:00;05.05.2022 08:00;0,012;Avlest
05.05.2022 08:00;05.05.2022 09:00;0,013;Avlest
05.05.2022 09:00;05.05.2022 10:00;0,013;Avlest
05.05.2022 10:00;05.05.2022 11:00;0,033;Avlest
05.05.2022 11:00;05.05.2022 12:00;0,049;Avlest
05.05.2022 12:00;05.05.2022 13:00;0,023;Avlest
05.05.2022 13:00;05.05.2022 14:00;0,013;Avlest
05.05.2022 14:00;05.05.2022 15:00;0,013;Avlest
05.05.2022 15:00;05.05.2022 16:00;0,013;Avlest
05.05.2022 16:00;05.05.2022 17:00;0,012;Avlest
05.05.2022 17:00;05.05.2022 18:00;0,013;Avlest
05.05.2022 18:00;05.05.2022 19:00;0,013;Avlest
05.05.2022 19:00;05.05.2022 20:00;0,085;Avlest
05.05.2022 20:00;05.05.2022 21:00;0,101;Avlest
05.05.2022 21:00;05.05.2022 22:00;0,074;Avlest
05.05.2022 22:00;05.05.2022 23:00;0,028;Avlest
05.05.2022 23:00;06.05.2022 00:00;0,013;Avlest
06.05.2022 00:00;06.05.2022 01:00;0,013;Avlest
06.05.2022 01:00;06.05.2022 02:00;0,013;Avlest
06.05.2022 02:00;06.05.2022 03:00;0,012;Avlest
06.05.2022 03:00;06.05.2022 04:00;0,013;Avlest
06.05.2022 04:00;06.05.2022 05:00;0,013;Avlest
06.05.2022 05:00;06.05.2022 06:00;0,013;Avlest
06.05.2022 06:00;06.05.2022 07:00;0,013;Avlest
06.05.2022 07:00;06.05.2022 08:00;0,012;Avlest
06.05.2022 08:00;06.05.2022 09:00;0,013;Avlest
06.05.2022 09:00;06.05.2022 10:00;0,013;Avlest
06.05.2022 10:00;06.05.2022 11:00;0,031;Avlest
06.05.2022 11:00;06.05.2022 12:00;0,132;Avlest
06.05.2022 12:00;06.05.2022 13:00;0,098;Avlest
06.05.2022 13:00;06.05.2022 14:00;0,072;Avlest
06.05.2022 14:00;06.05.2022 15:00;0,248;Avlest
06.05.2022 15:00;06.05.2022 16:00;0,08;Avlest
06.05.2022 16:00;06.05.2022 17:00;0,26;Avlest
06.05.2022 17:00;06.05.2022 18:00;0,329;Avlest
06.05.2022 18:00;06.05.2022 19:00;0,648;Avlest
06.05.2022 19:00;06.05.2022 20:00;0,646;Avlest
06.05.2022 20:00;06.05.2022 21:00;0,651;Avlest
06.05.2022 21:00;06.05.2022 22:00;0,668;Avlest
06.05.2022 22:00;06.05.2022 23:00;0,678;Avlest
06.05.2022 23:00;07.05.2022 00:00;0,695;Avlest
07.05.2022 00:00;07.05.2022 01:00;0,083;Avlest
07.05.2022 01:00;07.05.2022 02:00;0,083;Avlest
07.05.2022 02:00;07.05.2022 03:00;0,076;Avlest
07.05.2022 03:00;07.05.2022 04:00;0,082;Avlest
07.05.2022 04:00;07.05.2022 05:00;0,262;Avlest
07.05.2022 05:00;07.05.2022 06:00;0,556;Avlest
07.05.2022 06:00;07.05.2022 07:00;0,107;Avlest
07.05.2022 07:00;07.05.2022 08:00;0,683;Avlest
07.05.2022 08:00;07.05.2022 09:00;0,67;Avlest
07.05.2022 09:00;07.05.2022 10:00;0,667;Avlest
07.05.2022 10:00;07.05.2022 11:00;0,57;Avlest
07.05.2022 11:00;07.05.2022 12:00;0,149;Avlest
07.05.2022 12:00;07.05.2022 13:00;0,389;Avlest
07.05.2022 13:00;07.05.2022 14:00;0,685;Avlest
07.05.2022 14:00;07.05.2022 15:00;0,682;Avlest
07.05.2022 15:00;07.05.2022 16:00;0,7;Avlest
07.05.2022 16:00;07.05.2022 17:00;0,1;Avlest
07.05.2022 17:00;07.05.2022 18:00;0,071;Avlest
07.05.2022 18:00;07.05.2022 19:00;0,117;Avlest
07.05.2022 19:00;07.05.2022 20:00;0,057;Avlest
07.05.2022 20:00;07.05.2022 21:00;0,077;Avlest
07.05.2022 21:00;07.05.2022 22:00;0,075;Avlest
07.05.2022 22:00;07.05.2022 23:00;0,061;Avlest
07.05.2022 23:00;08.05.2022 00:00;0,061;Avlest
08.05.2022 00:00;08.05.2022 01:00;0,085;Avlest
08.05.2022 01:00;08.05.2022 02:00;0,09;Avlest
08.05.2022 02:00;08.05.2022 03:00;0,097;Avlest
08.05.2022 03:00;08.05.2022 04:00;0,099;Avlest
08.05.2022 04:00;08.05.2022 05:00;0,282;Avlest
08.05.2022 05:00;08.05.2022 06:00;0,094;Avlest
08.05.2022 06:00;08.05.2022 07:00;0,118;Avlest
08.05.2022 07:00;08.05.2022 08:00;0,482;Avlest
08.05.2022 08:00;08.05.2022 09:00;0,465;Avlest
08.05.2022 09:00;08.05.2022 10:00;0,291;Avlest
08.05.2022 10:00;08.05.2022 11:00;0,696;Avlest
08.05.2022 11:00;08.05.2022 12:00;0,679;Avlest
08.05.2022 12:00;08.05.2022 13:00;0,679;Avlest
08.05.2022 13:00;08.05.2022 14:00;0,695;Avlest
08.05.2022 14:00;08.05.2022 15:00;0,699;Avlest
08.05.2022 15:00;08.05.2022 16:00;0,696;Avlest
