Fra;Til;KWH 60 Forbruk;Kvalitet
01.07.2022 00:00;01.07.2022 01:00;0,058;Avlest
01.07.2022 01:00;01.07.2022 02:00;0,072;Avlest
01.07.2022 02:00;01.07.2022 03:00;0,061;Avlest
01.07.2022 03:00;01.07.2022 04:00;0,527;Avlest
01.07.2022 04:00;01.07.2022 05:00;0,061;Avlest
01.07.2022 05:00;01.07.2022 06:00;0,07;Avlest
01.07.2022 06:00;01.07.2022 07:00;0,056;Avlest
01.07.2022 07:00;01.07.2022 08:00;0,051;Avlest
01.07.2022 08:00;01.07.2022 09:00;0,065;Avlest
01.07.2022 09:00;01.07.2022 10:00;0,069;Avlest
01.07.2022 10:00;01.07.2022 11:00;0,051;Avlest
01.07.2022 11:00;01.07.2022 12:00;0,051;Avlest
01.07.2022 12:00;01.07.2022 13:00;0,068;Avlest
01.07.2022 13:00;01.07.2022 14:00;0,065;Avlest
01.07.2022 14:00;01.07.2022 15:00;0,051;Avlest
01.07.2022 15:00;01.07.2022 16:00;0,547;Avlest
01.07.2022 16:00;01.07.2022 17:00;0,07;Avlest
01.07.2022 17:00;01.07.2022 18:00;0,128;Avlest
01.07.2022 18:00;01.07.2022 19:00;0,413;Avlest
01.07.2022 19:00;01.07.2022 20:00;0,248;Avlest
01.07.2022 20:00;01.07.2022 21:00;0,331;Avlest
01.07.2022 21:00;01.07.2022 22:00;0,074;Avlest
01.07.2022 22:00;01.07.2022 23:00;0,056;Avlest
01.07.2022 23:00;02.07.2022 00:00;0,066;Avlest
02.07.2022 00:00;02.07.2022 01:00;0,534;Avlest
02.07.2022 01:00;02.07.2022 02:00;0,056;Avlest
02.07.2022 02:00;02.07.2022 03:00;0,053;Avlest
02.07.2022 03:00;02.07.2022 04:00;0,068;Avlest
02.07.2022 04:00;02.07.2022 05:00;0,069;Avlest
02.07.2022 05:00;02.07.2022 06:00;0,052;Avlest
02.07.2022 06:00;02.07.2022 07:00;0,053;Avlest
02.07.2022 07:00;02.07.2022 08:00;0,128;Avlest
02.07.2022 08:00;02.07.2022 09:00;0,081;Avlest
02.07.2022 09:00;02.07.2022 10:00;0,07;Avlest
02.07.2022 10:00;02.07.2022 11:00;0,071;Avlest
02.07.2022 11:00;02.07.2022 12:00;0,513;Avlest
02.07.2022 12:00;02.07.2022 13:00;0,053;Avlest
02.07.2022 13:00;02.07.2022 14:00;0,071;Avlest
02.07.2022 14:00;02.07.2022 15:00;0,063;Avlest
02.07.2022 15:00;02.07.2022 16:00;0,051;Avlest
02.07.2022 16:00;02.07.2022 17:00;0,061;Avlest
02.07.2022 17:00;02.07.2022 18:00;0,101;Avlest
02.07.2022 18:00;02.07.2022 19:00;0,061;Avlest
02.07.2022 19:00;02.07.2022 20:00;0,053;Avlest
02.07.2022 20:00;02.07.2022 21:00;0,114;Avlest
02.07.2022 21:00;02.07.2022 22:00;0,097;Avlest
02.07.2022 22:00;02.07.2022 23:00;0,541;Avlest
02.07.2022 23:00;03.07.2022 00:00;0,07;Avlest
03.07.2022 00:00;03.07.2022 01:00;0,067;Avlest
03.07.2022 01:00;03.07.2022 02:00;0,052;Avlest
03.07.2022 02:00;03.07.2022 03:00;0,054;Avlest
03.07.2022 03:00;03.07.2022 04:00;0,07;Avlest
03.07.2022 04:00;03.07.2022 05:00;0,06;Avlest
03.07.2022 05:00;03.07.2022 06:00;0,051;Avlest
03.07.2022 06:00;03.07.2022 07:00;0,06;Avlest
03.07.2022 07:00;03.07.2022 08:00;0,07;Avlest
03.07.2022 08:00;03.07.2022 09:00;0,055;Avlest
03.07.2022 09:00;03.07.2022 10:00;0,052;Avlest
03.07.2022 10:00;03.07.2022 11:00;0,551;Avlest
03.07.2022 11:00;03.07.2022 12:00;0,097;Avlest
03.07.2022 12:00;03.07.2022 13:00;0,402;Avlest
03.07.2022 13:00;03.07.2022 14:00;0,366;Avlest
03.07.2022 14:00;03.07.2022 15:00;0,259;Avlest
03.07.2022 15:00;03.07.2022 16:00;0,819;Avlest
03.07.2022 16:00;03.07.2022 17:00;0,31;Avlest
03.07.2022 17:00;03.07.2022 18:00;0,661;Avlest
03.07.2022 18:00;03.07.2022 19:00;0,161;Avlest
03.07.2022 19:00;03.07.2022 20:00;0,147;Avlest
03.07.2022 20:00;03.07.2022 21:00;0,069;Avlest
