Fra;Til;KWH 60 Forbruk;Kvalitet
01.04.2022 00:00;01.04.2022 01:00;0,812;Avlest
01.04.2022 01:00;01.04.2022 02:00;0,781;Avlest
01.04.2022 02:00;01.04.2022 03:00;0,778;Avlest
01.04.2022 03:00;01.04.2022 04:00;0,808;Avlest
01.04.2022 04:00;01.04.2022 05:00;0,775;Avlest
01.04.2022 05:00;01.04.2022 06:00;0,829;Avlest
01.04.2022 06:00;01.04.2022 07:00;0,755;Avlest
01.04.2022 07:00;01.04.2022 08:00;0,708;Avlest
01.04.2022 08:00;01.04.2022 09:00;0,728;Avlest
01.04.2022 09:00;01.04.2022 10:00;0,874;Avlest
01.04.2022 10:00;01.04.2022 11:00;0,811;Avlest
01.04.2022 11:00;01.04.2022 12:00;0,824;Avlest
01.04.2022 12:00;01.04.2022 13:00;0,849;Avlest
01.04.2022 13:00;01.04.2022 14:00;0,855;Avlest
01.04.2022 14:00;01.04.2022 15:00;0,155;Avlest
01.04.2022 15:00;01.04.2022 16:00;0,619;Avlest
01.04.2022 16:00;01.04.2022 17:00;0,043;Avlest
01.04.2022 17:00;01.04.2022 18:00;0,048;Avlest
01.04.2022 18:00;01.04.2022 19:00;0,144;Avlest
01.04.2022 19:00;01.04.2022 20:00;0,089;Avlest
01.04.2022 20:00;01.04.2022 21:00;0,768;Avlest
01.04.2022 21:00;01.04.2022 22:00;0,818;Avlest
01.04.2022 22:00;01.04.2022 23:00;0,813;Avlest
01.04.2022 23:00;02.04.2022 00:00;0,767;Avlest
02.04.2022 00:00;02.04.2022 01:00;0,796;Avlest
02.04.2022 01:00;02.04.2022 02:00;0,798;Avlest
02.04.2022 02:00;02.04.2022 03:00;0,799;Avlest
02.04.2022 03:00;02.04.2022 04:00;0,792;Avlest
02.04.2022 04:00;02.04.2022 05:00;0,788;Avlest
02.04.2022 05:00;02.04.2022 06:00;0,77;Avlest
02.04.2022 06:00;02.04.2022 07:00;0,749;Avlest
02.04.2022 07:00;02.04.2022 08:00;0,74;Avlest
02.04.2022 08:00;02.04.2022 09:00;0,745;Avlest
02.04.2022 09:00;02.04.2022 10:00;0,77;Avlest
02.04.2022 10:00;02.04.2022 11:00;0,91;Avlest
02.04.2022 11:00;02.04.2022 12:00;0,9;Avlest
02.04.2022 12:00;02.04.2022 13:00;0,95;Avlest
02.04.2022 13:00;02.04.2022 14:00;0,832;Avlest
02.04.2022 14:00;02.04.2022 15:00;0,842;Avlest
02.04.2022 15:00;02.04.2022 16:00;0,801;Avlest
02.04.2022 16:00;02.04.2022 17:00;0,773;Avlest
02.04.2022 17:00;02.04.2022 18:00;0,955;Avlest
02.04.2022 18:00;02.04.2022 19:00;0,785;Avlest
02.04.2022 19:00;02.04.2022 20:00;0,732;Avlest
02.04.2022 20:00;02.04.2022 21:00;0,728;Avlest
02.04.2022 21:00;02.04.2022 22:00;0,771;Avlest
02.04.2022 22:00;02.04.2022 23:00;0,768;Avlest
02.04.2022 23:00;03.04.2022 00:00;0,751;Avlest
03.04.2022 00:00;03.04.2022 01:00;0,772;Avlest
03.04.2022 01:00;03.04.2022 02:00;0,793;Avlest
03.04.2022 02:00;03.04.2022 03:00;0,796;Avlest
03.04.2022 03:00;03.04.2022 04:00;0,793;Avlest
03.04.2022 04:00;03.04.2022 05:00;0,781;Avlest
03.04.2022 05:00;03.04.2022 06:00;0,787;Avlest
03.04.2022 06:00;03.04.2022 07:00;0,777;Avlest
03.04.2022 07:00;03.04.2022 08:00;0,765;Avlest
03.04.2022 08:00;03.04.2022 09:00;0,751;Avlest
03.04.2022 09:00;03.04.2022 10:00;0,745;Avlest
03.04.2022 10:00;03.04.2022 11:00;0,718;Avlest
03.04.2022 11:00;03.04.2022 12:00;0,824;Avlest
03.04.2022 12:00;03.04.2022 13:00;0,806;Avlest
03.04.2022 13:00;03.04.2022 14:00;0,729;Avlest
03.04.2022 14:00;03.04.2022 15:00;0,721;Avlest
03.04.2022 15:00;03.04.2022 16:00;0,742;Avlest
03.04.2022 16:00;03.04.2022 17:00;0,768;Avlest
03.04.2022 17:00;03.04.2022 18:00;0,754;Avlest
03.04.2022 18:00;03.04.2022 19:00;0,726;Avlest
03.04.2022 19:00;03.04.2022 20:00;0,715;Avlest
03.04.2022 20:00;03.04.2022 21:00;0,726;Avlest
03.04.2022 21:00;03.04.2022 22:00;0,726;Avlest
03.04.2022 22:00;03.04.2022 23:00;0,753;Avlest
03.04.2022 23:00;04.04.2022 00:00;0,751;Avlest
04.04.2022 00:00;04.04.2022 01:00;0,762;Avlest
04.04.2022 01:00;04.04.2022 02:00;0,808;Avlest
04.04.2022 02:00;04.04.2022 03:00;0,77;Avlest
04.04.2022 03:00;04.04.2022 04:00;0,72;Avlest
04.04.2022 04:00;04.04.2022 05:00;0,708;Avlest
04.04.2022 05:00;04.04.2022 06:00;0,711;Avlest
04.04.2022 06:00;04.04.2022 07:00;0,704;Avlest
04.04.2022 07:00;04.04.2022 08:00;0,694;Avlest
04.04.2022 08:00;04.04.2022 09:00;0,672;Avlest
04.04.2022 09:00;04.04.2022 10:00;0,695;Avlest
04.04.2022 10:00;04.04.2022 11:00;0,725;Avlest
04.04.2022 11:00;04.04.2022 12:00;0,746;Avlest
04.04.2022 12:00;04.04.2022 13:00;0,856;Avlest
04.04.2022 13:00;04.04.2022 14:00;0,809;Avlest
04.04.2022 14:00;04.04.2022 15:00;0,735;Avlest
04.04.2022 15:00;04.04.2022 16:00;0,724;Avlest
04.04.2022 16:00;04.04.2022 17:00;0,725;Avlest
04.04.2022 17:00;04.04.2022 18:00;0,732;Avlest
04.04.2022 18:00;04.04.2022 19:00;0,843;Avlest
04.04.2022 19:00;04.04.2022 20:00;0,815;Avlest
04.04.2022 20:00;04.04.2022 21:00;0,728;Avlest
04.04.2022 21:00;04.04.2022 22:00;0,743;Avlest
04.04.2022 22:00;04.04.2022 23:00;0,736;Avlest
04.04.2022 23:00;05.04.2022 00:00;0,761;Avlest
05.04.2022 00:00;05.04.2022 01:00;0,776;Avlest
05.04.2022 01:00;05.04.2022 02:00;0,78;Avlest
05.04.2022 02:00;05.04.2022 03:00;0,784;Avlest
05.04.2022 03:00;05.04.2022 04:00;0,758;Avlest
05.04.2022 04:00;05.04.2022 05:00;0,762;Avlest
05.04.2022 05:00;05.04.2022 06:00;0,745;Avlest
05.04.2022 06:00;05.04.2022 07:00;0,714;Avlest
05.04.2022 07:00;05.04.2022 08:00;0,718;Avlest
05.04.2022 08:00;05.04.2022 09:00;0,722;Avlest
05.04.2022 09:00;05.04.2022 10:00;0,683;Avlest
05.04.2022 10:00;05.04.2022 11:00;0,682;Avlest
05.04.2022 11:00;05.04.2022 12:00;0,693;Avlest
05.04.2022 12:00;05.04.2022 13:00;0,708;Avlest
05.04.2022 13:00;05.04.2022 14:00;0,717;Avlest
05.04.2022 14:00;05.04.2022 15:00;0,721;Avlest
05.04.2022 15:00;05.04.2022 16:00;0,724;Avlest
05.04.2022 16:00;05.04.2022 17:00;0,737;Avlest
05.04.2022 17:00;05.04.2022 18:00;0,785;Avlest
05.04.2022 18:00;05.04.2022 19:00;0,78;Avlest
05.04.2022 19:00;05.04.2022 20:00;0,794;Avlest
05.04.2022 20:00;05.04.2022 21:00;0,737;Avlest
05.04.2022 21:00;05.04.2022 22:00;0,73;Avlest
05.04.2022 22:00;05.04.2022 23:00;0,734;Avlest
05.04.2022 23:00;06.04.2022 00:00;0,758;Avlest
06.04.2022 00:00;06.04.2022 01:00;0,775;Avlest
06.04.2022 01:00;06.04.2022 02:00;0,78;Avlest
06.04.2022 02:00;06.04.2022 03:00;0,782;Avlest
06.04.2022 03:00;06.04.2022 04:00;0,797;Avlest
06.04.2022 04:00;06.04.2022 05:00;0,767;Avlest
06.04.2022 05:00;06.04.2022 06:00;0,735;Avlest
06.04.2022 06:00;06.04.2022 07:00;0,726;Avlest
06.04.2022 07:00;06.04.2022 08:00;0,727;Avlest
06.04.2022 08:00;06.04.2022 09:00;0,721;Avlest
06.04.2022 09:00;06.04.2022 10:00;0,713;Avlest
06.04.2022 10:00;06.04.2022 11:00;0,704;Avlest
06.04.2022 11:00;06.04.2022 12:00;0,731;Avlest
06.04.2022 12:00;06.04.2022 13:00;0,714;Avlest
06.04.2022 13:00;06.04.2022 14:00;0,718;Avlest
06.04.2022 14:00;06.04.2022 15:00;0,721;Avlest
06.04.2022 15:00;06.04.2022 16:00;0,715;Avlest
06.04.2022 16:00;06.04.2022 17:00;0,741;Avlest
06.04.2022 17:00;06.04.2022 18:00;0,749;Avlest
06.04.2022 18:00;06.04.2022 19:00;0,739;Avlest
06.04.2022 19:00;06.04.2022 20:00;0,755;Avlest
06.04.2022 20:00;06.04.2022 21:00;0,739;Avlest
06.04.2022 21:00;06.04.2022 22:00;0,725;Avlest
06.04.2022 22:00;06.04.2022 23:00;0,767;Avlest
06.04.2022 23:00;07.04.2022 00:00;0,759;Avlest
07.04.2022 00:00;07.04.2022 01:00;0,772;Avlest
07.04.2022 01:00;07.04.2022 02:00;0,795;Avlest
07.04.2022 02:00;07.04.2022 03:00;0,789;Avlest
07.04.2022 03:00;07.04.2022 04:00;0,752;Avlest
07.04.2022 04:00;07.04.2022 05:00;0,745;Avlest
07.04.2022 05:00;07.04.2022 06:00;0,73;Avlest
07.04.2022 06:00;07.04.2022 07:00;0,726;Avlest
07.04.2022 07:00;07.04.2022 08:00;0,708;Avlest
07.04.2022 08:00;07.04.2022 09:00;0,679;Avlest
07.04.2022 09:00;07.04.2022 10:00;0,668;Avlest
07.04.2022 10:00;07.04.2022 11:00;0,669;Avlest
07.04.2022 11:00;07.04.2022 12:00;0,699;Avlest
07.04.2022 12:00;07.04.2022 13:00;0,697;Avlest
07.04.2022 13:00;07.04.2022 14:00;0,682;Avlest
07.04.2022 14:00;07.04.2022 15:00;0,676;Avlest
07.04.2022 15:00;07.04.2022 16:00;0,679;Avlest
07.04.2022 16:00;07.04.2022 17:00;0,681;Avlest
07.04.2022 17:00;07.04.2022 18:00;0,697;Avlest
07.04.2022 18:00;07.04.2022 19:00;0,706;Avlest
07.04.2022 19:00;07.04.2022 20:00;0,704;Avlest
07.04.2022 20:00;07.04.2022 21:00;0,691;Avlest
07.04.2022 21:00;07.04.2022 22:00;0,725;Avlest
07.04.2022 22:00;07.04.2022 23:00;0,749;Avlest
07.04.2022 23:00;08.04.2022 00:00;0,756;Avlest
08.04.2022 00:00;08.04.2022 01:00;0,749;Avlest
08.04.2022 01:00;08.04.2022 02:00;0,774;Avlest
08.04.2022 02:00;08.04.2022 03:00;0,78;Avlest
08.04.2022 03:00;08.04.2022 04:00;0,798;Avlest
08.04.2022 04:00;08.04.2022 05:00;0,797;Avlest
08.04.2022 05:00;08.04.2022 06:00;0,773;Avlest
08.04.2022 06:00;08.04.2022 07:00;0,726;Avlest
08.04.2022 07:00;08.04.2022 08:00;0,243;Estimert
08.04.2022 08:00;08.04.2022 09:00;0,243;Estimert
08.04.2022 09:00;08.04.2022 10:00;0,243;Estimert
08.04.2022 10:00;08.04.2022 11:00;0,243;Estimert
08.04.2022 11:00;08.04.2022 12:00;0,242;Estimert
08.04.2022 12:00;08.04.2022 13:00;0,597;Avlest
08.04.2022 13:00;08.04.2022 14:00;0,626;Avlest
08.04.2022 14:00;08.04.2022 15:00;0,625;Avlest
08.04.2022 15:00;08.04.2022 16:00;0,587;Avlest
08.04.2022 16:00;08.04.2022 17:00;0,015;Avlest
08.04.2022 17:00;08.04.2022 18:00;0,015;Avlest
08.04.2022 18:00;08.04.2022 19:00;0,153;Avlest
08.04.2022 19:00;08.04.2022 20:00;0,72;Avlest
08.04.2022 20:00;08.04.2022 21:00;0,707;Avlest
08.04.2022 21:00;08.04.2022 22:00;0,728;Avlest
08.04.2022 22:00;08.04.2022 23:00;0,75;Avlest
08.04.2022 23:00;09.04.2022 00:00;0,732;Avlest
09.04.2022 00:00;09.04.2022 01:00;0,738;Avlest
09.04.2022 01:00;09.04.2022 02:00;0,768;Avlest
09.04.2022 02:00;09.04.2022 03:00;0,768;Avlest
09.04.2022 03:00;09.04.2022 04:00;0,777;Avlest
09.04.2022 04:00;09.04.2022 05:00;0,789;Avlest
09.04.2022 05:00;09.04.2022 06:00;0,771;Avlest
09.04.2022 06:00;09.04.2022 07:00;0,754;Avlest
09.04.2022 07:00;09.04.2022 08:00;0,754;Avlest
09.04.2022 08:00;09.04.2022 09:00;0,687;Avlest
09.04.2022 09:00;09.04.2022 10:00;0,699;Avlest
09.04.2022 10:00;09.04.2022 11:00;0,737;Avlest
09.04.2022 11:00;09.04.2022 12:00;0,859;Avlest
09.04.2022 12:00;09.04.2022 13:00;0,917;Avlest
09.04.2022 13:00;09.04.2022 14:00;0,776;Avlest
09.04.2022 14:00;09.04.2022 15:00;0,734;Avlest
09.04.2022 15:00;09.04.2022 16:00;0,714;Avlest
09.04.2022 16:00;09.04.2022 17:00;0,689;Avlest
09.04.2022 17:00;09.04.2022 18:00;0,673;Avlest
09.04.2022 18:00;09.04.2022 19:00;0,682;Avlest
09.04.2022 19:00;09.04.2022 20:00;0,686;Avlest
09.04.2022 20:00;09.04.2022 21:00;0,695;Avlest
09.04.2022 21:00;09.04.2022 22:00;0,688;Avlest
09.04.2022 22:00;09.04.2022 23:00;0,696;Avlest
09.04.2022 23:00;10.04.2022 00:00;0,719;Avlest
10.04.2022 00:00;10.04.2022 01:00;0,723;Avlest
10.04.2022 01:00;10.04.2022 02:00;0,752;Avlest
10.04.2022 02:00;10.04.2022 03:00;0,754;Avlest
10.04.2022 03:00;10.04.2022 04:00;0,751;Avlest
10.04.2022 04:00;10.04.2022 05:00;0,744;Avlest
10.04.2022 05:00;10.04.2022 06:00;0,717;Avlest
10.04.2022 06:00;10.04.2022 07:00;0,724;Avlest
10.04.2022 07:00;10.04.2022 08:00;0,719;Avlest
10.04.2022 08:00;10.04.2022 09:00;0,713;Avlest
10.04.2022 09:00;10.04.2022 10:00;0,696;Avlest
10.04.2022 10:00;10.04.2022 11:00;0,667;Avlest
10.04.2022 11:00;10.04.2022 12:00;0,736;Avlest
10.04.2022 12:00;10.04.2022 13:00;0,863;Avlest
10.04.2022 13:00;10.04.2022 14:00;0,698;Avlest
10.04.2022 14:00;10.04.2022 15:00;0,681;Avlest
10.04.2022 15:00;10.04.2022 16:00;0,682;Avlest
10.04.2022 16:00;10.04.2022 17:00;0,704;Avlest
10.04.2022 17:00;10.04.2022 18:00;0,716;Avlest
10.04.2022 18:00;10.04.2022 19:00;0,727;Avlest
10.04.2022 19:00;10.04.2022 20:00;0,74;Avlest
10.04.2022 20:00;10.04.2022 21:00;0,736;Avlest
10.04.2022 21:00;10.04.2022 22:00;0,726;Avlest
10.04.2022 22:00;10.04.2022 23:00;0,72;Avlest
10.04.2022 23:00;11.04.2022 00:00;0,704;Avlest
11.04.2022 00:00;11.04.2022 01:00;0,724;Avlest
11.04.2022 01:00;11.04.2022 02:00;0,661;Avlest
11.04.2022 02:00;11.04.2022 03:00;0,667;Avlest
11.04.2022 03:00;11.04.2022 04:00;0,655;Avlest
11.04.2022 04:00;11.04.2022 05:00;0,652;Avlest
11.04.2022 05:00;11.04.2022 06:00;0,638;Avlest
11.04.2022 06:00;11.04.2022 07:00;0,642;Avlest
11.04.2022 07:00;11.04.2022 08:00;0,624;Avlest
11.04.2022 08:00;11.04.2022 09:00;0,616;Avlest
11.04.2022 09:00;11.04.2022 10:00;0,649;Avlest
11.04.2022 10:00;11.04.2022 11:00;0,807;Avlest
11.04.2022 11:00;11.04.2022 12:00;0,832;Avlest
11.04.2022 12:00;11.04.2022 13:00;0,868;Avlest
11.04.2022 13:00;11.04.2022 14:00;0,735;Avlest
11.04.2022 14:00;11.04.2022 15:00;0,728;Avlest
11.04.2022 15:00;11.04.2022 16:00;0,754;Avlest
11.04.2022 16:00;11.04.2022 17:00;0,751;Avlest
11.04.2022 17:00;11.04.2022 18:00;0,966;Avlest
11.04.2022 18:00;11.04.2022 19:00;0,732;Avlest
11.04.2022 19:00;11.04.2022 20:00;0,729;Avlest
11.04.2022 20:00;11.04.2022 21:00;0,714;Avlest
11.04.2022 21:00;11.04.2022 22:00;0,692;Avlest
11.04.2022 22:00;11.04.2022 23:00;0,709;Avlest
11.04.2022 23:00;12.04.2022 00:00;0,728;Avlest
12.04.2022 00:00;12.04.2022 01:00;0,72;Avlest
12.04.2022 01:00;12.04.2022 02:00;0,699;Avlest
12.04.2022 02:00;12.04.2022 03:00;0,701;Avlest
12.04.2022 03:00;12.04.2022 04:00;0,698;Avlest
12.04.2022 04:00;12.04.2022 05:00;0,688;Avlest
12.04.2022 05:00;12.04.2022 06:00;0,699;Avlest
12.04.2022 06:00;12.04.2022 07:00;0,681;Avlest
12.04.2022 07:00;12.04.2022 08:00;0,704;Estimert
12.04.2022 08:00;12.04.2022 09:00;0,704;Estimert
12.04.2022 09:00;12.04.2022 10:00;0,666;Avlest
12.04.2022 10:00;12.04.2022 11:00;0,644;Avlest
12.04.2022 11:00;12.04.2022 12:00;0,639;Avlest
12.04.2022 12:00;12.04.2022 13:00;0,632;Avlest
12.04.2022 13:00;12.04.2022 14:00;0,651;Avlest
12.04.2022 14:00;12.04.2022 15:00;0,658;Avlest
12.04.2022 15:00;12.04.2022 16:00;0,675;Avlest
12.04.2022 16:00;12.04.2022 17:00;0,66;Avlest
12.04.2022 17:00;12.04.2022 18:00;0,66;Avlest
12.04.2022 18:00;12.04.2022 19:00;0,669;Avlest
12.04.2022 19:00;12.04.2022 20:00;0,668;Avlest
12.04.2022 20:00;12.04.2022 21:00;0,723;Avlest
12.04.2022 21:00;12.04.2022 22:00;0,68;Avlest
