Fra;Til;KWH 60 Forbruk;Kvalitet
01.10.2022 00:00;01.10.2022 01:00;1,39;Avlest
01.10.2022 01:00;01.10.2022 02:00;1,429;Avlest
01.10.2022 02:00;01.10.2022 03:00;1,343;Avlest
01.10.2022 03:00;01.10.2022 04:00;1,439;Avlest
01.10.2022 04:00;01.10.2022 05:00;1,219;Avlest
01.10.2022 05:00;01.10.2022 06:00;1,184;Avlest
01.10.2022 06:00;01.10.2022 07:00;1,137;Avlest
01.10.2022 07:00;01.10.2022 08:00;1,102;Avlest
01.10.2022 08:00;01.10.2022 09:00;1,017;Avlest
01.10.2022 09:00;01.10.2022 10:00;1,079;Avlest
01.10.2022 10:00;01.10.2022 11:00;1,07;Avlest
01.10.2022 11:00;01.10.2022 12:00;0,862;Avlest
01.10.2022 12:00;01.10.2022 13:00;1,115;Avlest
01.10.2022 13:00;01.10.2022 14:00;0,662;Avlest
01.10.2022 14:00;01.10.2022 15:00;0,716;Avlest
01.10.2022 15:00;01.10.2022 16:00;0,688;Avlest
01.10.2022 16:00;01.10.2022 17:00;0,686;Avlest
01.10.2022 17:00;01.10.2022 18:00;0,756;Avlest
01.10.2022 18:00;01.10.2022 19:00;0,717;Avlest
01.10.2022 19:00;01.10.2022 20:00;0,673;Avlest
01.10.2022 20:00;01.10.2022 21:00;0,675;Avlest
01.10.2022 21:00;01.10.2022 22:00;0,663;Avlest
01.10.2022 22:00;01.10.2022 23:00;1,102;Avlest
01.10.2022 23:00;02.10.2022 00:00;0,903;Avlest
02.10.2022 00:00;02.10.2022 01:00;0,796;Avlest
02.10.2022 01:00;02.10.2022 02:00;0,763;Avlest
02.10.2022 02:00;02.10.2022 03:00;0,801;Avlest
02.10.2022 03:00;02.10.2022 04:00;0,751;Avlest
02.10.2022 04:00;02.10.2022 05:00;0,852;Avlest
02.10.2022 05:00;02.10.2022 06:00;0,709;Avlest
02.10.2022 06:00;02.10.2022 07:00;0,75;Avlest
02.10.2022 07:00;02.10.2022 08:00;1,231;Avlest
02.10.2022 08:00;02.10.2022 09:00;0,776;Avlest
02.10.2022 09:00;02.10.2022 10:00;0,815;Avlest
02.10.2022 10:00;02.10.2022 11:00;0,691;Avlest
02.10.2022 11:00;02.10.2022 12:00;0,687;Avlest
02.10.2022 12:00;02.10.2022 13:00;0,59;Avlest
02.10.2022 13:00;02.10.2022 14:00;0,617;Avlest
02.10.2022 14:00;02.10.2022 15:00;0,73;Avlest
02.10.2022 15:00;02.10.2022 16:00;0,46;Avlest
02.10.2022 16:00;02.10.2022 17:00;0,346;Avlest
02.10.2022 17:00;02.10.2022 18:00;0,841;Avlest
02.10.2022 18:00;02.10.2022 19:00;0,371;Avlest
02.10.2022 19:00;02.10.2022 20:00;0,437;Avlest
02.10.2022 20:00;02.10.2022 21:00;0,527;Avlest
02.10.2022 21:00;02.10.2022 22:00;0,711;Avlest
02.10.2022 22:00;02.10.2022 23:00;0,725;Avlest
02.10.2022 23:00;03.10.2022 00:00;0,715;Avlest
03.10.2022 00:00;03.10.2022 01:00;0,655;Avlest
03.10.2022 01:00;03.10.2022 02:00;0,727;Avlest
03.10.2022 02:00;03.10.2022 03:00;0,664;Avlest
03.10.2022 03:00;03.10.2022 04:00;1,099;Avlest
03.10.2022 04:00;03.10.2022 05:00;0,704;Avlest
03.10.2022 05:00;03.10.2022 06:00;0,646;Avlest
03.10.2022 06:00;03.10.2022 07:00;0,642;Avlest
03.10.2022 07:00;03.10.2022 08:00;0,506;Avlest
03.10.2022 08:00;03.10.2022 09:00;0,531;Avlest
03.10.2022 09:00;03.10.2022 10:00;0,524;Avlest
03.10.2022 10:00;03.10.2022 11:00;0,526;Avlest
03.10.2022 11:00;03.10.2022 12:00;0,518;Avlest
03.10.2022 12:00;03.10.2022 13:00;0,514;Avlest
03.10.2022 13:00;03.10.2022 14:00;1,034;Avlest
03.10.2022 14:00;03.10.2022 15:00;0,549;Avlest
03.10.2022 15:00;03.10.2022 16:00;0,337;Avlest
03.10.2022 16:00;03.10.2022 17:00;0,255;Avlest
03.10.2022 17:00;03.10.2022 18:00;0,264;Avlest
03.10.2022 18:00;03.10.2022 19:00;0,33;Avlest
03.10.2022 19:00;03.10.2022 20:00;0,588;Avlest
03.10.2022 20:00;03.10.2022 21:00;1,985;Avlest
03.10.2022 21:00;03.10.2022 22:00;0,73;Avlest
03.10.2022 22:00;03.10.2022 23:00;0,378;Avlest
03.10.2022 23:00;04.10.2022 00:00;0,445;Avlest
04.10.2022 00:00;04.10.2022 01:00;0,465;Avlest
04.10.2022 01:00;04.10.2022 02:00;0,829;Avlest
04.10.2022 02:00;04.10.2022 03:00;0,48;Avlest
04.10.2022 03:00;04.10.2022 04:00;0,55;Avlest
04.10.2022 04:00;04.10.2022 05:00;0,502;Avlest
04.10.2022 05:00;04.10.2022 06:00;0,526;Avlest
04.10.2022 06:00;04.10.2022 07:00;0,876;Avlest
04.10.2022 07:00;04.10.2022 08:00;0,511;Avlest
04.10.2022 08:00;04.10.2022 09:00;0,533;Avlest
04.10.2022 09:00;04.10.2022 10:00;0,523;Avlest
04.10.2022 10:00;04.10.2022 11:00;0,559;Avlest
04.10.2022 11:00;04.10.2022 12:00;0,531;Avlest
04.10.2022 12:00;04.10.2022 13:00;0,571;Avlest
04.10.2022 13:00;04.10.2022 14:00;0,842;Avlest
04.10.2022 14:00;04.10.2022 15:00;0,511;Avlest
04.10.2022 15:00;04.10.2022 16:00;0,524;Avlest
04.10.2022 16:00;04.10.2022 17:00;0,521;Avlest
04.10.2022 17:00;04.10.2022 18:00;0,51;Avlest
04.10.2022 18:00;04.10.2022 19:00;0,652;Avlest
04.10.2022 19:00;04.10.2022 20:00;0,593;Avlest
04.10.2022 20:00;04.10.2022 21:00;0,666;Avlest
04.10.2022 21:00;04.10.2022 22:00;0,82;Avlest
04.10.2022 22:00;04.10.2022 23:00;0,465;Avlest
04.10.2022 23:00;05.10.2022 00:00;0,436;Avlest
05.10.2022 00:00;05.10.2022 01:00;0,483;Avlest
05.10.2022 01:00;05.10.2022 02:00;0,493;Avlest
05.10.2022 02:00;05.10.2022 03:00;0,451;Avlest
05.10.2022 03:00;05.10.2022 04:00;0,471;Avlest
05.10.2022 04:00;05.10.2022 05:00;0,442;Avlest
05.10.2022 05:00;05.10.2022 06:00;0,493;Avlest
05.10.2022 06:00;05.10.2022 07:00;0,939;Avlest
05.10.2022 07:00;05.10.2022 08:00;0,426;Avlest
05.10.2022 08:00;05.10.2022 09:00;0,54;Avlest
05.10.2022 09:00;05.10.2022 10:00;0,488;Avlest
05.10.2022 10:00;05.10.2022 11:00;0,431;Avlest
