Fra;Til;KWH 60 Forbruk;Kvalitet
01.05.2024 00:00;01.05.2024 01:00;0,298;Avlest
01.05.2024 01:00;01.05.2024 02:00;0,328;Avlest
01.05.2024 02:00;01.05.2024 03:00;0,295;Avlest
01.05.2024 03:00;01.05.2024 04:00;0,252;Avlest
01.05.2024 04:00;01.05.2024 05:00;0,68;Avlest
01.05.2024 05:00;01.05.2024 06:00;0,339;Avlest
01.05.2024 06:00;01.05.2024 07:00;0,305;Avlest
01.05.2024 07:00;01.05.2024 08:00;0,257;Avlest
01.05.2024 08:00;01.05.2024 09:00;0,552;Avlest
01.05.2024 09:00;01.05.2024 10:00;0,413;Avlest
01.05.2024 10:00;01.05.2024 11:00;0,377;Avlest
01.05.2024 11:00;01.05.2024 12:00;0,833;Avlest
01.05.2024 12:00;01.05.2024 13:00;0,448;Avlest
01.05.2024 13:00;01.05.2024 14:00;0,2;Avlest
01.05.2024 14:00;01.05.2024 15:00;0,257;Avlest
01.05.2024 15:00;01.05.2024 16:00;0,241;Avlest
01.05.2024 16:00;01.05.2024 17:00;0,181;Avlest
01.05.2024 17:00;01.05.2024 18:00;0,181;Avlest
01.05.2024 18:00;01.05.2024 19:00;1,266;Avlest
01.05.2024 19:00;01.05.2024 20:00;0,246;Avlest
01.05.2024 20:00;01.05.2024 21:00;0,177;Avlest
01.05.2024 21:00;01.05.2024 22:00;0,442;Avlest
01.05.2024 22:00;01.05.2024 23:00;0,096;Avlest
01.05.2024 23:00;02.05.2024 00:00;0,193;Avlest
02.05.2024 00:00;02.05.2024 01:00;0,446;Avlest
02.05.2024 01:00;02.05.2024 02:00;0,317;Avlest
02.05.2024 02:00;02.05.2024 03:00;0,19;Avlest
02.05.2024 03:00;02.05.2024 04:00;0,208;Avlest
02.05.2024 04:00;02.05.2024 05:00;0,273;Avlest
02.05.2024 05:00;02.05.2024 06:00;0,461;Avlest
02.05.2024 06:00;02.05.2024 07:00;0,243;Avlest
02.05.2024 07:00;02.05.2024 08:00;0,121;Avlest
02.05.2024 08:00;02.05.2024 09:00;0,271;Avlest
02.05.2024 09:00;02.05.2024 10:00;0,264;Avlest
02.05.2024 10:00;02.05.2024 11:00;0,25;Avlest
02.05.2024 11:00;02.05.2024 12:00;0,538;Avlest
02.05.2024 12:00;02.05.2024 13:00;0,238;Avlest
02.05.2024 13:00;02.05.2024 14:00;0,143;Avlest
02.05.2024 14:00;02.05.2024 15:00;0,177;Avlest
02.05.2024 15:00;02.05.2024 16:00;0,182;Avlest
02.05.2024 16:00;02.05.2024 17:00;0,217;Avlest
02.05.2024 17:00;02.05.2024 18:00;0,521;Avlest
02.05.2024 18:00;02.05.2024 19:00;0,088;Avlest
02.05.2024 19:00;02.05.2024 20:00;0,073;Avlest
02.05.2024 20:00;02.05.2024 21:00;0,075;Avlest
02.05.2024 21:00;02.05.2024 22:00;0,281;Avlest
02.05.2024 22:00;02.05.2024 23:00;0,256;Avlest
02.05.2024 23:00;03.05.2024 00:00;0,073;Avlest
03.05.2024 00:00;03.05.2024 01:00;0,083;Avlest
