Fra;Til;KWH 60 Forbruk;Kvalitet
01.12.2023 00:00;01.12.2023 01:00;0,852;Avlest
01.12.2023 01:00;01.12.2023 02:00;1,179;Avlest
01.12.2023 02:00;01.12.2023 03:00;1,068;Avlest
01.12.2023 03:00;01.12.2023 04:00;0,886;Avlest
01.12.2023 04:00;01.12.2023 05:00;0,85;Avlest
01.12.2023 05:00;01.12.2023 06:00;0,928;Avlest
01.12.2023 06:00;01.12.2023 07:00;0,909;Avlest
01.12.2023 07:00;01.12.2023 08:00;1,119;Avlest
01.12.2023 08:00;01.12.2023 09:00;1,065;Avlest
01.12.2023 09:00;01.12.2023 10:00;1,077;Avlest
01.12.2023 10:00;01.12.2023 11:00;1,516;Avlest
01.12.2023 11:00;01.12.2023 12:00;1,082;Avlest
01.12.2023 12:00;01.12.2023 13:00;1,006;Avlest
01.12.2023 13:00;01.12.2023 14:00;1,037;Avlest
01.12.2023 14:00;01.12.2023 15:00;0,983;Avlest
01.12.2023 15:00;01.12.2023 16:00;0,961;Avlest
01.12.2023 16:00;01.12.2023 17:00;0,985;Avlest
01.12.2023 17:00;01.12.2023 18:00;1,077;Avlest
01.12.2023 18:00;01.12.2023 19:00;1,543;Avlest
01.12.2023 19:00;01.12.2023 20:00;1,244;Avlest
01.12.2023 20:00;01.12.2023 21:00;1,137;Avlest
01.12.2023 21:00;01.12.2023 22:00;1,127;Avlest
01.12.2023 22:00;01.12.2023 23:00;1,131;Avlest
01.12.2023 23:00;02.12.2023 00:00;1,034;Avlest
02.12.2023 00:00;02.12.2023 01:00;0,963;Avlest
02.12.2023 01:00;02.12.2023 02:00;0,92;Avlest
02.12.2023 02:00;02.12.2023 03:00;1,22;Avlest
02.12.2023 03:00;02.12.2023 04:00;1,191;Avlest
02.12.2023 04:00;02.12.2023 05:00;0,949;Avlest
02.12.2023 05:00;02.12.2023 06:00;0,917;Avlest
02.12.2023 06:00;02.12.2023 07:00;0,945;Avlest
02.12.2023 07:00;02.12.2023 08:00;0,881;Avlest
02.12.2023 08:00;02.12.2023 09:00;0,99;Avlest
02.12.2023 09:00;02.12.2023 10:00;1,102;Avlest
02.12.2023 10:00;02.12.2023 11:00;1,332;Avlest
02.12.2023 11:00;02.12.2023 12:00;1,506;Avlest
02.12.2023 12:00;02.12.2023 13:00;1,244;Avlest
02.12.2023 13:00;02.12.2023 14:00;1,133;Avlest
02.12.2023 14:00;02.12.2023 15:00;1,076;Avlest
02.12.2023 15:00;02.12.2023 16:00;1,132;Avlest
02.12.2023 16:00;02.12.2023 17:00;1,142;Avlest
02.12.2023 17:00;02.12.2023 18:00;1,098;Avlest
02.12.2023 18:00;02.12.2023 19:00;1,174;Avlest
02.12.2023 19:00;02.12.2023 20:00;1,248;Avlest
02.12.2023 20:00;02.12.2023 21:00;1,659;Avlest
02.12.2023 21:00;02.12.2023 22:00;1,193;Avlest
02.12.2023 22:00;02.12.2023 23:00;1,311;Avlest
02.12.2023 23:00;03.12.2023 00:00;1,231;Avlest
03.12.2023 00:00;03.12.2023 01:00;1,015;Avlest
03.12.2023 01:00;03.12.2023 02:00;1,014;Avlest
03.12.2023 02:00;03.12.2023 03:00;0,981;Avlest
03.12.2023 03:00;03.12.2023 04:00;1,403;Avlest
03.12.2023 04:00;03.12.2023 05:00;1,059;Avlest
03.12.2023 05:00;03.12.2023 06:00;1,022;Avlest
03.12.2023 06:00;03.12.2023 07:00;1,035;Avlest
03.12.2023 07:00;03.12.2023 08:00;1,071;Avlest
03.12.2023 08:00;03.12.2023 09:00;1,248;Avlest
03.12.2023 09:00;03.12.2023 10:00;1,318;Avlest
03.12.2023 10:00;03.12.2023 11:00;1,371;Avlest
03.12.2023 11:00;03.12.2023 12:00;1,753;Avlest
03.12.2023 12:00;03.12.2023 13:00;1,369;Avlest
03.12.2023 13:00;03.12.2023 14:00;1,231;Avlest
03.12.2023 14:00;03.12.2023 15:00;1,196;Avlest
03.12.2023 15:00;03.12.2023 16:00;1,303;Avlest
03.12.2023 16:00;03.12.2023 17:00;1,382;Avlest
03.12.2023 17:00;03.12.2023 18:00;1,284;Avlest
03.12.2023 18:00;03.12.2023 19:00;2,02;Avlest
03.12.2023 19:00;03.12.2023 20:00;1,194;Avlest
03.12.2023 20:00;03.12.2023 21:00;1,206;Avlest
03.12.2023 21:00;03.12.2023 22:00;3,04;Avlest
03.12.2023 22:00;03.12.2023 23:00;3,101;Avlest
03.12.2023 23:00;04.12.2023 00:00;1,052;Avlest
04.12.2023 00:00;04.12.2023 01:00;1,044;Avlest
04.12.2023 01:00;04.12.2023 02:00;1,038;Avlest
04.12.2023 02:00;04.12.2023 03:00;1,424;Avlest
04.12.2023 03:00;04.12.2023 04:00;1,072;Avlest
04.12.2023 04:00;04.12.2023 05:00;1,029;Avlest
04.12.2023 05:00;04.12.2023 06:00;1,01;Avlest
04.12.2023 06:00;04.12.2023 07:00;1,442;Avlest
04.12.2023 07:00;04.12.2023 08:00;1,446;Avlest
04.12.2023 08:00;04.12.2023 09:00;1,316;Avlest
04.12.2023 09:00;04.12.2023 10:00;1,287;Avlest
04.12.2023 10:00;04.12.2023 11:00;1,276;Avlest
04.12.2023 11:00;04.12.2023 12:00;1,657;Avlest
04.12.2023 12:00;04.12.2023 13:00;1,21;Avlest
04.12.2023 13:00;04.12.2023 14:00;1,237;Avlest
04.12.2023 14:00;04.12.2023 15:00;1,281;Avlest
04.12.2023 15:00;04.12.2023 16:00;1,22;Avlest
04.12.2023 16:00;04.12.2023 17:00;1,277;Avlest
04.12.2023 17:00;04.12.2023 18:00;1,534;Avlest
04.12.2023 18:00;04.12.2023 19:00;1,52;Avlest
04.12.2023 19:00;04.12.2023 20:00;1,39;Avlest
04.12.2023 20:00;04.12.2023 21:00;1,369;Avlest
04.12.2023 21:00;04.12.2023 22:00;1,417;Avlest
04.12.2023 22:00;04.12.2023 23:00;1,23;Avlest
04.12.2023 23:00;05.12.2023 00:00;1,061;Avlest
05.12.2023 00:00;05.12.2023 01:00;1,488;Avlest
05.12.2023 01:00;05.12.2023 02:00;1,123;Avlest
05.12.2023 02:00;05.12.2023 03:00;1,101;Avlest
05.12.2023 03:00;05.12.2023 04:00;1,197;Avlest
05.12.2023 04:00;05.12.2023 05:00;1,16;Avlest
05.12.2023 05:00;05.12.2023 06:00;1,08;Avlest
05.12.2023 06:00;05.12.2023 07:00;1,162;Avlest
05.12.2023 07:00;05.12.2023 08:00;1,641;Avlest
05.12.2023 08:00;05.12.2023 09:00;1,582;Avlest
05.12.2023 09:00;05.12.2023 10:00;1,331;Avlest
05.12.2023 10:00;05.12.2023 11:00;1,336;Avlest
05.12.2023 11:00;05.12.2023 12:00;1,336;Avlest
05.12.2023 12:00;05.12.2023 13:00;1,34;Avlest
05.12.2023 13:00;05.12.2023 14:00;1,351;Avlest
05.12.2023 14:00;05.12.2023 15:00;1,316;Avlest
05.12.2023 15:00;05.12.2023 16:00;1,546;Avlest
05.12.2023 16:00;05.12.2023 17:00;1,489;Avlest
05.12.2023 17:00;05.12.2023 18:00;1,353;Avlest
05.12.2023 18:00;05.12.2023 19:00;1,327;Avlest
05.12.2023 19:00;05.12.2023 20:00;1,433;Avlest
05.12.2023 20:00;05.12.2023 21:00;1,52;Avlest
05.12.2023 21:00;05.12.2023 22:00;1,658;Avlest
05.12.2023 22:00;05.12.2023 23:00;1,57;Avlest
05.12.2023 23:00;06.12.2023 00:00;1,609;Avlest
06.12.2023 00:00;06.12.2023 01:00;1,128;Avlest
06.12.2023 01:00;06.12.2023 02:00;1,05;Avlest
06.12.2023 02:00;06.12.2023 03:00;1,059;Avlest
06.12.2023 03:00;06.12.2023 04:00;1,239;Avlest
06.12.2023 04:00;06.12.2023 05:00;1,085;Avlest
06.12.2023 05:00;06.12.2023 06:00;1,159;Avlest
06.12.2023 06:00;06.12.2023 07:00;1,2;Avlest
06.12.2023 07:00;06.12.2023 08:00;1,624;Avlest
06.12.2023 08:00;06.12.2023 09:00;1,268;Avlest
06.12.2023 09:00;06.12.2023 10:00;1,265;Avlest
06.12.2023 10:00;06.12.2023 11:00;1,321;Avlest
06.12.2023 11:00;06.12.2023 12:00;1,187;Avlest
06.12.2023 12:00;06.12.2023 13:00;1,23;Avlest
06.12.2023 13:00;06.12.2023 14:00;1,287;Avlest
06.12.2023 14:00;06.12.2023 15:00;1,178;Avlest
06.12.2023 15:00;06.12.2023 16:00;1,701;Avlest
06.12.2023 16:00;06.12.2023 17:00;1,252;Avlest
06.12.2023 17:00;06.12.2023 18:00;1,148;Avlest
06.12.2023 18:00;06.12.2023 19:00;1,272;Avlest
06.12.2023 19:00;06.12.2023 20:00;1,313;Avlest
06.12.2023 20:00;06.12.2023 21:00;1,21;Avlest
06.12.2023 21:00;06.12.2023 22:00;1,241;Avlest
06.12.2023 22:00;06.12.2023 23:00;1,62;Avlest
06.12.2023 23:00;07.12.2023 00:00;1,158;Avlest
07.12.2023 00:00;07.12.2023 01:00;1,172;Avlest
07.12.2023 01:00;07.12.2023 02:00;1,159;Avlest
07.12.2023 02:00;07.12.2023 03:00;1,053;Avlest
07.12.2023 03:00;07.12.2023 04:00;1,232;Avlest
07.12.2023 04:00;07.12.2023 05:00;1,035;Avlest
07.12.2023 05:00;07.12.2023 06:00;1,263;Avlest
07.12.2023 06:00;07.12.2023 07:00;1,479;Avlest
07.12.2023 07:00;07.12.2023 08:00;1,371;Avlest
07.12.2023 08:00;07.12.2023 09:00;1,299;Avlest
07.12.2023 09:00;07.12.2023 10:00;1,259;Avlest
07.12.2023 10:00;07.12.2023 11:00;1,277;Avlest
07.12.2023 11:00;07.12.2023 12:00;1,302;Avlest
07.12.2023 12:00;07.12.2023 13:00;1,288;Avlest
07.12.2023 13:00;07.12.2023 14:00;1,662;Avlest
07.12.2023 14:00;07.12.2023 15:00;1,251;Avlest
07.12.2023 15:00;07.12.2023 16:00;1,28;Avlest
07.12.2023 16:00;07.12.2023 17:00;1,304;Avlest
07.12.2023 17:00;07.12.2023 18:00;1,221;Avlest
07.12.2023 18:00;07.12.2023 19:00;1,291;Avlest
07.12.2023 19:00;07.12.2023 20:00;1,252;Avlest
07.12.2023 20:00;07.12.2023 21:00;1,258;Avlest
07.12.2023 21:00;07.12.2023 22:00;1,622;Avlest
07.12.2023 22:00;07.12.2023 23:00;1,163;Avlest
07.12.2023 23:00;08.12.2023 00:00;1,096;Avlest
08.12.2023 00:00;08.12.2023 01:00;1,058;Avlest
08.12.2023 01:00;08.12.2023 02:00;1,117;Avlest
08.12.2023 02:00;08.12.2023 03:00;1,12;Avlest
08.12.2023 03:00;08.12.2023 04:00;1,064;Avlest
08.12.2023 04:00;08.12.2023 05:00;1,101;Avlest
08.12.2023 05:00;08.12.2023 06:00;1,076;Avlest
08.12.2023 06:00;08.12.2023 07:00;1,502;Avlest
08.12.2023 07:00;08.12.2023 08:00;1,281;Avlest
08.12.2023 08:00;08.12.2023 09:00;1,23;Avlest
08.12.2023 09:00;08.12.2023 10:00;1,244;Avlest
08.12.2023 10:00;08.12.2023 11:00;1,222;Avlest
08.12.2023 11:00;08.12.2023 12:00;1,226;Avlest
08.12.2023 12:00;08.12.2023 13:00;1,257;Avlest
08.12.2023 13:00;08.12.2023 14:00;1,17;Avlest
08.12.2023 14:00;08.12.2023 15:00;1,657;Avlest
08.12.2023 15:00;08.12.2023 16:00;1,146;Avlest
08.12.2023 16:00;08.12.2023 17:00;1,225;Avlest
08.12.2023 17:00;08.12.2023 18:00;1,32;Avlest
08.12.2023 18:00;08.12.2023 19:00;1,253;Avlest
08.12.2023 19:00;08.12.2023 20:00;1,258;Avlest
08.12.2023 20:00;08.12.2023 21:00;1,237;Avlest
08.12.2023 21:00;08.12.2023 22:00;1,298;Avlest
08.12.2023 22:00;08.12.2023 23:00;1,548;Avlest
08.12.2023 23:00;09.12.2023 00:00;1,54;Avlest
09.12.2023 00:00;09.12.2023 01:00;1,153;Avlest
09.12.2023 01:00;09.12.2023 02:00;1,058;Avlest
09.12.2023 02:00;09.12.2023 03:00;1,025;Avlest
09.12.2023 03:00;09.12.2023 04:00;0,978;Avlest
09.12.2023 04:00;09.12.2023 05:00;1,027;Avlest
09.12.2023 05:00;09.12.2023 06:00;1,064;Avlest
09.12.2023 06:00;09.12.2023 07:00;1,423;Avlest
09.12.2023 07:00;09.12.2023 08:00;1,029;Avlest
09.12.2023 08:00;09.12.2023 09:00;1,069;Avlest
09.12.2023 09:00;09.12.2023 10:00;1,05;Avlest
09.12.2023 10:00;09.12.2023 11:00;1,134;Avlest
09.12.2023 11:00;09.12.2023 12:00;1,085;Avlest
09.12.2023 12:00;09.12.2023 13:00;1,142;Avlest
09.12.2023 13:00;09.12.2023 14:00;1,094;Avlest
09.12.2023 14:00;09.12.2023 15:00;1,423;Avlest
09.12.2023 15:00;09.12.2023 16:00;1,038;Avlest
09.12.2023 16:00;09.12.2023 17:00;1,139;Avlest
09.12.2023 17:00;09.12.2023 18:00;1,114;Avlest
09.12.2023 18:00;09.12.2023 19:00;1,049;Avlest
09.12.2023 19:00;09.12.2023 20:00;1,243;Avlest
09.12.2023 20:00;09.12.2023 21:00;2,162;Avlest
09.12.2023 21:00;09.12.2023 22:00;1,644;Avlest
09.12.2023 22:00;09.12.2023 23:00;1,852;Avlest
09.12.2023 23:00;10.12.2023 00:00;2,124;Avlest
10.12.2023 00:00;10.12.2023 01:00;1,242;Avlest
10.12.2023 01:00;10.12.2023 02:00;0,978;Avlest
