Fra;Til;KWH 60 Forbruk;Kvalitet
18.03.2022 00:00;18.03.2022 01:00;0,775;Avlest
18.03.2022 01:00;18.03.2022 02:00;0,782;Avlest
18.03.2022 02:00;18.03.2022 03:00;0,778;Avlest
18.03.2022 03:00;18.03.2022 04:00;0,775;Avlest
18.03.2022 04:00;18.03.2022 05:00;0,773;Avlest
18.03.2022 05:00;18.03.2022 06:00;0,748;Avlest
18.03.2022 06:00;18.03.2022 07:00;0,785;Avlest
18.03.2022 07:00;18.03.2022 08:00;0,759;Avlest
18.03.2022 08:00;18.03.2022 09:00;0,723;Avlest
18.03.2022 09:00;18.03.2022 10:00;0,744;Avlest
18.03.2022 10:00;18.03.2022 11:00;0,762;Avlest
18.03.2022 11:00;18.03.2022 12:00;0,801;Avlest
18.03.2022 12:00;18.03.2022 13:00;0,561;Avlest
18.03.2022 13:00;18.03.2022 14:00;0,045;Avlest
18.03.2022 14:00;18.03.2022 15:00;0,072;Avlest
18.03.2022 15:00;18.03.2022 16:00;0,173;Avlest
18.03.2022 16:00;18.03.2022 17:00;0,112;Avlest
18.03.2022 17:00;18.03.2022 18:00;0,048;Avlest
18.03.2022 18:00;18.03.2022 19:00;0,12;Avlest
18.03.2022 19:00;18.03.2022 20:00;0,09;Avlest
18.03.2022 20:00;18.03.2022 21:00;0,038;Avlest
18.03.2022 21:00;18.03.2022 22:00;0,193;Avlest
18.03.2022 22:00;18.03.2022 23:00;0,747;Avlest
18.03.2022 23:00;19.03.2022 00:00;0,76;Avlest
19.03.2022 00:00;19.03.2022 01:00;0,774;Avlest
19.03.2022 01:00;19.03.2022 02:00;0,103;Avlest
19.03.2022 02:00;19.03.2022 03:00;0,214;Avlest
19.03.2022 03:00;19.03.2022 04:00;0,765;Avlest
19.03.2022 04:00;19.03.2022 05:00;0,748;Avlest
19.03.2022 05:00;19.03.2022 06:00;0,743;Avlest
19.03.2022 06:00;19.03.2022 07:00;0,752;Avlest
19.03.2022 07:00;19.03.2022 08:00;0,741;Avlest
19.03.2022 08:00;19.03.2022 09:00;0,74;Avlest
19.03.2022 09:00;19.03.2022 10:00;0,724;Avlest
19.03.2022 10:00;19.03.2022 11:00;0,716;Avlest
19.03.2022 11:00;19.03.2022 12:00;0,798;Avlest
19.03.2022 12:00;19.03.2022 13:00;0,77;Avlest
19.03.2022 13:00;19.03.2022 14:00;0,753;Avlest
19.03.2022 14:00;19.03.2022 15:00;0,18;Avlest
19.03.2022 15:00;19.03.2022 16:00;0,038;Avlest
19.03.2022 16:00;19.03.2022 17:00;0,039;Avlest
19.03.2022 17:00;19.03.2022 18:00;0,046;Avlest
19.03.2022 18:00;19.03.2022 19:00;0,046;Avlest
19.03.2022 19:00;19.03.2022 20:00;0,046;Avlest
19.03.2022 20:00;19.03.2022 21:00;0,043;Avlest
19.03.2022 21:00;19.03.2022 22:00;0,455;Avlest
19.03.2022 22:00;19.03.2022 23:00;0,713;Avlest
19.03.2022 23:00;20.03.2022 00:00;0,735;Avlest
20.03.2022 00:00;20.03.2022 01:00;0,748;Avlest
20.03.2022 01:00;20.03.2022 02:00;0,752;Avlest
20.03.2022 02:00;20.03.2022 03:00;0,762;Avlest
20.03.2022 03:00;20.03.2022 04:00;0,833;Avlest
20.03.2022 04:00;20.03.2022 05:00;0,807;Avlest
20.03.2022 05:00;20.03.2022 06:00;0,761;Avlest
20.03.2022 06:00;20.03.2022 07:00;0,793;Avlest
20.03.2022 07:00;20.03.2022 08:00;0,77;Avlest
20.03.2022 08:00;20.03.2022 09:00;0,745;Avlest
20.03.2022 09:00;20.03.2022 10:00;0,721;Avlest
20.03.2022 10:00;20.03.2022 11:00;0,733;Avlest
20.03.2022 11:00;20.03.2022 12:00;0,275;Avlest
20.03.2022 12:00;20.03.2022 13:00;0,081;Avlest
20.03.2022 13:00;20.03.2022 14:00;0,076;Avlest
20.03.2022 14:00;20.03.2022 15:00;0,118;Avlest
20.03.2022 15:00;20.03.2022 16:00;0,039;Avlest
20.03.2022 16:00;20.03.2022 17:00;0,04;Avlest
20.03.2022 17:00;20.03.2022 18:00;0,038;Avlest
20.03.2022 18:00;20.03.2022 19:00;0,039;Avlest
20.03.2022 19:00;20.03.2022 20:00;0,042;Avlest
20.03.2022 20:00;20.03.2022 21:00;0,103;Avlest
20.03.2022 21:00;20.03.2022 22:00;0,075;Avlest
20.03.2022 22:00;20.03.2022 23:00;0,725;Avlest
20.03.2022 23:00;21.03.2022 00:00;0,719;Avlest
21.03.2022 00:00;21.03.2022 01:00;0,742;Avlest
21.03.2022 01:00;21.03.2022 02:00;0,762;Avlest
21.03.2022 02:00;21.03.2022 03:00;0,785;Avlest
21.03.2022 03:00;21.03.2022 04:00;0,779;Avlest
21.03.2022 04:00;21.03.2022 05:00;0,766;Avlest
21.03.2022 05:00;21.03.2022 06:00;0,755;Avlest
21.03.2022 06:00;21.03.2022 07:00;0,703;Avlest
21.03.2022 07:00;21.03.2022 08:00;0,675;Avlest
21.03.2022 08:00;21.03.2022 09:00;0,641;Avlest
21.03.2022 09:00;21.03.2022 10:00;0,683;Avlest
21.03.2022 10:00;21.03.2022 11:00;0,726;Avlest
21.03.2022 11:00;21.03.2022 12:00;0,801;Avlest
21.03.2022 12:00;21.03.2022 13:00;0,777;Avlest
21.03.2022 13:00;21.03.2022 14:00;0,692;Avlest
21.03.2022 14:00;21.03.2022 15:00;0,115;Avlest
21.03.2022 15:00;21.03.2022 16:00;0,12;Avlest
21.03.2022 16:00;21.03.2022 17:00;0,082;Avlest
21.03.2022 17:00;21.03.2022 18:00;0,084;Avlest
21.03.2022 18:00;21.03.2022 19:00;0,082;Avlest
21.03.2022 19:00;21.03.2022 20:00;0,054;Avlest
21.03.2022 20:00;21.03.2022 21:00;0,04;Avlest
21.03.2022 21:00;21.03.2022 22:00;0,168;Avlest
21.03.2022 22:00;21.03.2022 23:00;0,743;Avlest
21.03.2022 23:00;22.03.2022 00:00;0,721;Avlest
22.03.2022 00:00;22.03.2022 01:00;0,726;Avlest
22.03.2022 01:00;22.03.2022 02:00;0,746;Avlest
22.03.2022 02:00;22.03.2022 03:00;0,755;Avlest
22.03.2022 03:00;22.03.2022 04:00;0,761;Avlest
22.03.2022 04:00;22.03.2022 05:00;0,753;Avlest
22.03.2022 05:00;22.03.2022 06:00;0,723;Avlest
22.03.2022 06:00;22.03.2022 07:00;0,704;Avlest
22.03.2022 07:00;22.03.2022 08:00;0,678;Avlest
22.03.2022 08:00;22.03.2022 09:00;0,702;Avlest
22.03.2022 09:00;22.03.2022 10:00;0,736;Avlest
22.03.2022 10:00;22.03.2022 11:00;0,72;Avlest
22.03.2022 11:00;22.03.2022 12:00;0,749;Avlest
22.03.2022 12:00;22.03.2022 13:00;0,74;Avlest
22.03.2022 13:00;22.03.2022 14:00;0,611;Avlest
22.03.2022 14:00;22.03.2022 15:00;0,133;Avlest
22.03.2022 15:00;22.03.2022 16:00;0,061;Avlest
22.03.2022 16:00;22.03.2022 17:00;0,039;Avlest
22.03.2022 17:00;22.03.2022 18:00;0,039;Avlest
22.03.2022 18:00;22.03.2022 19:00;0,04;Avlest
22.03.2022 19:00;22.03.2022 20:00;0,046;Avlest
22.03.2022 20:00;22.03.2022 21:00;0,046;Avlest
22.03.2022 21:00;22.03.2022 22:00;0,166;Avlest
22.03.2022 22:00;22.03.2022 23:00;0,041;Avlest
22.03.2022 23:00;23.03.2022 00:00;0,263;Avlest
23.03.2022 00:00;23.03.2022 01:00;0,705;Avlest
23.03.2022 01:00;23.03.2022 02:00;0,724;Avlest
23.03.2022 02:00;23.03.2022 03:00;0,729;Avlest
23.03.2022 03:00;23.03.2022 04:00;0,74;Avlest
23.03.2022 04:00;23.03.2022 05:00;0,752;Avlest
23.03.2022 05:00;23.03.2022 06:00;0,718;Avlest
23.03.2022 06:00;23.03.2022 07:00;0,708;Avlest
23.03.2022 07:00;23.03.2022 08:00;0,67;Avlest
23.03.2022 08:00;23.03.2022 09:00;0,678;Avlest
23.03.2022 09:00;23.03.2022 10:00;0,71;Avlest
23.03.2022 10:00;23.03.2022 11:00;0,76;Avlest
23.03.2022 11:00;23.03.2022 12:00;0,703;Avlest
23.03.2022 12:00;23.03.2022 13:00;0,68;Avlest
23.03.2022 13:00;23.03.2022 14:00;0,694;Avlest
