Fra;Til;KWH 60 Forbruk;Kvalitet
01.09.2023 00:00;01.09.2023 01:00;0,073;Avlest
01.09.2023 01:00;01.09.2023 02:00;0,074;Avlest
01.09.2023 02:00;01.09.2023 03:00;0,092;Avlest
01.09.2023 03:00;01.09.2023 04:00;0,082;Avlest
01.09.2023 04:00;01.09.2023 05:00;0,073;Avlest
01.09.2023 05:00;01.09.2023 06:00;0,079;Avlest
01.09.2023 06:00;01.09.2023 07:00;0,109;Avlest
01.09.2023 07:00;01.09.2023 08:00;0,48;Avlest
01.09.2023 08:00;01.09.2023 09:00;0,072;Avlest
01.09.2023 09:00;01.09.2023 10:00;0,083;Avlest
01.09.2023 10:00;01.09.2023 11:00;0,089;Avlest
01.09.2023 11:00;01.09.2023 12:00;0,071;Avlest
01.09.2023 12:00;01.09.2023 13:00;0,073;Avlest
01.09.2023 13:00;01.09.2023 14:00;0,151;Avlest
01.09.2023 14:00;01.09.2023 15:00;0,096;Avlest
01.09.2023 15:00;01.09.2023 16:00;0,08;Avlest
01.09.2023 16:00;01.09.2023 17:00;0,489;Avlest
01.09.2023 17:00;01.09.2023 18:00;0,085;Avlest
01.09.2023 18:00;01.09.2023 19:00;0,1;Avlest
01.09.2023 19:00;01.09.2023 20:00;0,161;Avlest
01.09.2023 20:00;01.09.2023 21:00;0,183;Avlest
01.09.2023 21:00;01.09.2023 22:00;0,201;Avlest
01.09.2023 22:00;01.09.2023 23:00;0,116;Avlest
01.09.2023 23:00;02.09.2023 00:00;0,073;Avlest
02.09.2023 00:00;02.09.2023 01:00;0,076;Avlest
02.09.2023 01:00;02.09.2023 02:00;0,503;Avlest
02.09.2023 02:00;02.09.2023 03:00;0,103;Avlest
02.09.2023 03:00;02.09.2023 04:00;0,142;Avlest
02.09.2023 04:00;02.09.2023 05:00;0,091;Avlest
02.09.2023 05:00;02.09.2023 06:00;0,075;Avlest
02.09.2023 06:00;02.09.2023 07:00;0,078;Avlest
02.09.2023 07:00;02.09.2023 08:00;0,092;Avlest
02.09.2023 08:00;02.09.2023 09:00;0,081;Avlest
02.09.2023 09:00;02.09.2023 10:00;0,073;Avlest
02.09.2023 10:00;02.09.2023 11:00;0,553;Avlest
02.09.2023 11:00;02.09.2023 12:00;0,108;Avlest
02.09.2023 12:00;02.09.2023 13:00;0,096;Avlest
02.09.2023 13:00;02.09.2023 14:00;0,16;Avlest
02.09.2023 14:00;02.09.2023 15:00;0,285;Avlest
02.09.2023 15:00;02.09.2023 16:00;0,898;Avlest
02.09.2023 16:00;02.09.2023 17:00;0,755;Avlest
02.09.2023 17:00;02.09.2023 18:00;0,278;Avlest
02.09.2023 18:00;02.09.2023 19:00;0,219;Avlest
02.09.2023 19:00;02.09.2023 20:00;0,236;Avlest
02.09.2023 20:00;02.09.2023 21:00;0,189;Avlest
02.09.2023 21:00;02.09.2023 22:00;0,352;Avlest
02.09.2023 22:00;02.09.2023 23:00;0,609;Avlest
02.09.2023 23:00;03.09.2023 00:00;0,205;Avlest
03.09.2023 00:00;03.09.2023 01:00;0,084;Avlest
03.09.2023 01:00;03.09.2023 02:00;0,098;Avlest
03.09.2023 02:00;03.09.2023 03:00;0,086;Avlest
03.09.2023 03:00;03.09.2023 04:00;0,076;Avlest
03.09.2023 04:00;03.09.2023 05:00;0,081;Avlest
03.09.2023 05:00;03.09.2023 06:00;0,464;Avlest
03.09.2023 06:00;03.09.2023 07:00;0,151;Avlest
03.09.2023 07:00;03.09.2023 08:00;0,096;Avlest
03.09.2023 08:00;03.09.2023 09:00;0,089;Avlest
03.09.2023 09:00;03.09.2023 10:00;0,141;Avlest
03.09.2023 10:00;03.09.2023 11:00;0,753;Avlest
