Fra;Til;KWH 60 Forbruk;Kvalitet
01.07.2023 00:00;01.07.2023 01:00;0,093;Avlest
01.07.2023 01:00;01.07.2023 02:00;0,084;Avlest
01.07.2023 02:00;01.07.2023 03:00;0,073;Avlest
01.07.2023 03:00;01.07.2023 04:00;0,079;Avlest
01.07.2023 04:00;01.07.2023 05:00;0,485;Avlest
01.07.2023 05:00;01.07.2023 06:00;0,079;Avlest
01.07.2023 06:00;01.07.2023 07:00;0,072;Avlest
01.07.2023 07:00;01.07.2023 08:00;0,086;Avlest
01.07.2023 08:00;01.07.2023 09:00;0,089;Avlest
01.07.2023 09:00;01.07.2023 10:00;0,118;Avlest
01.07.2023 10:00;01.07.2023 11:00;0,136;Avlest
01.07.2023 11:00;01.07.2023 12:00;0,087;Avlest
01.07.2023 12:00;01.07.2023 13:00;0,075;Avlest
01.07.2023 13:00;01.07.2023 14:00;0,483;Avlest
01.07.2023 14:00;01.07.2023 15:00;0,093;Avlest
01.07.2023 15:00;01.07.2023 16:00;0,079;Avlest
01.07.2023 16:00;01.07.2023 17:00;0,074;Avlest
01.07.2023 17:00;01.07.2023 18:00;0,084;Avlest
01.07.2023 18:00;01.07.2023 19:00;0,093;Avlest
01.07.2023 19:00;01.07.2023 20:00;0,82;Avlest
01.07.2023 20:00;01.07.2023 21:00;0,156;Avlest
01.07.2023 21:00;01.07.2023 22:00;0,207;Avlest
01.07.2023 22:00;01.07.2023 23:00;0,601;Avlest
01.07.2023 23:00;02.07.2023 00:00;0,166;Avlest
02.07.2023 00:00;02.07.2023 01:00;0,111;Avlest
02.07.2023 01:00;02.07.2023 02:00;0,077;Avlest
02.07.2023 02:00;02.07.2023 03:00;0,078;Avlest
02.07.2023 03:00;02.07.2023 04:00;0,088;Avlest
02.07.2023 04:00;02.07.2023 05:00;0,09;Avlest
02.07.2023 05:00;02.07.2023 06:00;0,086;Avlest
02.07.2023 06:00;02.07.2023 07:00;0,076;Avlest
02.07.2023 07:00;02.07.2023 08:00;0,075;Avlest
02.07.2023 08:00;02.07.2023 09:00;0,487;Avlest
02.07.2023 09:00;02.07.2023 10:00;0,151;Avlest
02.07.2023 10:00;02.07.2023 11:00;0,246;Avlest
02.07.2023 11:00;02.07.2023 12:00;0,253;Avlest
02.07.2023 12:00;02.07.2023 13:00;0,243;Avlest
