Fra;Til;KWH 60 Forbruk;Kvalitet
01.02.2023 00:00;01.02.2023 01:00;0,679;Avlest
01.02.2023 01:00;01.02.2023 02:00;0,652;Avlest
01.02.2023 02:00;01.02.2023 03:00;0,645;Avlest
01.02.2023 03:00;01.02.2023 04:00;0,662;Avlest
01.02.2023 04:00;01.02.2023 05:00;0,708;Avlest
01.02.2023 05:00;01.02.2023 06:00;1,091;Avlest
01.02.2023 06:00;01.02.2023 07:00;0,742;Avlest
01.02.2023 07:00;01.02.2023 08:00;0,826;Avlest
01.02.2023 08:00;01.02.2023 09:00;0,825;Avlest
01.02.2023 09:00;01.02.2023 10:00;0,793;Avlest
01.02.2023 10:00;01.02.2023 11:00;0,832;Avlest
01.02.2023 11:00;01.02.2023 12:00;0,824;Avlest
01.02.2023 12:00;01.02.2023 13:00;0,802;Avlest
01.02.2023 13:00;01.02.2023 14:00;0,806;Avlest
01.02.2023 14:00;01.02.2023 15:00;1,242;Avlest
01.02.2023 15:00;01.02.2023 16:00;0,834;Avlest
01.02.2023 16:00;01.02.2023 17:00;0,807;Avlest
01.02.2023 17:00;01.02.2023 18:00;0,831;Avlest
01.02.2023 18:00;01.02.2023 19:00;0,838;Avlest
01.02.2023 19:00;01.02.2023 20:00;0,785;Avlest
01.02.2023 20:00;01.02.2023 21:00;0,791;Avlest
01.02.2023 21:00;01.02.2023 22:00;0,856;Avlest
01.02.2023 22:00;01.02.2023 23:00;1,258;Avlest
01.02.2023 23:00;02.02.2023 00:00;0,783;Avlest
02.02.2023 00:00;02.02.2023 01:00;0,778;Avlest
02.02.2023 01:00;02.02.2023 02:00;0,76;Avlest
02.02.2023 02:00;02.02.2023 03:00;0,812;Avlest
02.02.2023 03:00;02.02.2023 04:00;0,82;Avlest
02.02.2023 04:00;02.02.2023 05:00;0,785;Avlest
02.02.2023 05:00;02.02.2023 06:00;0,802;Avlest
02.02.2023 06:00;02.02.2023 07:00;0,758;Avlest
02.02.2023 07:00;02.02.2023 08:00;1,26;Avlest
02.02.2023 08:00;02.02.2023 09:00;1,033;Avlest
02.02.2023 09:00;02.02.2023 10:00;0,989;Avlest
02.02.2023 10:00;02.02.2023 11:00;0,976;Avlest
02.02.2023 11:00;02.02.2023 12:00;1,003;Avlest
02.02.2023 12:00;02.02.2023 13:00;0,925;Avlest
02.02.2023 13:00;02.02.2023 14:00;1,244;Avlest
