Fra;Til;KWH 60 Forbruk;Kvalitet
01.04.2024 00:00;01.04.2024 01:00;0,634;Avlest
01.04.2024 01:00;01.04.2024 02:00;0,754;Avlest
01.04.2024 02:00;01.04.2024 03:00;0,766;Avlest
01.04.2024 03:00;01.04.2024 04:00;0,776;Avlest
01.04.2024 04:00;01.04.2024 05:00;0,662;Avlest
01.04.2024 05:00;01.04.2024 06:00;0,794;Avlest
01.04.2024 06:00;01.04.2024 07:00;0,741;Avlest
01.04.2024 07:00;01.04.2024 08:00;1,229;Avlest
01.04.2024 08:00;01.04.2024 09:00;0,93;Avlest
01.04.2024 09:00;01.04.2024 10:00;0,924;Avlest
01.04.2024 10:00;01.04.2024 11:00;0,957;Avlest
01.04.2024 11:00;01.04.2024 12:00;0,998;Avlest
01.04.2024 12:00;01.04.2024 13:00;0,802;Avlest
01.04.2024 13:00;01.04.2024 14:00;1,455;Avlest
01.04.2024 14:00;01.04.2024 15:00;0,854;Avlest
01.04.2024 15:00;01.04.2024 16:00;0,878;Avlest
01.04.2024 16:00;01.04.2024 17:00;0,724;Avlest
01.04.2024 17:00;01.04.2024 18:00;0,643;Avlest
01.04.2024 18:00;01.04.2024 19:00;1,136;Avlest
01.04.2024 19:00;01.04.2024 20:00;1,115;Avlest
01.04.2024 20:00;01.04.2024 21:00;0,79;Avlest
01.04.2024 21:00;01.04.2024 22:00;0,907;Avlest
01.04.2024 22:00;01.04.2024 23:00;0,545;Avlest
01.04.2024 23:00;02.04.2024 00:00;0,609;Avlest
02.04.2024 00:00;02.04.2024 01:00;0,59;Avlest
02.04.2024 01:00;02.04.2024 02:00;1,012;Avlest
02.04.2024 02:00;02.04.2024 03:00;0,649;Avlest
02.04.2024 03:00;02.04.2024 04:00;0,571;Avlest
02.04.2024 04:00;02.04.2024 05:00;0,602;Avlest
02.04.2024 05:00;02.04.2024 06:00;0,64;Avlest
02.04.2024 06:00;02.04.2024 07:00;0,987;Avlest
02.04.2024 07:00;02.04.2024 08:00;0,721;Avlest
02.04.2024 08:00;02.04.2024 09:00;0,768;Avlest
02.04.2024 09:00;02.04.2024 10:00;0,726;Avlest
02.04.2024 10:00;02.04.2024 11:00;0,763;Avlest
02.04.2024 11:00;02.04.2024 12:00;0,688;Avlest
02.04.2024 12:00;02.04.2024 13:00;1,127;Avlest
02.04.2024 13:00;02.04.2024 14:00;0,718;Avlest
02.04.2024 14:00;02.04.2024 15:00;0,756;Avlest
02.04.2024 15:00;02.04.2024 16:00;0,739;Avlest
02.04.2024 16:00;02.04.2024 17:00;0,77;Avlest
02.04.2024 17:00;02.04.2024 18:00;0,807;Avlest
02.04.2024 18:00;02.04.2024 19:00;1,198;Avlest
02.04.2024 19:00;02.04.2024 20:00;0,765;Avlest
02.04.2024 20:00;02.04.2024 21:00;0,743;Avlest
02.04.2024 21:00;02.04.2024 22:00;0,722;Avlest
02.04.2024 22:00;02.04.2024 23:00;0,736;Avlest
02.04.2024 23:00;03.04.2024 00:00;0,731;Avlest
03.04.2024 00:00;03.04.2024 01:00;0,671;Avlest
03.04.2024 01:00;03.04.2024 02:00;0,806;Avlest
03.04.2024 02:00;03.04.2024 03:00;1,081;Avlest
03.04.2024 03:00;03.04.2024 04:00;0,753;Avlest
03.04.2024 04:00;03.04.2024 05:00;0,761;Avlest
03.04.2024 05:00;03.04.2024 06:00;0,719;Avlest
03.04.2024 06:00;03.04.2024 07:00;0,844;Avlest
03.04.2024 07:00;03.04.2024 08:00;0,877;Avlest
03.04.2024 08:00;03.04.2024 09:00;0,854;Avlest
03.04.2024 09:00;03.04.2024 10:00;1,212;Avlest
03.04.2024 10:00;03.04.2024 11:00;0,834;Avlest
03.04.2024 11:00;03.04.2024 12:00;0,819;Avlest
03.04.2024 12:00;03.04.2024 13:00;0,806;Avlest
03.04.2024 13:00;03.04.2024 14:00;0,859;Avlest
03.04.2024 14:00;03.04.2024 15:00;0,762;Avlest
03.04.2024 15:00;03.04.2024 16:00;0,816;Avlest
03.04.2024 16:00;03.04.2024 17:00;0,743;Avlest
03.04.2024 17:00;03.04.2024 18:00;1,127;Avlest
03.04.2024 18:00;03.04.2024 19:00;0,729;Avlest
03.04.2024 19:00;03.04.2024 20:00;0,81;Avlest
03.04.2024 20:00;03.04.2024 21:00;0,793;Avlest
03.04.2024 21:00;03.04.2024 22:00;0,836;Avlest
03.04.2024 22:00;03.04.2024 23:00;0,859;Avlest
03.04.2024 23:00;04.04.2024 00:00;0,761;Avlest
04.04.2024 00:00;04.04.2024 01:00;1,173;Avlest
04.04.2024 01:00;04.04.2024 02:00;0,749;Avlest
04.04.2024 02:00;04.04.2024 03:00;0,785;Avlest
04.04.2024 03:00;04.04.2024 04:00;0,799;Avlest
04.04.2024 04:00;04.04.2024 05:00;0,816;Avlest
04.04.2024 05:00;04.04.2024 06:00;0,804;Avlest
04.04.2024 06:00;04.04.2024 07:00;0,871;Avlest
04.04.2024 07:00;04.04.2024 08:00;0,858;Avlest
04.04.2024 08:00;04.04.2024 09:00;1,295;Avlest
04.04.2024 09:00;04.04.2024 10:00;0,859;Avlest
04.04.2024 10:00;04.04.2024 11:00;0,852;Avlest
04.04.2024 11:00;04.04.2024 12:00;0,903;Avlest
04.04.2024 12:00;04.04.2024 13:00;0,937;Avlest
04.04.2024 13:00;04.04.2024 14:00;0,979;Avlest
04.04.2024 14:00;04.04.2024 15:00;0,951;Avlest
04.04.2024 15:00;04.04.2024 16:00;0,958;Avlest
04.04.2024 16:00;04.04.2024 17:00;0,873;Avlest
04.04.2024 17:00;04.04.2024 18:00;1,304;Avlest
04.04.2024 18:00;04.04.2024 19:00;1,198;Avlest
04.04.2024 19:00;04.04.2024 20:00;0,92;Avlest
04.04.2024 20:00;04.04.2024 21:00;0,931;Avlest
04.04.2024 21:00;04.04.2024 22:00;0,763;Avlest
04.04.2024 22:00;04.04.2024 23:00;1,19;Avlest
04.04.2024 23:00;05.04.2024 00:00;0,805;Avlest
05.04.2024 00:00;05.04.2024 01:00;0,812;Avlest
05.04.2024 01:00;05.04.2024 02:00;0,92;Avlest
05.04.2024 02:00;05.04.2024 03:00;0,848;Avlest
05.04.2024 03:00;05.04.2024 04:00;0,943;Avlest
05.04.2024 04:00;05.04.2024 05:00;0,928;Avlest
05.04.2024 05:00;05.04.2024 06:00;1,198;Avlest
05.04.2024 06:00;05.04.2024 07:00;0,896;Avlest
05.04.2024 07:00;05.04.2024 08:00;0,946;Avlest
05.04.2024 08:00;05.04.2024 09:00;0,976;Avlest
05.04.2024 09:00;05.04.2024 10:00;0,892;Avlest
05.04.2024 10:00;05.04.2024 11:00;0,954;Avlest
05.04.2024 11:00;05.04.2024 12:00;0,949;Avlest
05.04.2024 12:00;05.04.2024 13:00;1,214;Avlest
05.04.2024 13:00;05.04.2024 14:00;0,959;Avlest
05.04.2024 14:00;05.04.2024 15:00;0,893;Avlest
05.04.2024 15:00;05.04.2024 16:00;0,831;Avlest
