Fra;Til;KWH 60 Forbruk;Kvalitet
01.01.2024 00:00;01.01.2024 01:00;1,155;Avlest
01.01.2024 01:00;01.01.2024 02:00;1,14;Avlest
01.01.2024 02:00;01.01.2024 03:00;1,078;Avlest
01.01.2024 03:00;01.01.2024 04:00;1,127;Avlest
01.01.2024 04:00;01.01.2024 05:00;1,485;Avlest
01.01.2024 05:00;01.01.2024 06:00;1,133;Avlest
01.01.2024 06:00;01.01.2024 07:00;1,118;Avlest
01.01.2024 07:00;01.01.2024 08:00;1,045;Avlest
01.01.2024 08:00;01.01.2024 09:00;1,07;Avlest
01.01.2024 09:00;01.01.2024 10:00;1,075;Avlest
01.01.2024 10:00;01.01.2024 11:00;1,106;Avlest
01.01.2024 11:00;01.01.2024 12:00;1,039;Avlest
01.01.2024 12:00;01.01.2024 13:00;1,008;Avlest
01.01.2024 13:00;01.01.2024 14:00;1,24;Avlest
01.01.2024 14:00;01.01.2024 15:00;1,302;Avlest
01.01.2024 15:00;01.01.2024 16:00;1,025;Avlest
01.01.2024 16:00;01.01.2024 17:00;1,072;Avlest
01.01.2024 17:00;01.01.2024 18:00;1,111;Avlest
01.01.2024 18:00;01.01.2024 19:00;1,005;Avlest
01.01.2024 19:00;01.01.2024 20:00;1,08;Avlest
01.01.2024 20:00;01.01.2024 21:00;1,09;Avlest
01.01.2024 21:00;01.01.2024 22:00;1,198;Avlest
01.01.2024 22:00;01.01.2024 23:00;1,483;Avlest
01.01.2024 23:00;02.01.2024 00:00;0,993;Avlest
02.01.2024 00:00;02.01.2024 01:00;1,027;Avlest
02.01.2024 01:00;02.01.2024 02:00;0,963;Avlest
02.01.2024 02:00;02.01.2024 03:00;1,002;Avlest
02.01.2024 03:00;02.01.2024 04:00;1,259;Avlest
02.01.2024 04:00;02.01.2024 05:00;1,075;Avlest
02.01.2024 05:00;02.01.2024 06:00;1,028;Avlest
02.01.2024 06:00;02.01.2024 07:00;1,206;Avlest
02.01.2024 07:00;02.01.2024 08:00;1,471;Avlest
02.01.2024 08:00;02.01.2024 09:00;1,227;Avlest
02.01.2024 09:00;02.01.2024 10:00;1,144;Avlest
02.01.2024 10:00;02.01.2024 11:00;1,224;Avlest
02.01.2024 11:00;02.01.2024 12:00;1,17;Avlest
02.01.2024 12:00;02.01.2024 13:00;1,253;Avlest
02.01.2024 13:00;02.01.2024 14:00;1,182;Avlest
02.01.2024 14:00;02.01.2024 15:00;1,27;Avlest
02.01.2024 15:00;02.01.2024 16:00;1,562;Avlest
02.01.2024 16:00;02.01.2024 17:00;1,065;Avlest
02.01.2024 17:00;02.01.2024 18:00;1,045;Avlest
02.01.2024 18:00;02.01.2024 19:00;1,071;Avlest
02.01.2024 19:00;02.01.2024 20:00;1,374;Avlest
02.01.2024 20:00;02.01.2024 21:00;1,155;Avlest
02.01.2024 21:00;02.01.2024 22:00;1,171;Avlest
02.01.2024 22:00;02.01.2024 23:00;1,152;Avlest
02.01.2024 23:00;03.01.2024 00:00;1,43;Avlest
03.01.2024 00:00;03.01.2024 01:00;1,104;Avlest
03.01.2024 01:00;03.01.2024 02:00;1,047;Avlest
03.01.2024 02:00;03.01.2024 03:00;1,063;Avlest
03.01.2024 03:00;03.01.2024 04:00;1,088;Avlest
03.01.2024 04:00;03.01.2024 05:00;1,019;Avlest
03.01.2024 05:00;03.01.2024 06:00;1,042;Avlest
03.01.2024 06:00;03.01.2024 07:00;1,027;Avlest
03.01.2024 07:00;03.01.2024 08:00;1,116;Avlest
03.01.2024 08:00;03.01.2024 09:00;1,49;Avlest
03.01.2024 09:00;03.01.2024 10:00;1,105;Avlest
03.01.2024 10:00;03.01.2024 11:00;1,143;Avlest
03.01.2024 11:00;03.01.2024 12:00;1,152;Avlest
03.01.2024 12:00;03.01.2024 13:00;1,02;Avlest
03.01.2024 13:00;03.01.2024 14:00;1,09;Avlest
03.01.2024 14:00;03.01.2024 15:00;1,134;Avlest
03.01.2024 15:00;03.01.2024 16:00;1,136;Avlest
03.01.2024 16:00;03.01.2024 17:00;1,332;Avlest
03.01.2024 17:00;03.01.2024 18:00;1,348;Avlest
03.01.2024 18:00;03.01.2024 19:00;1,059;Avlest
03.01.2024 19:00;03.01.2024 20:00;1,134;Avlest
03.01.2024 20:00;03.01.2024 21:00;1,068;Avlest
03.01.2024 21:00;03.01.2024 22:00;1,093;Avlest
03.01.2024 22:00;03.01.2024 23:00;1,018;Avlest
03.01.2024 23:00;04.01.2024 00:00;1,015;Avlest
04.01.2024 00:00;04.01.2024 01:00;1,244;Avlest
04.01.2024 01:00;04.01.2024 02:00;1,175;Avlest
04.01.2024 02:00;04.01.2024 03:00;0,971;Avlest
04.01.2024 03:00;04.01.2024 04:00;0,997;Avlest
04.01.2024 04:00;04.01.2024 05:00;1,121;Avlest
04.01.2024 05:00;04.01.2024 06:00;0,96;Avlest
04.01.2024 06:00;04.01.2024 07:00;1,049;Avlest
04.01.2024 07:00;04.01.2024 08:00;1,085;Avlest
04.01.2024 08:00;04.01.2024 09:00;1,13;Avlest
04.01.2024 09:00;04.01.2024 10:00;1,47;Avlest
04.01.2024 10:00;04.01.2024 11:00;1,144;Avlest
04.01.2024 11:00;04.01.2024 12:00;1,111;Avlest
04.01.2024 12:00;04.01.2024 13:00;1,084;Avlest
04.01.2024 13:00;04.01.2024 14:00;1,046;Avlest
04.01.2024 14:00;04.01.2024 15:00;1,082;Avlest
04.01.2024 15:00;04.01.2024 16:00;1,046;Avlest
04.01.2024 16:00;04.01.2024 17:00;1,079;Avlest
04.01.2024 17:00;04.01.2024 18:00;1,506;Avlest
04.01.2024 18:00;04.01.2024 19:00;1,24;Avlest
04.01.2024 19:00;04.01.2024 20:00;1,235;Avlest
04.01.2024 20:00;04.01.2024 21:00;1,109;Avlest
04.01.2024 21:00;04.01.2024 22:00;1,176;Avlest
04.01.2024 22:00;04.01.2024 23:00;1,131;Avlest
04.01.2024 23:00;05.01.2024 00:00;1,067;Avlest
05.01.2024 00:00;05.01.2024 01:00;1,162;Avlest
05.01.2024 01:00;05.01.2024 02:00;1,504;Avlest
05.01.2024 02:00;05.01.2024 03:00;1,08;Avlest
05.01.2024 03:00;05.01.2024 04:00;1,091;Avlest
05.01.2024 04:00;05.01.2024 05:00;1,088;Avlest
05.01.2024 05:00;05.01.2024 06:00;1,068;Avlest
05.01.2024 06:00;05.01.2024 07:00;1,097;Avlest
05.01.2024 07:00;05.01.2024 08:00;1,206;Avlest
05.01.2024 08:00;05.01.2024 09:00;1,49;Avlest
05.01.2024 09:00;05.01.2024 10:00;1,302;Avlest
05.01.2024 10:00;05.01.2024 11:00;1,186;Avlest
05.01.2024 11:00;05.01.2024 12:00;1,213;Avlest
05.01.2024 12:00;05.01.2024 13:00;1,18;Avlest
05.01.2024 13:00;05.01.2024 14:00;1,164;Avlest
05.01.2024 14:00;05.01.2024 15:00;1,087;Avlest
05.01.2024 15:00;05.01.2024 16:00;1,196;Avlest
05.01.2024 16:00;05.01.2024 17:00;1,174;Avlest
05.01.2024 17:00;05.01.2024 18:00;1,738;Avlest
05.01.2024 18:00;05.01.2024 19:00;1,444;Avlest
05.01.2024 19:00;05.01.2024 20:00;1,372;Avlest
05.01.2024 20:00;05.01.2024 21:00;1,346;Avlest
05.01.2024 21:00;05.01.2024 22:00;1,281;Avlest
05.01.2024 22:00;05.01.2024 23:00;1,272;Avlest
05.01.2024 23:00;06.01.2024 00:00;1,436;Avlest
06.01.2024 00:00;06.01.2024 01:00;1,398;Avlest
06.01.2024 01:00;06.01.2024 02:00;1,712;Avlest
06.01.2024 02:00;06.01.2024 03:00;1,285;Avlest
06.01.2024 03:00;06.01.2024 04:00;1,464;Avlest
06.01.2024 04:00;06.01.2024 05:00;1,28;Avlest
06.01.2024 05:00;06.01.2024 06:00;1,232;Avlest
06.01.2024 06:00;06.01.2024 07:00;1,453;Avlest
06.01.2024 07:00;06.01.2024 08:00;1,336;Avlest
