Fra;Til;KWH 60 Forbruk;Kvalitet
01.06.2023 00:00;01.06.2023 01:00;0,084;Avlest
01.06.2023 01:00;01.06.2023 02:00;0,083;Avlest
01.06.2023 02:00;01.06.2023 03:00;0,204;Avlest
01.06.2023 03:00;01.06.2023 04:00;0,174;Avlest
01.06.2023 04:00;01.06.2023 05:00;0,119;Avlest
01.06.2023 05:00;01.06.2023 06:00;0,152;Avlest
01.06.2023 06:00;01.06.2023 07:00;0,207;Avlest
01.06.2023 07:00;01.06.2023 08:00;0,611;Avlest
01.06.2023 08:00;01.06.2023 09:00;0,158;Avlest
01.06.2023 09:00;01.06.2023 10:00;0,189;Avlest
01.06.2023 10:00;01.06.2023 11:00;0,228;Avlest
01.06.2023 11:00;01.06.2023 12:00;0,17;Avlest
01.06.2023 12:00;01.06.2023 13:00;0,208;Avlest
01.06.2023 13:00;01.06.2023 14:00;0,155;Avlest
01.06.2023 14:00;01.06.2023 15:00;0,153;Avlest
01.06.2023 15:00;01.06.2023 16:00;0,167;Avlest
01.06.2023 16:00;01.06.2023 17:00;0,485;Avlest
01.06.2023 17:00;01.06.2023 18:00;0,351;Avlest
01.06.2023 18:00;01.06.2023 19:00;0,254;Avlest
01.06.2023 19:00;01.06.2023 20:00;0,258;Avlest
01.06.2023 20:00;01.06.2023 21:00;0,217;Avlest
01.06.2023 21:00;01.06.2023 22:00;0,091;Avlest
01.06.2023 22:00;01.06.2023 23:00;0,106;Avlest
01.06.2023 23:00;02.06.2023 00:00;0,491;Avlest
02.06.2023 00:00;02.06.2023 01:00;0,071;Avlest
02.06.2023 01:00;02.06.2023 02:00;0,113;Avlest
02.06.2023 02:00;02.06.2023 03:00;0,159;Avlest
02.06.2023 03:00;02.06.2023 04:00;0,139;Avlest
02.06.2023 04:00;02.06.2023 05:00;0,156;Avlest
02.06.2023 05:00;02.06.2023 06:00;0,233;Avlest
02.06.2023 06:00;02.06.2023 07:00;0,229;Avlest
02.06.2023 07:00;02.06.2023 08:00;0,223;Avlest
02.06.2023 08:00;02.06.2023 09:00;0,649;Avlest
02.06.2023 09:00;02.06.2023 10:00;0,231;Avlest
02.06.2023 10:00;02.06.2023 11:00;0,175;Avlest
02.06.2023 11:00;02.06.2023 12:00;0,25;Avlest
02.06.2023 12:00;02.06.2023 13:00;0,167;Avlest
02.06.2023 13:00;02.06.2023 14:00;0,21;Avlest
02.06.2023 14:00;02.06.2023 15:00;0,184;Avlest
02.06.2023 15:00;02.06.2023 16:00;0,183;Avlest
02.06.2023 16:00;02.06.2023 17:00;0,114;Avlest
02.06.2023 17:00;02.06.2023 18:00;0,319;Avlest
02.06.2023 18:00;02.06.2023 19:00;0,297;Avlest
02.06.2023 19:00;02.06.2023 20:00;0,281;Avlest
02.06.2023 20:00;02.06.2023 21:00;0,264;Avlest
02.06.2023 21:00;02.06.2023 22:00;0,185;Avlest
02.06.2023 22:00;02.06.2023 23:00;0,206;Avlest
02.06.2023 23:00;03.06.2023 00:00;0,132;Avlest
03.06.2023 00:00;03.06.2023 01:00;0,103;Avlest
03.06.2023 01:00;03.06.2023 02:00;0,165;Avlest
03.06.2023 02:00;03.06.2023 03:00;0,555;Avlest
03.06.2023 03:00;03.06.2023 04:00;0,145;Avlest
03.06.2023 04:00;03.06.2023 05:00;0,176;Avlest
03.06.2023 05:00;03.06.2023 06:00;0,238;Avlest
03.06.2023 06:00;03.06.2023 07:00;0,185;Avlest
03.06.2023 07:00;03.06.2023 08:00;0,239;Avlest
03.06.2023 08:00;03.06.2023 09:00;0,216;Avlest
03.06.2023 09:00;03.06.2023 10:00;0,185;Avlest
03.06.2023 10:00;03.06.2023 11:00;0,255;Avlest
03.06.2023 11:00;03.06.2023 12:00;1,623;Avlest
03.06.2023 12:00;03.06.2023 13:00;0,519;Avlest
03.06.2023 13:00;03.06.2023 14:00;0,956;Avlest
03.06.2023 14:00;03.06.2023 15:00;0,772;Avlest
03.06.2023 15:00;03.06.2023 16:00;1,226;Avlest
03.06.2023 16:00;03.06.2023 17:00;0,347;Avlest
03.06.2023 17:00;03.06.2023 18:00;0,092;Avlest
03.06.2023 18:00;03.06.2023 19:00;1,325;Avlest
03.06.2023 19:00;03.06.2023 20:00;0,243;Avlest
03.06.2023 20:00;03.06.2023 21:00;0,22;Avlest
03.06.2023 21:00;03.06.2023 22:00;0,158;Avlest
03.06.2023 22:00;03.06.2023 23:00;0,095;Avlest
03.06.2023 23:00;04.06.2023 00:00;0,449;Avlest
04.06.2023 00:00;04.06.2023 01:00;0,085;Avlest
04.06.2023 01:00;04.06.2023 02:00;0,071;Avlest
04.06.2023 02:00;04.06.2023 03:00;0,088;Avlest
04.06.2023 03:00;04.06.2023 04:00;0,199;Avlest
04.06.2023 04:00;04.06.2023 05:00;0,192;Avlest
04.06.2023 05:00;04.06.2023 06:00;0,157;Avlest
04.06.2023 06:00;04.06.2023 07:00;0,57;Avlest
04.06.2023 07:00;04.06.2023 08:00;0,166;Avlest
04.06.2023 08:00;04.06.2023 09:00;0,219;Avlest
04.06.2023 09:00;04.06.2023 10:00;0,263;Avlest
04.06.2023 10:00;04.06.2023 11:00;0,714;Avlest
04.06.2023 11:00;04.06.2023 12:00;1,791;Avlest
04.06.2023 12:00;04.06.2023 13:00;0,121;Avlest
04.06.2023 13:00;04.06.2023 14:00;0,126;Avlest
04.06.2023 14:00;04.06.2023 15:00;0,11;Avlest
04.06.2023 15:00;04.06.2023 16:00;0,419;Avlest
04.06.2023 16:00;04.06.2023 17:00;0,078;Avlest
04.06.2023 17:00;04.06.2023 18:00;0,127;Avlest
04.06.2023 18:00;04.06.2023 19:00;0,677;Avlest
04.06.2023 19:00;04.06.2023 20:00;0,267;Avlest
04.06.2023 20:00;04.06.2023 21:00;0,088;Avlest
04.06.2023 21:00;04.06.2023 22:00;0,088;Avlest
04.06.2023 22:00;04.06.2023 23:00;0,441;Avlest
04.06.2023 23:00;05.06.2023 00:00;0,088;Avlest
05.06.2023 00:00;05.06.2023 01:00;0,073;Avlest
05.06.2023 01:00;05.06.2023 02:00;0,069;Avlest
05.06.2023 02:00;05.06.2023 03:00;0,085;Avlest
05.06.2023 03:00;05.06.2023 04:00;0,086;Avlest
05.06.2023 04:00;05.06.2023 05:00;0,521;Avlest
05.06.2023 05:00;05.06.2023 06:00;0,124;Avlest
05.06.2023 06:00;05.06.2023 07:00;0,161;Avlest
05.06.2023 07:00;05.06.2023 08:00;0,087;Avlest
05.06.2023 08:00;05.06.2023 09:00;0,155;Avlest
05.06.2023 09:00;05.06.2023 10:00;0,171;Avlest
05.06.2023 10:00;05.06.2023 11:00;0,174;Avlest
05.06.2023 11:00;05.06.2023 12:00;0,502;Avlest
05.06.2023 12:00;05.06.2023 13:00;0,105;Avlest
05.06.2023 13:00;05.06.2023 14:00;0,104;Avlest
05.06.2023 14:00;05.06.2023 15:00;0,072;Avlest
05.06.2023 15:00;05.06.2023 16:00;0,075;Avlest
05.06.2023 16:00;05.06.2023 17:00;0,088;Avlest
05.06.2023 17:00;05.06.2023 18:00;0,574;Avlest
05.06.2023 18:00;05.06.2023 19:00;0,555;Avlest
05.06.2023 19:00;05.06.2023 20:00;0,297;Avlest
05.06.2023 20:00;05.06.2023 21:00;0,326;Avlest
05.06.2023 21:00;05.06.2023 22:00;0,159;Avlest
05.06.2023 22:00;05.06.2023 23:00;0,079;Avlest
05.06.2023 23:00;06.06.2023 00:00;0,087;Avlest
06.06.2023 00:00;06.06.2023 01:00;0,146;Avlest
06.06.2023 01:00;06.06.2023 02:00;0,092;Avlest
06.06.2023 02:00;06.06.2023 03:00;0,086;Avlest
06.06.2023 03:00;06.06.2023 04:00;0,07;Avlest
06.06.2023 04:00;06.06.2023 05:00;0,478;Avlest
06.06.2023 05:00;06.06.2023 06:00;0,088;Avlest
06.06.2023 06:00;06.06.2023 07:00;0,077;Avlest
06.06.2023 07:00;06.06.2023 08:00;0,068;Avlest
06.06.2023 08:00;06.06.2023 09:00;0,082;Avlest
06.06.2023 09:00;06.06.2023 10:00;0,09;Avlest
06.06.2023 10:00;06.06.2023 11:00;0,084;Avlest
06.06.2023 11:00;06.06.2023 12:00;0,07;Avlest
06.06.2023 12:00;06.06.2023 13:00;0,088;Avlest
06.06.2023 13:00;06.06.2023 14:00;0,505;Avlest
06.06.2023 14:00;06.06.2023 15:00;0,068;Avlest
06.06.2023 15:00;06.06.2023 16:00;0,069;Avlest
06.06.2023 16:00;06.06.2023 17:00;0,087;Avlest
