Fra;Til;KWH 60 Forbruk;Kvalitet
01.12.2022 00:00;01.12.2022 01:00;2,63;Avlest
01.12.2022 01:00;01.12.2022 02:00;2,71;Avlest
01.12.2022 02:00;01.12.2022 03:00;2,9;Avlest
01.12.2022 03:00;01.12.2022 04:00;2,63;Avlest
01.12.2022 04:00;01.12.2022 05:00;2,75;Avlest
01.12.2022 05:00;01.12.2022 06:00;2,72;Avlest
01.12.2022 06:00;01.12.2022 07:00;3,68;Avlest
01.12.2022 07:00;01.12.2022 08:00;2,41;Avlest
01.12.2022 08:00;01.12.2022 09:00;2,04;Avlest
01.12.2022 09:00;01.12.2022 10:00;2,42;Avlest
01.12.2022 10:00;01.12.2022 11:00;0,27;Avlest
01.12.2022 11:00;01.12.2022 12:00;0,1;Avlest
01.12.2022 12:00;01.12.2022 13:00;0;Avlest
01.12.2022 13:00;01.12.2022 14:00;0,09;Avlest
01.12.2022 14:00;01.12.2022 15:00;0,41;Avlest
01.12.2022 15:00;01.12.2022 16:00;1,05;Avlest
01.12.2022 16:00;01.12.2022 17:00;5,8;Avlest
01.12.2022 17:00;01.12.2022 18:00;7,88;Avlest
01.12.2022 18:00;01.12.2022 19:00;7,33;Avlest
01.12.2022 19:00;01.12.2022 20:00;6,36;Avlest
01.12.2022 20:00;01.12.2022 21:00;2,33;Avlest
01.12.2022 21:00;01.12.2022 22:00;2,49;Avlest
01.12.2022 22:00;01.12.2022 23:00;3,42;Avlest
01.12.2022 23:00;02.12.2022 00:00;8,47;Avlest
02.12.2022 00:00;02.12.2022 01:00;2,8;Avlest
02.12.2022 01:00;02.12.2022 02:00;2,33;Avlest
02.12.2022 02:00;02.12.2022 03:00;2,29;Avlest
02.12.2022 03:00;02.12.2022 04:00;2,06;Avlest
02.12.2022 04:00;02.12.2022 05:00;2,14;Avlest
02.12.2022 05:00;02.12.2022 06:00;2,14;Avlest
02.12.2022 06:00;02.12.2022 07:00;2,74;Avlest
02.12.2022 07:00;02.12.2022 08:00;3,07;Avlest
02.12.2022 08:00;02.12.2022 09:00;4,3;Avlest
02.12.2022 09:00;02.12.2022 10:00;7,8;Avlest
02.12.2022 10:00;02.12.2022 11:00;1,89;Avlest
02.12.2022 11:00;02.12.2022 12:00;1,52;Avlest
02.12.2022 12:00;02.12.2022 13:00;0,8;Avlest
02.12.2022 13:00;02.12.2022 14:00;2,18;Avlest
02.12.2022 14:00;02.12.2022 15:00;2,42;Avlest
02.12.2022 15:00;02.12.2022 16:00;2,19;Avlest
02.12.2022 16:00;02.12.2022 17:00;2,16;Avlest
02.12.2022 17:00;02.12.2022 18:00;2,1;Avlest
02.12.2022 18:00;02.12.2022 19:00;7,18;Avlest
02.12.2022 19:00;02.12.2022 20:00;8,41;Avlest
02.12.2022 20:00;02.12.2022 21:00;9,32;Avlest
02.12.2022 21:00;02.12.2022 22:00;9,82;Avlest
02.12.2022 22:00;02.12.2022 23:00;7,94;Avlest
02.12.2022 23:00;03.12.2022 00:00;2,97;Avlest
03.12.2022 00:00;03.12.2022 01:00;2,35;Avlest
03.12.2022 01:00;03.12.2022 02:00;2,29;Avlest
03.12.2022 02:00;03.12.2022 03:00;2,16;Avlest
03.12.2022 03:00;03.12.2022 04:00;2,24;Avlest
03.12.2022 04:00;03.12.2022 05:00;2,47;Avlest
03.12.2022 05:00;03.12.2022 06:00;4,96;Avlest
03.12.2022 06:00;03.12.2022 07:00;2,69;Avlest
03.12.2022 07:00;03.12.2022 08:00;3,12;Avlest
03.12.2022 08:00;03.12.2022 09:00;3,81;Avlest
03.12.2022 09:00;03.12.2022 10:00;3,11;Avlest
03.12.2022 10:00;03.12.2022 11:00;0,63;Avlest
03.12.2022 11:00;03.12.2022 12:00;0,51;Avlest
03.12.2022 12:00;03.12.2022 13:00;1,25;Avlest
03.12.2022 13:00;03.12.2022 14:00;2,4;Avlest
03.12.2022 14:00;03.12.2022 15:00;2,65;Avlest
03.12.2022 15:00;03.12.2022 16:00;2,78;Avlest
03.12.2022 16:00;03.12.2022 17:00;4,9;Avlest
03.12.2022 17:00;03.12.2022 18:00;3,22;Avlest
03.12.2022 18:00;03.12.2022 19:00;3,12;Avlest
03.12.2022 19:00;03.12.2022 20:00;2,99;Avlest
03.12.2022 20:00;03.12.2022 21:00;8,21;Avlest
03.12.2022 21:00;03.12.2022 22:00;8,7;Avlest
03.12.2022 22:00;03.12.2022 23:00;8,69;Avlest
03.12.2022 23:00;04.12.2022 00:00;8,03;Avlest
04.12.2022 00:00;04.12.2022 01:00;7,93;Avlest
04.12.2022 01:00;04.12.2022 02:00;7,81;Avlest
04.12.2022 02:00;04.12.2022 03:00;7,56;Avlest
04.12.2022 03:00;04.12.2022 04:00;5,4;Avlest
04.12.2022 04:00;04.12.2022 05:00;1,99;Avlest
04.12.2022 05:00;04.12.2022 06:00;1,89;Avlest
04.12.2022 06:00;04.12.2022 07:00;2,14;Avlest
04.12.2022 07:00;04.12.2022 08:00;2,56;Avlest
04.12.2022 08:00;04.12.2022 09:00;1,77;Avlest
04.12.2022 09:00;04.12.2022 10:00;3,04;Avlest
04.12.2022 10:00;04.12.2022 11:00;6,25;Avlest
04.12.2022 11:00;04.12.2022 12:00;4,09;Avlest
04.12.2022 12:00;04.12.2022 13:00;4,78;Avlest
04.12.2022 13:00;04.12.2022 14:00;3,93;Avlest
04.12.2022 14:00;04.12.2022 15:00;2,18;Avlest
04.12.2022 15:00;04.12.2022 16:00;2,94;Avlest
04.12.2022 16:00;04.12.2022 17:00;2,97;Avlest
04.12.2022 17:00;04.12.2022 18:00;2,76;Avlest
04.12.2022 18:00;04.12.2022 19:00;2,63;Avlest
04.12.2022 19:00;04.12.2022 20:00;8,12;Avlest
04.12.2022 20:00;04.12.2022 21:00;8,2;Avlest
04.12.2022 21:00;04.12.2022 22:00;8,41;Avlest
04.12.2022 22:00;04.12.2022 23:00;5,61;Avlest
04.12.2022 23:00;05.12.2022 00:00;2,17;Avlest
05.12.2022 00:00;05.12.2022 01:00;2,3;Avlest
05.12.2022 01:00;05.12.2022 02:00;2,06;Avlest
05.12.2022 02:00;05.12.2022 03:00;2,25;Avlest
05.12.2022 03:00;05.12.2022 04:00;1,69;Avlest
05.12.2022 04:00;05.12.2022 05:00;1,87;Avlest
05.12.2022 05:00;05.12.2022 06:00;2,07;Avlest
05.12.2022 06:00;05.12.2022 07:00;3,69;Avlest
05.12.2022 07:00;05.12.2022 08:00;2,88;Avlest
05.12.2022 08:00;05.12.2022 09:00;3,75;Avlest
05.12.2022 09:00;05.12.2022 10:00;7,22;Avlest
05.12.2022 10:00;05.12.2022 11:00;3,7;Avlest
05.12.2022 11:00;05.12.2022 12:00;0,03;Avlest
05.12.2022 12:00;05.12.2022 13:00;0,02;Avlest
05.12.2022 13:00;05.12.2022 14:00;0;Avlest
05.12.2022 14:00;05.12.2022 15:00;0,39;Avlest
05.12.2022 15:00;05.12.2022 16:00;1,62;Avlest
05.12.2022 16:00;05.12.2022 17:00;2,19;Avlest
05.12.2022 17:00;05.12.2022 18:00;3,39;Avlest
05.12.2022 18:00;05.12.2022 19:00;3,35;Avlest
05.12.2022 19:00;05.12.2022 20:00;3,6;Avlest
05.12.2022 20:00;05.12.2022 21:00;3,06;Avlest
05.12.2022 21:00;05.12.2022 22:00;6,47;Avlest
05.12.2022 22:00;05.12.2022 23:00;9,07;Avlest
05.12.2022 23:00;06.12.2022 00:00;8,74;Avlest
06.12.2022 00:00;06.12.2022 01:00;6,77;Avlest
06.12.2022 01:00;06.12.2022 02:00;5,19;Avlest
06.12.2022 02:00;06.12.2022 03:00;4,52;Avlest
06.12.2022 03:00;06.12.2022 04:00;2,63;Avlest
06.12.2022 04:00;06.12.2022 05:00;5,89;Avlest
06.12.2022 05:00;06.12.2022 06:00;4,5;Avlest
06.12.2022 06:00;06.12.2022 07:00;5,72;Avlest
06.12.2022 07:00;06.12.2022 08:00;4,87;Avlest
06.12.2022 08:00;06.12.2022 09:00;3,2;Avlest
06.12.2022 09:00;06.12.2022 10:00;2,99;Avlest
06.12.2022 10:00;06.12.2022 11:00;2,68;Avlest
06.12.2022 11:00;06.12.2022 12:00;1,5;Avlest
06.12.2022 12:00;06.12.2022 13:00;1,81;Avlest
06.12.2022 13:00;06.12.2022 14:00;1,17;Avlest
06.12.2022 14:00;06.12.2022 15:00;2,78;Avlest
06.12.2022 15:00;06.12.2022 16:00;3,86;Avlest
06.12.2022 16:00;06.12.2022 17:00;2,41;Avlest
06.12.2022 17:00;06.12.2022 18:00;1,98;Avlest
06.12.2022 18:00;06.12.2022 19:00;7,26;Avlest
06.12.2022 19:00;06.12.2022 20:00;9,34;Avlest
06.12.2022 20:00;06.12.2022 21:00;9,52;Avlest
06.12.2022 21:00;06.12.2022 22:00;9;Avlest
06.12.2022 22:00;06.12.2022 23:00;4,17;Avlest
06.12.2022 23:00;07.12.2022 00:00;1,15;Avlest
07.12.2022 00:00;07.12.2022 01:00;2,35;Avlest
07.12.2022 01:00;07.12.2022 02:00;2,25;Avlest
07.12.2022 02:00;07.12.2022 03:00;2,3;Avlest
07.12.2022 03:00;07.12.2022 04:00;1,78;Avlest
07.12.2022 04:00;07.12.2022 05:00;2,08;Avlest
07.12.2022 05:00;07.12.2022 06:00;2,16;Avlest
07.12.2022 06:00;07.12.2022 07:00;3,42;Avlest
07.12.2022 07:00;07.12.2022 08:00;4,25;Avlest
07.12.2022 08:00;07.12.2022 09:00;3,6;Avlest
07.12.2022 09:00;07.12.2022 10:00;3,11;Avlest
07.12.2022 10:00;07.12.2022 11:00;0,81;Avlest
