Fra;Til;KWH 60 Forbruk;Kvalitet
01.04.2022 00:00;01.04.2022 01:00;2,78;Avlest
01.04.2022 01:00;01.04.2022 02:00;2,6;Avlest
01.04.2022 02:00;01.04.2022 03:00;3,07;Avlest
01.04.2022 03:00;01.04.2022 04:00;5;Avlest
01.04.2022 04:00;01.04.2022 05:00;6,91;Avlest
01.04.2022 05:00;01.04.2022 06:00;5,05;Avlest
01.04.2022 06:00;01.04.2022 07:00;5,15;Avlest
01.04.2022 07:00;01.04.2022 08:00;4,8;Avlest
01.04.2022 08:00;01.04.2022 09:00;5,38;Avlest
01.04.2022 09:00;01.04.2022 10:00;7,38;Avlest
01.04.2022 10:00;01.04.2022 11:00;6,68;Avlest
01.04.2022 11:00;01.04.2022 12:00;2,87;Avlest
01.04.2022 12:00;01.04.2022 13:00;4,84;Avlest
01.04.2022 13:00;01.04.2022 14:00;4,63;Avlest
01.04.2022 14:00;01.04.2022 15:00;3,81;Avlest
01.04.2022 15:00;01.04.2022 16:00;4,15;Avlest
01.04.2022 16:00;01.04.2022 17:00;3,38;Avlest
01.04.2022 17:00;01.04.2022 18:00;3,27;Avlest
01.04.2022 18:00;01.04.2022 19:00;6,17;Avlest
01.04.2022 19:00;01.04.2022 20:00;15,7;Avlest
01.04.2022 20:00;01.04.2022 21:00;15,42;Avlest
01.04.2022 21:00;01.04.2022 22:00;14,28;Avlest
01.04.2022 22:00;01.04.2022 23:00;7,47;Avlest
01.04.2022 23:00;02.04.2022 00:00;3,05;Avlest
02.04.2022 00:00;02.04.2022 01:00;3,1;Avlest
02.04.2022 01:00;02.04.2022 02:00;4,49;Avlest
02.04.2022 02:00;02.04.2022 03:00;5,88;Avlest
02.04.2022 03:00;02.04.2022 04:00;7,11;Avlest
02.04.2022 04:00;02.04.2022 05:00;7,47;Avlest
02.04.2022 05:00;02.04.2022 06:00;7,73;Avlest
02.04.2022 06:00;02.04.2022 07:00;7,73;Avlest
02.04.2022 07:00;02.04.2022 08:00;7,22;Avlest
02.04.2022 08:00;02.04.2022 09:00;9,22;Avlest
02.04.2022 09:00;02.04.2022 10:00;10,75;Avlest
02.04.2022 10:00;02.04.2022 11:00;6,64;Avlest
02.04.2022 11:00;02.04.2022 12:00;3,82;Avlest
02.04.2022 12:00;02.04.2022 13:00;3,27;Avlest
02.04.2022 13:00;02.04.2022 14:00;2,89;Avlest
02.04.2022 14:00;02.04.2022 15:00;3,48;Avlest
02.04.2022 15:00;02.04.2022 16:00;4,33;Avlest
02.04.2022 16:00;02.04.2022 17:00;3,52;Avlest
02.04.2022 17:00;02.04.2022 18:00;2,25;Avlest
02.04.2022 18:00;02.04.2022 19:00;2,54;Avlest
02.04.2022 19:00;02.04.2022 20:00;2,79;Avlest
02.04.2022 20:00;02.04.2022 21:00;5,85;Avlest
02.04.2022 21:00;02.04.2022 22:00;4,18;Avlest
02.04.2022 22:00;02.04.2022 23:00;13,35;Avlest
02.04.2022 23:00;03.04.2022 00:00;12,91;Avlest
03.04.2022 00:00;03.04.2022 01:00;4,55;Avlest
03.04.2022 01:00;03.04.2022 02:00;1,97;Avlest
03.04.2022 02:00;03.04.2022 03:00;2,23;Avlest
03.04.2022 03:00;03.04.2022 04:00;3,58;Avlest
03.04.2022 04:00;03.04.2022 05:00;5,77;Avlest
03.04.2022 05:00;03.04.2022 06:00;6,22;Avlest
03.04.2022 06:00;03.04.2022 07:00;4,56;Avlest
03.04.2022 07:00;03.04.2022 08:00;5,2;Avlest
03.04.2022 08:00;03.04.2022 09:00;4,37;Avlest
03.04.2022 09:00;03.04.2022 10:00;4,07;Avlest
03.04.2022 10:00;03.04.2022 11:00;3,28;Avlest
03.04.2022 11:00;03.04.2022 12:00;2,94;Avlest
03.04.2022 12:00;03.04.2022 13:00;3,11;Avlest
03.04.2022 13:00;03.04.2022 14:00;6,93;Avlest
03.04.2022 14:00;03.04.2022 15:00;5,3;Avlest
03.04.2022 15:00;03.04.2022 16:00;3,74;Avlest
03.04.2022 16:00;03.04.2022 17:00;3,54;Avlest
03.04.2022 17:00;03.04.2022 18:00;3,22;Avlest
03.04.2022 18:00;03.04.2022 19:00;2,77;Avlest
03.04.2022 19:00;03.04.2022 20:00;3,42;Avlest
03.04.2022 20:00;03.04.2022 21:00;3,18;Avlest
03.04.2022 21:00;03.04.2022 22:00;3,87;Avlest
03.04.2022 22:00;03.04.2022 23:00;7,29;Avlest
03.04.2022 23:00;04.04.2022 00:00;4,47;Avlest
04.04.2022 00:00;04.04.2022 01:00;4,54;Avlest
04.04.2022 01:00;04.04.2022 02:00;4,74;Avlest
04.04.2022 02:00;04.04.2022 03:00;4,67;Avlest
04.04.2022 03:00;04.04.2022 04:00;3,99;Avlest
04.04.2022 04:00;04.04.2022 05:00;4,27;Avlest
04.04.2022 05:00;04.04.2022 06:00;4,32;Avlest
04.04.2022 06:00;04.04.2022 07:00;6,16;Avlest
04.04.2022 07:00;04.04.2022 08:00;9,62;Avlest
04.04.2022 08:00;04.04.2022 09:00;5,6;Avlest
04.04.2022 09:00;04.04.2022 10:00;3,63;Avlest
04.04.2022 10:00;04.04.2022 11:00;2,69;Avlest
04.04.2022 11:00;04.04.2022 12:00;3,23;Avlest
04.04.2022 12:00;04.04.2022 13:00;3,84;Avlest
04.04.2022 13:00;04.04.2022 14:00;2,88;Avlest
04.04.2022 14:00;04.04.2022 15:00;1,64;Avlest
04.04.2022 15:00;04.04.2022 16:00;1,53;Avlest
04.04.2022 16:00;04.04.2022 17:00;1,8;Avlest
04.04.2022 17:00;04.04.2022 18:00;2,17;Avlest
04.04.2022 18:00;04.04.2022 19:00;3,5;Avlest
04.04.2022 19:00;04.04.2022 20:00;4,32;Avlest
04.04.2022 20:00;04.04.2022 21:00;2,81;Avlest
04.04.2022 21:00;04.04.2022 22:00;7,81;Avlest
04.04.2022 22:00;04.04.2022 23:00;16,59;Avlest
04.04.2022 23:00;05.04.2022 00:00;9,41;Avlest
05.04.2022 00:00;05.04.2022 01:00;2,79;Avlest
05.04.2022 01:00;05.04.2022 02:00;3,68;Avlest
05.04.2022 02:00;05.04.2022 03:00;3,08;Avlest
05.04.2022 03:00;05.04.2022 04:00;4,67;Avlest
05.04.2022 04:00;05.04.2022 05:00;6,81;Avlest
05.04.2022 05:00;05.04.2022 06:00;5,32;Avlest
05.04.2022 06:00;05.04.2022 07:00;5,95;Avlest
05.04.2022 07:00;05.04.2022 08:00;7,16;Avlest
05.04.2022 08:00;05.04.2022 09:00;4,28;Avlest
05.04.2022 09:00;05.04.2022 10:00;2,97;Avlest
05.04.2022 10:00;05.04.2022 11:00;2,96;Avlest
