Fra;Til;KWH 60 Forbruk;Kvalitet
01.10.2022 00:00;01.10.2022 01:00;1,13;Avlest
01.10.2022 01:00;01.10.2022 02:00;1,86;Avlest
01.10.2022 02:00;01.10.2022 03:00;0,97;Avlest
01.10.2022 03:00;01.10.2022 04:00;1,18;Avlest
01.10.2022 04:00;01.10.2022 05:00;3,42;Avlest
01.10.2022 05:00;01.10.2022 06:00;9,01;Avlest
01.10.2022 06:00;01.10.2022 07:00;12,63;Avlest
01.10.2022 07:00;01.10.2022 08:00;2,36;Avlest
01.10.2022 08:00;01.10.2022 09:00;2,38;Avlest
01.10.2022 09:00;01.10.2022 10:00;1,33;Avlest
01.10.2022 10:00;01.10.2022 11:00;0,33;Avlest
01.10.2022 11:00;01.10.2022 12:00;0,01;Avlest
01.10.2022 12:00;01.10.2022 13:00;0;Avlest
01.10.2022 13:00;01.10.2022 14:00;0;Avlest
01.10.2022 14:00;01.10.2022 15:00;0,12;Avlest
01.10.2022 15:00;01.10.2022 16:00;0,07;Avlest
01.10.2022 16:00;01.10.2022 17:00;0,23;Avlest
01.10.2022 17:00;01.10.2022 18:00;1,96;Avlest
01.10.2022 18:00;01.10.2022 19:00;3,11;Avlest
01.10.2022 19:00;01.10.2022 20:00;2,85;Avlest
01.10.2022 20:00;01.10.2022 21:00;2,01;Avlest
01.10.2022 21:00;01.10.2022 22:00;1,95;Avlest
01.10.2022 22:00;01.10.2022 23:00;1,91;Avlest
01.10.2022 23:00;02.10.2022 00:00;1,72;Avlest
02.10.2022 00:00;02.10.2022 01:00;1,18;Avlest
02.10.2022 01:00;02.10.2022 02:00;1,17;Avlest
02.10.2022 02:00;02.10.2022 03:00;1,48;Avlest
02.10.2022 03:00;02.10.2022 04:00;1,31;Avlest
02.10.2022 04:00;02.10.2022 05:00;1,3;Avlest
02.10.2022 05:00;02.10.2022 06:00;1,3;Avlest
02.10.2022 06:00;02.10.2022 07:00;1,53;Avlest
02.10.2022 07:00;02.10.2022 08:00;2,03;Avlest
02.10.2022 08:00;02.10.2022 09:00;1,18;Avlest
02.10.2022 09:00;02.10.2022 10:00;0,14;Avlest
02.10.2022 10:00;02.10.2022 11:00;0,23;Avlest
02.10.2022 11:00;02.10.2022 12:00;0;Avlest
02.10.2022 12:00;02.10.2022 13:00;0;Avlest
02.10.2022 13:00;02.10.2022 14:00;0;Avlest
02.10.2022 14:00;02.10.2022 15:00;0,31;Avlest
02.10.2022 15:00;02.10.2022 16:00;0,01;Avlest
02.10.2022 16:00;02.10.2022 17:00;0,52;Avlest
02.10.2022 17:00;02.10.2022 18:00;0,04;Avlest
02.10.2022 18:00;02.10.2022 19:00;2,11;Avlest
02.10.2022 19:00;02.10.2022 20:00;3,01;Avlest
02.10.2022 20:00;02.10.2022 21:00;1,6;Avlest
02.10.2022 21:00;02.10.2022 22:00;1,53;Avlest
02.10.2022 22:00;02.10.2022 23:00;1,4;Avlest
02.10.2022 23:00;03.10.2022 00:00;1,46;Avlest
03.10.2022 00:00;03.10.2022 01:00;1,44;Avlest
03.10.2022 01:00;03.10.2022 02:00;1,32;Avlest
03.10.2022 02:00;03.10.2022 03:00;1,32;Avlest
03.10.2022 03:00;03.10.2022 04:00;11,62;Avlest
03.10.2022 04:00;03.10.2022 05:00;6,73;Avlest
03.10.2022 05:00;03.10.2022 06:00;1,54;Avlest
03.10.2022 06:00;03.10.2022 07:00;6,17;Avlest
03.10.2022 07:00;03.10.2022 08:00;1,72;Avlest
03.10.2022 08:00;03.10.2022 09:00;2,11;Avlest
03.10.2022 09:00;03.10.2022 10:00;1,35;Avlest
03.10.2022 10:00;03.10.2022 11:00;0,04;Avlest
03.10.2022 11:00;03.10.2022 12:00;0,01;Avlest
03.10.2022 12:00;03.10.2022 13:00;0;Avlest
03.10.2022 13:00;03.10.2022 14:00;0,03;Avlest
03.10.2022 14:00;03.10.2022 15:00;0;Avlest
03.10.2022 15:00;03.10.2022 16:00;0;Avlest
03.10.2022 16:00;03.10.2022 17:00;0;Avlest
03.10.2022 17:00;03.10.2022 18:00;0,97;Avlest
03.10.2022 18:00;03.10.2022 19:00;0,94;Avlest
03.10.2022 19:00;03.10.2022 20:00;2,08;Avlest
03.10.2022 20:00;03.10.2022 21:00;2,04;Avlest
03.10.2022 21:00;03.10.2022 22:00;1,77;Avlest
03.10.2022 22:00;03.10.2022 23:00;2,15;Avlest
03.10.2022 23:00;04.10.2022 00:00;1,81;Avlest
