Fra;Til;KWH 60 Forbruk;Kvalitet
01.05.2022 00:00;01.05.2022 01:00;12,01;Avlest
01.05.2022 01:00;01.05.2022 02:00;11,81;Avlest
01.05.2022 02:00;01.05.2022 03:00;12,17;Avlest
01.05.2022 03:00;01.05.2022 04:00;2,65;Avlest
01.05.2022 04:00;01.05.2022 05:00;2,23;Avlest
01.05.2022 05:00;01.05.2022 06:00;2,25;Avlest
01.05.2022 06:00;01.05.2022 07:00;1,97;Avlest
01.05.2022 07:00;01.05.2022 08:00;2,41;Avlest
01.05.2022 08:00;01.05.2022 09:00;3,57;Avlest
01.05.2022 09:00;01.05.2022 10:00;2,79;Avlest
01.05.2022 10:00;01.05.2022 11:00;2,54;Avlest
01.05.2022 11:00;01.05.2022 12:00;1,71;Avlest
01.05.2022 12:00;01.05.2022 13:00;1,6;Avlest
01.05.2022 13:00;01.05.2022 14:00;1,29;Avlest
01.05.2022 14:00;01.05.2022 15:00;2,31;Avlest
01.05.2022 15:00;01.05.2022 16:00;0,74;Avlest
01.05.2022 16:00;01.05.2022 17:00;1,2;Avlest
01.05.2022 17:00;01.05.2022 18:00;0,71;Avlest
01.05.2022 18:00;01.05.2022 19:00;1,2;Avlest
01.05.2022 19:00;01.05.2022 20:00;0,75;Avlest
01.05.2022 20:00;01.05.2022 21:00;1,07;Avlest
01.05.2022 21:00;01.05.2022 22:00;1,13;Avlest
01.05.2022 22:00;01.05.2022 23:00;6,61;Avlest
01.05.2022 23:00;02.05.2022 00:00;1,43;Avlest
02.05.2022 00:00;02.05.2022 01:00;1,38;Avlest
02.05.2022 01:00;02.05.2022 02:00;1,85;Avlest
02.05.2022 02:00;02.05.2022 03:00;1,41;Avlest
02.05.2022 03:00;02.05.2022 04:00;2,25;Avlest
02.05.2022 04:00;02.05.2022 05:00;2,06;Avlest
02.05.2022 05:00;02.05.2022 06:00;1,65;Avlest
02.05.2022 06:00;02.05.2022 07:00;2,5;Avlest
02.05.2022 07:00;02.05.2022 08:00;1,9;Avlest
02.05.2022 08:00;02.05.2022 09:00;1,6;Avlest
02.05.2022 09:00;02.05.2022 10:00;1,48;Avlest
02.05.2022 10:00;02.05.2022 11:00;1,45;Avlest
02.05.2022 11:00;02.05.2022 12:00;1,19;Avlest
02.05.2022 12:00;02.05.2022 13:00;1,19;Avlest
02.05.2022 13:00;02.05.2022 14:00;1,67;Avlest
02.05.2022 14:00;02.05.2022 15:00;2,09;Avlest
02.05.2022 15:00;02.05.2022 16:00;2,29;Avlest
02.05.2022 16:00;02.05.2022 17:00;2,47;Avlest
02.05.2022 17:00;02.05.2022 18:00;1,72;Avlest
02.05.2022 18:00;02.05.2022 19:00;2,75;Avlest
02.05.2022 19:00;02.05.2022 20:00;2,12;Avlest
02.05.2022 20:00;02.05.2022 21:00;1,14;Avlest
02.05.2022 21:00;02.05.2022 22:00;1,55;Avlest
02.05.2022 22:00;02.05.2022 23:00;1,78;Avlest
02.05.2022 23:00;03.05.2022 00:00;1,46;Avlest
03.05.2022 00:00;03.05.2022 01:00;0,99;Avlest
03.05.2022 01:00;03.05.2022 02:00;1,63;Avlest
03.05.2022 02:00;03.05.2022 03:00;1,51;Avlest
03.05.2022 03:00;03.05.2022 04:00;2,09;Avlest
03.05.2022 04:00;03.05.2022 05:00;2,01;Avlest
03.05.2022 05:00;03.05.2022 06:00;2,44;Avlest
03.05.2022 06:00;03.05.2022 07:00;2,53;Avlest
03.05.2022 07:00;03.05.2022 08:00;2,39;Avlest
03.05.2022 08:00;03.05.2022 09:00;2,34;Avlest
03.05.2022 09:00;03.05.2022 10:00;2,86;Avlest
03.05.2022 10:00;03.05.2022 11:00;1,43;Avlest
03.05.2022 11:00;03.05.2022 12:00;1,44;Avlest
03.05.2022 12:00;03.05.2022 13:00;2,37;Avlest
03.05.2022 13:00;03.05.2022 14:00;2,22;Avlest
03.05.2022 14:00;03.05.2022 15:00;2,09;Avlest
03.05.2022 15:00;03.05.2022 16:00;1,9;Avlest
03.05.2022 16:00;03.05.2022 17:00;2,21;Avlest
03.05.2022 17:00;03.05.2022 18:00;2,01;Avlest
03.05.2022 18:00;03.05.2022 19:00;1,7;Avlest
03.05.2022 19:00;03.05.2022 20:00;1,68;Avlest
03.05.2022 20:00;03.05.2022 21:00;0,96;Avlest
03.05.2022 21:00;03.05.2022 22:00;1,55;Avlest
03.05.2022 22:00;03.05.2022 23:00;12,53;Avlest
03.05.2022 23:00;04.05.2022 00:00;11,98;Avlest
04.05.2022 00:00;04.05.2022 01:00;5,54;Avlest
04.05.2022 01:00;04.05.2022 02:00;1,22;Avlest
04.05.2022 02:00;04.05.2022 03:00;1,56;Avlest
04.05.2022 03:00;04.05.2022 04:00;1,54;Avlest
04.05.2022 04:00;04.05.2022 05:00;2,27;Avlest
04.05.2022 05:00;04.05.2022 06:00;2,09;Avlest
04.05.2022 06:00;04.05.2022 07:00;3,17;Avlest
04.05.2022 07:00;04.05.2022 08:00;2,61;Avlest
04.05.2022 08:00;04.05.2022 09:00;1,76;Avlest
04.05.2022 09:00;04.05.2022 10:00;1,69;Avlest
04.05.2022 10:00;04.05.2022 11:00;1,47;Avlest
04.05.2022 11:00;04.05.2022 12:00;2,39;Avlest
04.05.2022 12:00;04.05.2022 13:00;2,24;Avlest
04.05.2022 13:00;04.05.2022 14:00;1,36;Avlest
04.05.2022 14:00;04.05.2022 15:00;1,59;Avlest
04.05.2022 15:00;04.05.2022 16:00;1,59;Avlest
04.05.2022 16:00;04.05.2022 17:00;2;Avlest
04.05.2022 17:00;04.05.2022 18:00;2,29;Avlest
04.05.2022 18:00;04.05.2022 19:00;2,21;Avlest
04.05.2022 19:00;04.05.2022 20:00;1,51;Avlest
04.05.2022 20:00;04.05.2022 21:00;1,77;Avlest
04.05.2022 21:00;04.05.2022 22:00;1,78;Avlest
04.05.2022 22:00;04.05.2022 23:00;11,72;Avlest
04.05.2022 23:00;05.05.2022 00:00;7,67;Avlest
05.05.2022 00:00;05.05.2022 01:00;1,52;Avlest
05.05.2022 01:00;05.05.2022 02:00;1,04;Avlest
05.05.2022 02:00;05.05.2022 03:00;1,09;Avlest
05.05.2022 03:00;05.05.2022 04:00;1,26;Avlest
05.05.2022 04:00;05.05.2022 05:00;1,13;Avlest
05.05.2022 05:00;05.05.2022 06:00;1,26;Avlest
05.05.2022 06:00;05.05.2022 07:00;2,17;Avlest
05.05.2022 07:00;05.05.2022 08:00;2,7;Avlest
05.05.2022 08:00;05.05.2022 09:00;1,32;Avlest
05.05.2022 09:00;05.05.2022 10:00;0,98;Avlest
05.05.2022 10:00;05.05.2022 11:00;1,19;Avlest
05.05.2022 11:00;05.05.2022 12:00;0,52;Avlest
05.05.2022 12:00;05.05.2022 13:00;1,03;Avlest
05.05.2022 13:00;05.05.2022 14:00;0,68;Avlest
05.05.2022 14:00;05.05.2022 15:00;1,07;Avlest
05.05.2022 15:00;05.05.2022 16:00;1,07;Avlest
05.05.2022 16:00;05.05.2022 17:00;1,46;Avlest
05.05.2022 17:00;05.05.2022 18:00;1,07;Avlest
05.05.2022 18:00;05.05.2022 19:00;1,63;Avlest
05.05.2022 19:00;05.05.2022 20:00;1,04;Avlest
05.05.2022 20:00;05.05.2022 21:00;1,34;Avlest
05.05.2022 21:00;05.05.2022 22:00;1,12;Avlest
05.05.2022 22:00;05.05.2022 23:00;11,5;Avlest
05.05.2022 23:00;06.05.2022 00:00;6,34;Avlest
06.05.2022 00:00;06.05.2022 01:00;1,1;Avlest
06.05.2022 01:00;06.05.2022 02:00;1,01;Avlest
06.05.2022 02:00;06.05.2022 03:00;1,6;Avlest
06.05.2022 03:00;06.05.2022 04:00;1,39;Avlest
06.05.2022 04:00;06.05.2022 05:00;1,55;Avlest
06.05.2022 05:00;06.05.2022 06:00;1,43;Avlest
06.05.2022 06:00;06.05.2022 07:00;2,41;Avlest
06.05.2022 07:00;06.05.2022 08:00;1,91;Avlest
06.05.2022 08:00;06.05.2022 09:00;0,99;Avlest
06.05.2022 09:00;06.05.2022 10:00;0,99;Avlest
06.05.2022 10:00;06.05.2022 11:00;0,99;Avlest
06.05.2022 11:00;06.05.2022 12:00;0,99;Avlest
06.05.2022 12:00;06.05.2022 13:00;1,09;Avlest
06.05.2022 13:00;06.05.2022 14:00;2,36;Avlest
06.05.2022 14:00;06.05.2022 15:00;1,39;Avlest
06.05.2022 15:00;06.05.2022 16:00;2,05;Avlest
06.05.2022 16:00;06.05.2022 17:00;1,82;Avlest
06.05.2022 17:00;06.05.2022 18:00;1,6;Avlest
06.05.2022 18:00;06.05.2022 19:00;1,2;Avlest
06.05.2022 19:00;06.05.2022 20:00;1,55;Avlest
06.05.2022 20:00;06.05.2022 21:00;1,51;Avlest
06.05.2022 21:00;06.05.2022 22:00;1,62;Avlest
06.05.2022 22:00;06.05.2022 23:00;12,09;Avlest
06.05.2022 23:00;07.05.2022 00:00;11,32;Avlest
07.05.2022 00:00;07.05.2022 01:00;1,25;Avlest
07.05.2022 01:00;07.05.2022 02:00;1,38;Avlest
07.05.2022 02:00;07.05.2022 03:00;1,28;Avlest
07.05.2022 03:00;07.05.2022 04:00;1,11;Avlest
07.05.2022 04:00;07.05.2022 05:00;1,62;Avlest
07.05.2022 05:00;07.05.2022 06:00;1,46;Avlest
07.05.2022 06:00;07.05.2022 07:00;1,56;Avlest
07.05.2022 07:00;07.05.2022 08:00;1,65;Avlest
