Fra;Til;KWH 60 Forbruk;Kvalitet
01.06.2023 00:00;01.06.2023 01:00;1,45;Avlest
01.06.2023 01:00;01.06.2023 02:00;1,18;Avlest
01.06.2023 02:00;01.06.2023 03:00;1,23;Avlest
01.06.2023 03:00;01.06.2023 04:00;1,68;Avlest
01.06.2023 04:00;01.06.2023 05:00;1,09;Avlest
01.06.2023 05:00;01.06.2023 06:00;0,79;Avlest
01.06.2023 06:00;01.06.2023 07:00;0,1;Avlest
01.06.2023 07:00;01.06.2023 08:00;0;Avlest
01.06.2023 08:00;01.06.2023 09:00;0;Avlest
01.06.2023 09:00;01.06.2023 10:00;0;Avlest
01.06.2023 10:00;01.06.2023 11:00;0;Avlest
01.06.2023 11:00;01.06.2023 12:00;0;Avlest
01.06.2023 12:00;01.06.2023 13:00;0;Avlest
01.06.2023 13:00;01.06.2023 14:00;0;Avlest
01.06.2023 14:00;01.06.2023 15:00;1,03;Avlest
01.06.2023 15:00;01.06.2023 16:00;2,75;Avlest
01.06.2023 16:00;01.06.2023 17:00;0,78;Avlest
01.06.2023 17:00;01.06.2023 18:00;0;Avlest
01.06.2023 18:00;01.06.2023 19:00;0;Avlest
01.06.2023 19:00;01.06.2023 20:00;0,3;Avlest
01.06.2023 20:00;01.06.2023 21:00;0,67;Avlest
01.06.2023 21:00;01.06.2023 22:00;0,96;Avlest
01.06.2023 22:00;01.06.2023 23:00;1,25;Avlest
01.06.2023 23:00;02.06.2023 00:00;1,48;Avlest
02.06.2023 00:00;02.06.2023 01:00;1,38;Avlest
02.06.2023 01:00;02.06.2023 02:00;1,66;Avlest
02.06.2023 02:00;02.06.2023 03:00;1,29;Avlest
02.06.2023 03:00;02.06.2023 04:00;1,52;Avlest
02.06.2023 04:00;02.06.2023 05:00;1,47;Avlest
02.06.2023 05:00;02.06.2023 06:00;1,13;Avlest
02.06.2023 06:00;02.06.2023 07:00;0,37;Avlest
02.06.2023 07:00;02.06.2023 08:00;0,46;Avlest
02.06.2023 08:00;02.06.2023 09:00;0,06;Avlest
02.06.2023 09:00;02.06.2023 10:00;0;Avlest
02.06.2023 10:00;02.06.2023 11:00;0;Avlest
02.06.2023 11:00;02.06.2023 12:00;0;Avlest
02.06.2023 12:00;02.06.2023 13:00;0;Avlest
02.06.2023 13:00;02.06.2023 14:00;0;Avlest
02.06.2023 14:00;02.06.2023 15:00;0;Avlest
02.06.2023 15:00;02.06.2023 16:00;0;Avlest
02.06.2023 16:00;02.06.2023 17:00;0;Avlest
02.06.2023 17:00;02.06.2023 18:00;0,09;Avlest
02.06.2023 18:00;02.06.2023 19:00;0,28;Avlest
02.06.2023 19:00;02.06.2023 20:00;0,05;Avlest
02.06.2023 20:00;02.06.2023 21:00;1,19;Avlest
02.06.2023 21:00;02.06.2023 22:00;1,38;Avlest
02.06.2023 22:00;02.06.2023 23:00;1,45;Avlest
02.06.2023 23:00;03.06.2023 00:00;1,52;Avlest
03.06.2023 00:00;03.06.2023 01:00;1,91;Avlest
