Fra;Til;KWH 60 Forbruk;Kvalitet
01.07.2024 00:00;01.07.2024 01:00;1,75;Avlest
01.07.2024 01:00;01.07.2024 02:00;1,41;Avlest
01.07.2024 02:00;01.07.2024 03:00;1,09;Avlest
01.07.2024 03:00;01.07.2024 04:00;1,27;Avlest
01.07.2024 04:00;01.07.2024 05:00;1,29;Avlest
01.07.2024 05:00;01.07.2024 06:00;1,1;Avlest
01.07.2024 06:00;01.07.2024 07:00;0,68;Avlest
01.07.2024 07:00;01.07.2024 08:00;0;Avlest
01.07.2024 08:00;01.07.2024 09:00;0;Avlest
01.07.2024 09:00;01.07.2024 10:00;0,07;Avlest
01.07.2024 10:00;01.07.2024 11:00;0;Avlest
01.07.2024 11:00;01.07.2024 12:00;0;Avlest
01.07.2024 12:00;01.07.2024 13:00;0;Avlest
01.07.2024 13:00;01.07.2024 14:00;0,03;Avlest
01.07.2024 14:00;01.07.2024 15:00;0;Avlest
01.07.2024 15:00;01.07.2024 16:00;0;Avlest
01.07.2024 16:00;01.07.2024 17:00;0;Avlest
01.07.2024 17:00;01.07.2024 18:00;0,39;Avlest
01.07.2024 18:00;01.07.2024 19:00;2,11;Avlest
01.07.2024 19:00;01.07.2024 20:00;1,78;Avlest
01.07.2024 20:00;01.07.2024 21:00;3,12;Avlest
01.07.2024 21:00;01.07.2024 22:00;3,47;Avlest
01.07.2024 22:00;01.07.2024 23:00;2,2;Avlest
01.07.2024 23:00;02.07.2024 00:00;1,5;Avlest
02.07.2024 00:00;02.07.2024 01:00;1,4;Avlest
02.07.2024 01:00;02.07.2024 02:00;1,35;Avlest
02.07.2024 02:00;02.07.2024 03:00;1,19;Avlest
02.07.2024 03:00;02.07.2024 04:00;1,41;Avlest
02.07.2024 04:00;02.07.2024 05:00;1,46;Avlest
02.07.2024 05:00;02.07.2024 06:00;1;Avlest
02.07.2024 06:00;02.07.2024 07:00;2,7;Avlest
02.07.2024 07:00;02.07.2024 08:00;2,06;Avlest
02.07.2024 08:00;02.07.2024 09:00;0,27;Avlest
02.07.2024 09:00;02.07.2024 10:00;0;Avlest
02.07.2024 10:00;02.07.2024 11:00;0;Avlest
02.07.2024 11:00;02.07.2024 12:00;0,02;Avlest
02.07.2024 12:00;02.07.2024 13:00;0;Avlest
02.07.2024 13:00;02.07.2024 14:00;0;Avlest
02.07.2024 14:00;02.07.2024 15:00;0;Avlest
02.07.2024 15:00;02.07.2024 16:00;0;Avlest
02.07.2024 16:00;02.07.2024 17:00;0;Avlest
02.07.2024 17:00;02.07.2024 18:00;0,32;Avlest
02.07.2024 18:00;02.07.2024 19:00;1,7;Avlest
02.07.2024 19:00;02.07.2024 20:00;4,75;Avlest
02.07.2024 20:00;02.07.2024 21:00;4,02;Avlest
02.07.2024 21:00;02.07.2024 22:00;4,7;Avlest
02.07.2024 22:00;02.07.2024 23:00;4,89;Avlest
02.07.2024 23:00;03.07.2024 00:00;4,94;Avlest
03.07.2024 00:00;03.07.2024 01:00;13,26;Avlest
03.07.2024 01:00;03.07.2024 02:00;11,53;Avlest
03.07.2024 02:00;03.07.2024 03:00;11,92;Avlest
03.07.2024 03:00;03.07.2024 04:00;11,67;Avlest
03.07.2024 04:00;03.07.2024 05:00;4,71;Avlest
03.07.2024 05:00;03.07.2024 06:00;3,9;Avlest
03.07.2024 06:00;03.07.2024 07:00;3,35;Avlest
03.07.2024 07:00;03.07.2024 08:00;2,65;Avlest
03.07.2024 08:00;03.07.2024 09:00;0,1;Avlest
03.07.2024 09:00;03.07.2024 10:00;0,02;Avlest
03.07.2024 10:00;03.07.2024 11:00;0,14;Avlest
03.07.2024 11:00;03.07.2024 12:00;0,03;Avlest
03.07.2024 12:00;03.07.2024 13:00;0;Avlest
03.07.2024 13:00;03.07.2024 14:00;0;Avlest
03.07.2024 14:00;03.07.2024 15:00;0;Avlest
03.07.2024 15:00;03.07.2024 16:00;0,12;Avlest
03.07.2024 16:00;03.07.2024 17:00;0;Avlest
03.07.2024 17:00;03.07.2024 18:00;0,8;Avlest
03.07.2024 18:00;03.07.2024 19:00;1,36;Avlest
03.07.2024 19:00;03.07.2024 20:00;2,48;Avlest
03.07.2024 20:00;03.07.2024 21:00;5,97;Avlest
03.07.2024 21:00;03.07.2024 22:00;6,84;Avlest
03.07.2024 22:00;03.07.2024 23:00;6,39;Avlest
03.07.2024 23:00;04.07.2024 00:00;6,62;Avlest
04.07.2024 00:00;04.07.2024 01:00;5,64;Avlest
04.07.2024 01:00;04.07.2024 02:00;4,15;Avlest
04.07.2024 02:00;04.07.2024 03:00;4,07;Avlest
04.07.2024 03:00;04.07.2024 04:00;7,99;Avlest
04.07.2024 04:00;04.07.2024 05:00;11,88;Avlest
04.07.2024 05:00;04.07.2024 06:00;11,67;Avlest
04.07.2024 06:00;04.07.2024 07:00;5,08;Avlest
04.07.2024 07:00;04.07.2024 08:00;3,79;Avlest
04.07.2024 08:00;04.07.2024 09:00;3,96;Avlest
