Fra;Til;KWH 60 Forbruk;Kvalitet
01.03.2023 00:00;01.03.2023 01:00;1,7;Avlest
01.03.2023 01:00;01.03.2023 02:00;1,73;Avlest
01.03.2023 02:00;01.03.2023 03:00;2,57;Avlest
01.03.2023 03:00;01.03.2023 04:00;7,83;Avlest
01.03.2023 04:00;01.03.2023 05:00;7,85;Avlest
01.03.2023 05:00;01.03.2023 06:00;8,03;Avlest
01.03.2023 06:00;01.03.2023 07:00;6,27;Avlest
01.03.2023 07:00;01.03.2023 08:00;2,73;Avlest
01.03.2023 08:00;01.03.2023 09:00;1,86;Avlest
01.03.2023 09:00;01.03.2023 10:00;0,25;Avlest
01.03.2023 10:00;01.03.2023 11:00;0;Avlest
01.03.2023 11:00;01.03.2023 12:00;0;Avlest
01.03.2023 12:00;01.03.2023 13:00;0;Avlest
01.03.2023 13:00;01.03.2023 14:00;0;Avlest
01.03.2023 14:00;01.03.2023 15:00;0;Avlest
01.03.2023 15:00;01.03.2023 16:00;0;Avlest
01.03.2023 16:00;01.03.2023 17:00;0,11;Avlest
01.03.2023 17:00;01.03.2023 18:00;1,31;Avlest
01.03.2023 18:00;01.03.2023 19:00;2,2;Avlest
01.03.2023 19:00;01.03.2023 20:00;2,66;Avlest
01.03.2023 20:00;01.03.2023 21:00;2,91;Avlest
01.03.2023 21:00;01.03.2023 22:00;3,02;Avlest
01.03.2023 22:00;01.03.2023 23:00;2,96;Avlest
01.03.2023 23:00;02.03.2023 00:00;6,04;Avlest
02.03.2023 00:00;02.03.2023 01:00;7,78;Avlest
02.03.2023 01:00;02.03.2023 02:00;7,71;Avlest
02.03.2023 02:00;02.03.2023 03:00;5,92;Avlest
02.03.2023 03:00;02.03.2023 04:00;2,61;Avlest
02.03.2023 04:00;02.03.2023 05:00;2,07;Avlest
02.03.2023 05:00;02.03.2023 06:00;2,02;Avlest
02.03.2023 06:00;02.03.2023 07:00;3,04;Avlest
02.03.2023 07:00;02.03.2023 08:00;3,07;Avlest
02.03.2023 08:00;02.03.2023 09:00;2,08;Avlest
02.03.2023 09:00;02.03.2023 10:00;0;Avlest
02.03.2023 10:00;02.03.2023 11:00;0;Avlest
