Fra;Til;KWH 60 Forbruk;Kvalitet
18.03.2022 00:00;18.03.2022 01:00;5,29;Avlest
18.03.2022 01:00;18.03.2022 02:00;6,78;Avlest
18.03.2022 02:00;18.03.2022 03:00;5,61;Avlest
18.03.2022 03:00;18.03.2022 04:00;5,7;Avlest
18.03.2022 04:00;18.03.2022 05:00;4,32;Avlest
18.03.2022 05:00;18.03.2022 06:00;3,59;Avlest
18.03.2022 06:00;18.03.2022 07:00;7,36;Avlest
18.03.2022 07:00;18.03.2022 08:00;4,81;Avlest
18.03.2022 08:00;18.03.2022 09:00;3,08;Avlest
18.03.2022 09:00;18.03.2022 10:00;4,04;Avlest
18.03.2022 10:00;18.03.2022 11:00;3,94;Avlest
18.03.2022 11:00;18.03.2022 12:00;4,08;Avlest
18.03.2022 12:00;18.03.2022 13:00;3,8;Avlest
18.03.2022 13:00;18.03.2022 14:00;3,28;Avlest
18.03.2022 14:00;18.03.2022 15:00;3,63;Avlest
18.03.2022 15:00;18.03.2022 16:00;2,43;Avlest
18.03.2022 16:00;18.03.2022 17:00;1,73;Avlest
18.03.2022 17:00;18.03.2022 18:00;1,5;Avlest
18.03.2022 18:00;18.03.2022 19:00;10,97;Avlest
18.03.2022 19:00;18.03.2022 20:00;13,91;Avlest
18.03.2022 20:00;18.03.2022 21:00;9,48;Avlest
18.03.2022 21:00;18.03.2022 22:00;4,97;Avlest
18.03.2022 22:00;18.03.2022 23:00;6,34;Avlest
18.03.2022 23:00;19.03.2022 00:00;6,08;Avlest
19.03.2022 00:00;19.03.2022 01:00;5,01;Avlest
19.03.2022 01:00;19.03.2022 02:00;3,67;Avlest
19.03.2022 02:00;19.03.2022 03:00;3,84;Avlest
19.03.2022 03:00;19.03.2022 04:00;3,12;Avlest
19.03.2022 04:00;19.03.2022 05:00;2,85;Avlest
19.03.2022 05:00;19.03.2022 06:00;3,02;Avlest
19.03.2022 06:00;19.03.2022 07:00;4,84;Avlest
19.03.2022 07:00;19.03.2022 08:00;5,57;Avlest
19.03.2022 08:00;19.03.2022 09:00;5,41;Avlest
19.03.2022 09:00;19.03.2022 10:00;4,28;Avlest
19.03.2022 10:00;19.03.2022 11:00;3,29;Avlest
19.03.2022 11:00;19.03.2022 12:00;4,58;Avlest
19.03.2022 12:00;19.03.2022 13:00;3,23;Avlest
19.03.2022 13:00;19.03.2022 14:00;3,73;Avlest
19.03.2022 14:00;19.03.2022 15:00;3,3;Avlest
19.03.2022 15:00;19.03.2022 16:00;3,43;Avlest
19.03.2022 16:00;19.03.2022 17:00;3;Avlest
19.03.2022 17:00;19.03.2022 18:00;2,28;Avlest
19.03.2022 18:00;19.03.2022 19:00;2,39;Avlest
19.03.2022 19:00;19.03.2022 20:00;10;Avlest
19.03.2022 20:00;19.03.2022 21:00;13,68;Avlest
19.03.2022 21:00;19.03.2022 22:00;10,92;Avlest
19.03.2022 22:00;19.03.2022 23:00;3,05;Avlest
19.03.2022 23:00;20.03.2022 00:00;4,88;Avlest
20.03.2022 00:00;20.03.2022 01:00;5,07;Avlest
20.03.2022 01:00;20.03.2022 02:00;4,25;Avlest
20.03.2022 02:00;20.03.2022 03:00;2,55;Avlest
20.03.2022 03:00;20.03.2022 04:00;2,68;Avlest
20.03.2022 04:00;20.03.2022 05:00;3,57;Avlest
20.03.2022 05:00;20.03.2022 06:00;4,98;Avlest
20.03.2022 06:00;20.03.2022 07:00;4,1;Avlest
20.03.2022 07:00;20.03.2022 08:00;4;Avlest
20.03.2022 08:00;20.03.2022 09:00;2,72;Avlest
20.03.2022 09:00;20.03.2022 10:00;3,44;Avlest
20.03.2022 10:00;20.03.2022 11:00;3,37;Avlest
20.03.2022 11:00;20.03.2022 12:00;4,01;Avlest
20.03.2022 12:00;20.03.2022 13:00;3,38;Avlest
20.03.2022 13:00;20.03.2022 14:00;3,58;Avlest
20.03.2022 14:00;20.03.2022 15:00;6,02;Avlest
20.03.2022 15:00;20.03.2022 16:00;2,26;Avlest
20.03.2022 16:00;20.03.2022 17:00;1,81;Avlest
20.03.2022 17:00;20.03.2022 18:00;1,57;Avlest
20.03.2022 18:00;20.03.2022 19:00;3,33;Avlest
20.03.2022 19:00;20.03.2022 20:00;11,46;Avlest
20.03.2022 20:00;20.03.2022 21:00;2,37;Avlest
20.03.2022 21:00;20.03.2022 22:00;4,05;Avlest
20.03.2022 22:00;20.03.2022 23:00;5,78;Avlest
20.03.2022 23:00;21.03.2022 00:00;4,6;Avlest
21.03.2022 00:00;21.03.2022 01:00;3,73;Avlest
21.03.2022 01:00;21.03.2022 02:00;1,84;Avlest
21.03.2022 02:00;21.03.2022 03:00;2,09;Avlest
21.03.2022 03:00;21.03.2022 04:00;2,24;Avlest
21.03.2022 04:00;21.03.2022 05:00;2,56;Avlest
21.03.2022 05:00;21.03.2022 06:00;4,52;Avlest
21.03.2022 06:00;21.03.2022 07:00;6,44;Avlest
21.03.2022 07:00;21.03.2022 08:00;4,25;Avlest
21.03.2022 08:00;21.03.2022 09:00;2,6;Avlest
21.03.2022 09:00;21.03.2022 10:00;5,1;Avlest
21.03.2022 10:00;21.03.2022 11:00;4,82;Avlest
21.03.2022 11:00;21.03.2022 12:00;4,89;Avlest
21.03.2022 12:00;21.03.2022 13:00;5,32;Avlest
21.03.2022 13:00;21.03.2022 14:00;6,19;Avlest
21.03.2022 14:00;21.03.2022 15:00;5,91;Avlest
21.03.2022 15:00;21.03.2022 16:00;4,65;Avlest
21.03.2022 16:00;21.03.2022 17:00;3,69;Avlest
21.03.2022 17:00;21.03.2022 18:00;11,74;Avlest
21.03.2022 18:00;21.03.2022 19:00;18,31;Avlest
21.03.2022 19:00;21.03.2022 20:00;10,76;Avlest
21.03.2022 20:00;21.03.2022 21:00;3,26;Avlest
21.03.2022 21:00;21.03.2022 22:00;3,93;Avlest
21.03.2022 22:00;21.03.2022 23:00;4,95;Avlest
21.03.2022 23:00;22.03.2022 00:00;5,45;Avlest
22.03.2022 00:00;22.03.2022 01:00;5,15;Avlest
22.03.2022 01:00;22.03.2022 02:00;6,1;Avlest
22.03.2022 02:00;22.03.2022 03:00;5,81;Avlest
22.03.2022 03:00;22.03.2022 04:00;4,52;Avlest
22.03.2022 04:00;22.03.2022 05:00;3,74;Avlest
22.03.2022 05:00;22.03.2022 06:00;3,64;Avlest
22.03.2022 06:00;22.03.2022 07:00;5,73;Avlest
22.03.2022 07:00;22.03.2022 08:00;4,99;Avlest
22.03.2022 08:00;22.03.2022 09:00;2,83;Avlest
22.03.2022 09:00;22.03.2022 10:00;3,3;Avlest
22.03.2022 10:00;22.03.2022 11:00;3,14;Avlest
22.03.2022 11:00;22.03.2022 12:00;2,36;Avlest
22.03.2022 12:00;22.03.2022 13:00;2,33;Avlest
22.03.2022 13:00;22.03.2022 14:00;2,56;Avlest
22.03.2022 14:00;22.03.2022 15:00;1,95;Avlest
22.03.2022 15:00;22.03.2022 16:00;2,12;Avlest
22.03.2022 16:00;22.03.2022 17:00;2,09;Avlest
22.03.2022 17:00;22.03.2022 18:00;4,21;Avlest
22.03.2022 18:00;22.03.2022 19:00;4,69;Avlest
22.03.2022 19:00;22.03.2022 20:00;3,98;Avlest
22.03.2022 20:00;22.03.2022 21:00;3,2;Avlest
22.03.2022 21:00;22.03.2022 22:00;3,76;Avlest
22.03.2022 22:00;22.03.2022 23:00;4,35;Avlest
22.03.2022 23:00;23.03.2022 00:00;3,71;Avlest
23.03.2022 00:00;23.03.2022 01:00;5,08;Avlest
23.03.2022 01:00;23.03.2022 02:00;4,61;Avlest
23.03.2022 02:00;23.03.2022 03:00;5,71;Avlest
23.03.2022 03:00;23.03.2022 04:00;7,48;Avlest
23.03.2022 04:00;23.03.2022 05:00;8,09;Avlest
23.03.2022 05:00;23.03.2022 06:00;6,38;Avlest
23.03.2022 06:00;23.03.2022 07:00;8,18;Avlest
