Fra;Til;KWH 60 Forbruk;Kvalitet
01.04.2023 00:00;01.04.2023 01:00;1,67;Avlest
01.04.2023 01:00;01.04.2023 02:00;2,08;Avlest
01.04.2023 02:00;01.04.2023 03:00;2,08;Avlest
01.04.2023 03:00;01.04.2023 04:00;0,15;Avlest
01.04.2023 04:00;01.04.2023 05:00;0,07;Avlest
01.04.2023 05:00;01.04.2023 06:00;0,08;Avlest
01.04.2023 06:00;01.04.2023 07:00;0,87;Avlest
01.04.2023 07:00;01.04.2023 08:00;0,08;Avlest
01.04.2023 08:00;01.04.2023 09:00;0,07;Avlest
01.04.2023 09:00;01.04.2023 10:00;0,07;Avlest
01.04.2023 10:00;01.04.2023 11:00;0,8;Avlest
01.04.2023 11:00;01.04.2023 12:00;0,24;Avlest
01.04.2023 12:00;01.04.2023 13:00;1,3;Avlest
01.04.2023 13:00;01.04.2023 14:00;0,54;Avlest
01.04.2023 14:00;01.04.2023 15:00;1,19;Avlest
01.04.2023 15:00;01.04.2023 16:00;0,08;Avlest
01.04.2023 16:00;01.04.2023 17:00;1,37;Avlest
01.04.2023 17:00;01.04.2023 18:00;1,34;Avlest
01.04.2023 18:00;01.04.2023 19:00;0,52;Avlest
01.04.2023 19:00;01.04.2023 20:00;0,08;Avlest
01.04.2023 20:00;01.04.2023 21:00;0,25;Avlest
01.04.2023 21:00;01.04.2023 22:00;2,15;Avlest
01.04.2023 22:00;01.04.2023 23:00;2,12;Avlest
01.04.2023 23:00;02.04.2023 00:00;2,06;Avlest
02.04.2023 00:00;02.04.2023 01:00;1,47;Avlest
02.04.2023 01:00;02.04.2023 02:00;0,09;Avlest
02.04.2023 02:00;02.04.2023 03:00;0,07;Avlest
02.04.2023 03:00;02.04.2023 04:00;0,08;Avlest
02.04.2023 04:00;02.04.2023 05:00;0,96;Avlest
02.04.2023 05:00;02.04.2023 06:00;0,09;Avlest
02.04.2023 06:00;02.04.2023 07:00;0,07;Avlest
02.04.2023 07:00;02.04.2023 08:00;0,08;Avlest
02.04.2023 08:00;02.04.2023 09:00;0,86;Avlest
02.04.2023 09:00;02.04.2023 10:00;0,62;Avlest
02.04.2023 10:00;02.04.2023 11:00;1,95;Avlest
02.04.2023 11:00;02.04.2023 12:00;0,89;Avlest
02.04.2023 12:00;02.04.2023 13:00;0,15;Avlest
02.04.2023 13:00;02.04.2023 14:00;2,05;Avlest
02.04.2023 14:00;02.04.2023 15:00;0,1;Avlest
02.04.2023 15:00;02.04.2023 16:00;0,98;Avlest
02.04.2023 16:00;02.04.2023 17:00;0,09;Avlest
02.04.2023 17:00;02.04.2023 18:00;0,22;Avlest
02.04.2023 18:00;02.04.2023 19:00;1,11;Avlest
02.04.2023 19:00;02.04.2023 20:00;2,08;Avlest
02.04.2023 20:00;02.04.2023 21:00;0,15;Avlest
02.04.2023 21:00;02.04.2023 22:00;2,17;Avlest
02.04.2023 22:00;02.04.2023 23:00;2,08;Avlest
02.04.2023 23:00;03.04.2023 00:00;2,04;Avlest
03.04.2023 00:00;03.04.2023 01:00;1,81;Avlest
03.04.2023 01:00;03.04.2023 02:00;0,1;Avlest
03.04.2023 02:00;03.04.2023 03:00;0,08;Avlest
03.04.2023 03:00;03.04.2023 04:00;0,08;Avlest
03.04.2023 04:00;03.04.2023 05:00;0,08;Avlest
03.04.2023 05:00;03.04.2023 06:00;0,74;Avlest
03.04.2023 06:00;03.04.2023 07:00;0,09;Avlest
03.04.2023 07:00;03.04.2023 08:00;0,08;Avlest
03.04.2023 08:00;03.04.2023 09:00;0,06;Avlest
03.04.2023 09:00;03.04.2023 10:00;0,56;Avlest
03.04.2023 10:00;03.04.2023 11:00;0,64;Avlest
03.04.2023 11:00;03.04.2023 12:00;2,2;Avlest
03.04.2023 12:00;03.04.2023 13:00;2,1;Avlest
03.04.2023 13:00;03.04.2023 14:00;1,92;Avlest
03.04.2023 14:00;03.04.2023 15:00;0,08;Avlest
03.04.2023 15:00;03.04.2023 16:00;0,06;Avlest
03.04.2023 16:00;03.04.2023 17:00;0,08;Avlest
