Fra;Til;KWH 60 Forbruk;Kvalitet
01.03.2023 00:00;01.03.2023 01:00;0,08;Avlest
01.03.2023 01:00;01.03.2023 02:00;0,07;Avlest
01.03.2023 02:00;01.03.2023 03:00;1,08;Avlest
01.03.2023 03:00;01.03.2023 04:00;0,08;Avlest
01.03.2023 04:00;01.03.2023 05:00;0,07;Avlest
01.03.2023 05:00;01.03.2023 06:00;0,08;Avlest
01.03.2023 06:00;01.03.2023 07:00;0,8;Avlest
01.03.2023 07:00;01.03.2023 08:00;0,41;Avlest
01.03.2023 08:00;01.03.2023 09:00;0,65;Avlest
01.03.2023 09:00;01.03.2023 10:00;0,09;Avlest
01.03.2023 10:00;01.03.2023 11:00;0,07;Avlest
01.03.2023 11:00;01.03.2023 12:00;0,07;Avlest
01.03.2023 12:00;01.03.2023 13:00;0,59;Avlest
01.03.2023 13:00;01.03.2023 14:00;0,08;Avlest
01.03.2023 14:00;01.03.2023 15:00;0,06;Avlest
01.03.2023 15:00;01.03.2023 16:00;0,95;Avlest
01.03.2023 16:00;01.03.2023 17:00;0,91;Avlest
01.03.2023 17:00;01.03.2023 18:00;1,77;Avlest
01.03.2023 18:00;01.03.2023 19:00;1,2;Avlest
01.03.2023 19:00;01.03.2023 20:00;2,23;Avlest
01.03.2023 20:00;01.03.2023 21:00;2,32;Avlest
01.03.2023 21:00;01.03.2023 22:00;2,21;Avlest
01.03.2023 22:00;01.03.2023 23:00;2,2;Avlest
01.03.2023 23:00;02.03.2023 00:00;1,11;Avlest
02.03.2023 00:00;02.03.2023 01:00;0,07;Avlest
02.03.2023 01:00;02.03.2023 02:00;0,08;Avlest
02.03.2023 02:00;02.03.2023 03:00;0,19;Avlest
02.03.2023 03:00;02.03.2023 04:00;0,69;Avlest
02.03.2023 04:00;02.03.2023 05:00;0,07;Avlest
02.03.2023 05:00;02.03.2023 06:00;0,09;Avlest
02.03.2023 06:00;02.03.2023 07:00;0,18;Avlest
02.03.2023 07:00;02.03.2023 08:00;0,95;Avlest
02.03.2023 08:00;02.03.2023 09:00;0,08;Avlest
02.03.2023 09:00;02.03.2023 10:00;0,75;Avlest
02.03.2023 10:00;02.03.2023 11:00;0,35;Avlest
02.03.2023 11:00;02.03.2023 12:00;0,13;Avlest
02.03.2023 12:00;02.03.2023 13:00;0,08;Avlest
02.03.2023 13:00;02.03.2023 14:00;1,03;Avlest
02.03.2023 14:00;02.03.2023 15:00;0,44;Avlest
02.03.2023 15:00;02.03.2023 16:00;1,87;Avlest
02.03.2023 16:00;02.03.2023 17:00;0,1;Avlest
02.03.2023 17:00;02.03.2023 18:00;0,76;Avlest
02.03.2023 18:00;02.03.2023 19:00;1,15;Avlest
02.03.2023 19:00;02.03.2023 20:00;2,3;Avlest
02.03.2023 20:00;02.03.2023 21:00;2,24;Avlest
02.03.2023 21:00;02.03.2023 22:00;0,91;Avlest
02.03.2023 22:00;02.03.2023 23:00;2,03;Avlest
02.03.2023 23:00;03.03.2023 00:00;0,91;Avlest
03.03.2023 00:00;03.03.2023 01:00;0,08;Avlest
03.03.2023 01:00;03.03.2023 02:00;0,09;Avlest
03.03.2023 02:00;03.03.2023 03:00;0,62;Avlest
03.03.2023 03:00;03.03.2023 04:00;0,18;Avlest
03.03.2023 04:00;03.03.2023 05:00;0,09;Avlest
03.03.2023 05:00;03.03.2023 06:00;0,08;Avlest
03.03.2023 06:00;03.03.2023 07:00;0,42;Avlest
03.03.2023 07:00;03.03.2023 08:00;0,59;Avlest
03.03.2023 08:00;03.03.2023 09:00;0,09;Avlest
03.03.2023 09:00;03.03.2023 10:00;0,53;Avlest
03.03.2023 10:00;03.03.2023 11:00;0,79;Avlest
03.03.2023 11:00;03.03.2023 12:00;0,08;Avlest
03.03.2023 12:00;03.03.2023 13:00;0,89;Avlest
03.03.2023 13:00;03.03.2023 14:00;2,08;Avlest
03.03.2023 14:00;03.03.2023 15:00;2,01;Avlest
03.03.2023 15:00;03.03.2023 16:00;0,08;Avlest
03.03.2023 16:00;03.03.2023 17:00;0,58;Avlest
03.03.2023 17:00;03.03.2023 18:00;2,01;Avlest
03.03.2023 18:00;03.03.2023 19:00;0,5;Avlest
03.03.2023 19:00;03.03.2023 20:00;3,08;Avlest
03.03.2023 20:00;03.03.2023 21:00;0,42;Avlest
03.03.2023 21:00;03.03.2023 22:00;0,42;Avlest
03.03.2023 22:00;03.03.2023 23:00;0,95;Avlest
03.03.2023 23:00;04.03.2023 00:00;2,08;Avlest
04.03.2023 00:00;04.03.2023 01:00;2,06;Avlest
04.03.2023 01:00;04.03.2023 02:00;1,45;Avlest
04.03.2023 02:00;04.03.2023 03:00;0,07;Avlest
04.03.2023 03:00;04.03.2023 04:00;0,08;Avlest
04.03.2023 04:00;04.03.2023 05:00;0,09;Avlest
04.03.2023 05:00;04.03.2023 06:00;0,81;Avlest
04.03.2023 06:00;04.03.2023 07:00;0,07;Avlest
04.03.2023 07:00;04.03.2023 08:00;0,08;Avlest
04.03.2023 08:00;04.03.2023 09:00;0,09;Avlest
04.03.2023 09:00;04.03.2023 10:00;0,89;Avlest
04.03.2023 10:00;04.03.2023 11:00;2,71;Avlest
04.03.2023 11:00;04.03.2023 12:00;2,73;Avlest
04.03.2023 12:00;04.03.2023 13:00;2,17;Avlest
04.03.2023 13:00;04.03.2023 14:00;2,1;Avlest
04.03.2023 14:00;04.03.2023 15:00;1,48;Avlest
04.03.2023 15:00;04.03.2023 16:00;2,19;Avlest
04.03.2023 16:00;04.03.2023 17:00;0,2;Avlest
04.03.2023 17:00;04.03.2023 18:00;0,51;Avlest
04.03.2023 18:00;04.03.2023 19:00;0,36;Avlest
04.03.2023 19:00;04.03.2023 20:00;1,72;Avlest
04.03.2023 20:00;04.03.2023 21:00;2,1;Avlest
04.03.2023 21:00;04.03.2023 22:00;0,24;Avlest
04.03.2023 22:00;04.03.2023 23:00;1,49;Avlest
04.03.2023 23:00;05.03.2023 00:00;2,11;Avlest
05.03.2023 00:00;05.03.2023 01:00;2;Avlest
05.03.2023 01:00;05.03.2023 02:00;0,07;Avlest
05.03.2023 02:00;05.03.2023 03:00;0,07;Avlest
05.03.2023 03:00;05.03.2023 04:00;0,09;Avlest
05.03.2023 04:00;05.03.2023 05:00;0,93;Avlest
05.03.2023 05:00;05.03.2023 06:00;0,09;Avlest
05.03.2023 06:00;05.03.2023 07:00;0,07;Avlest
05.03.2023 07:00;05.03.2023 08:00;0,08;Avlest
05.03.2023 08:00;05.03.2023 09:00;0,07;Avlest
05.03.2023 09:00;05.03.2023 10:00;0,79;Avlest
05.03.2023 10:00;05.03.2023 11:00;1,46;Avlest
05.03.2023 11:00;05.03.2023 12:00;2,04;Avlest
05.03.2023 12:00;05.03.2023 13:00;0,88;Avlest
05.03.2023 13:00;05.03.2023 14:00;1,45;Avlest
05.03.2023 14:00;05.03.2023 15:00;2,28;Avlest
05.03.2023 15:00;05.03.2023 16:00;0,39;Avlest
05.03.2023 16:00;05.03.2023 17:00;0,66;Avlest
05.03.2023 17:00;05.03.2023 18:00;1,71;Avlest
05.03.2023 18:00;05.03.2023 19:00;2,19;Avlest
05.03.2023 19:00;05.03.2023 20:00;2,22;Avlest
05.03.2023 20:00;05.03.2023 21:00;1,8;Avlest
05.03.2023 21:00;05.03.2023 22:00;2,17;Avlest
05.03.2023 22:00;05.03.2023 23:00;2,18;Avlest
05.03.2023 23:00;06.03.2023 00:00;2,05;Avlest
06.03.2023 00:00;06.03.2023 01:00;2,03;Avlest
06.03.2023 01:00;06.03.2023 02:00;1,55;Avlest
06.03.2023 02:00;06.03.2023 03:00;0,08;Avlest
06.03.2023 03:00;06.03.2023 04:00;0,08;Avlest
06.03.2023 04:00;06.03.2023 05:00;0,08;Avlest
06.03.2023 05:00;06.03.2023 06:00;0,34;Avlest
06.03.2023 06:00;06.03.2023 07:00;0,86;Avlest
06.03.2023 07:00;06.03.2023 08:00;1,6;Avlest
06.03.2023 08:00;06.03.2023 09:00;0,08;Avlest
06.03.2023 09:00;06.03.2023 10:00;0,07;Avlest
06.03.2023 10:00;06.03.2023 11:00;0,07;Avlest
06.03.2023 11:00;06.03.2023 12:00;0,82;Avlest
06.03.2023 12:00;06.03.2023 13:00;0,08;Avlest
06.03.2023 13:00;06.03.2023 14:00;0,09;Avlest
06.03.2023 14:00;06.03.2023 15:00;0,08;Avlest
06.03.2023 15:00;06.03.2023 16:00;1,12;Avlest
06.03.2023 16:00;06.03.2023 17:00;0,11;Avlest
06.03.2023 17:00;06.03.2023 18:00;2,89;Avlest
06.03.2023 18:00;06.03.2023 19:00;2,61;Avlest
06.03.2023 19:00;06.03.2023 20:00;2,21;Avlest
06.03.2023 20:00;06.03.2023 21:00;1,21;Avlest
06.03.2023 21:00;06.03.2023 22:00;0,23;Avlest
06.03.2023 22:00;06.03.2023 23:00;1,98;Avlest
06.03.2023 23:00;07.03.2023 00:00;2,05;Avlest
07.03.2023 00:00;07.03.2023 01:00;0,09;Avlest
07.03.2023 01:00;07.03.2023 02:00;0,08;Avlest
07.03.2023 02:00;07.03.2023 03:00;0,09;Avlest
07.03.2023 03:00;07.03.2023 04:00;0,24;Avlest
07.03.2023 04:00;07.03.2023 05:00;0,65;Avlest
07.03.2023 05:00;07.03.2023 06:00;0,08;Avlest
