Fra;Til;KWH 60 Forbruk;Kvalitet
01.08.2023 00:00;01.08.2023 01:00;0,55;Avlest
01.08.2023 01:00;01.08.2023 02:00;0,07;Avlest
01.08.2023 02:00;01.08.2023 03:00;0,07;Avlest
01.08.2023 03:00;01.08.2023 04:00;0,08;Avlest
01.08.2023 04:00;01.08.2023 05:00;0,79;Avlest
01.08.2023 05:00;01.08.2023 06:00;0,07;Avlest
01.08.2023 06:00;01.08.2023 07:00;0,06;Avlest
01.08.2023 07:00;01.08.2023 08:00;0,07;Avlest
01.08.2023 08:00;01.08.2023 09:00;0,07;Avlest
01.08.2023 09:00;01.08.2023 10:00;0,84;Avlest
01.08.2023 10:00;01.08.2023 11:00;0,17;Avlest
01.08.2023 11:00;01.08.2023 12:00;0,07;Avlest
01.08.2023 12:00;01.08.2023 13:00;0,07;Avlest
01.08.2023 13:00;01.08.2023 14:00;0,86;Avlest
01.08.2023 14:00;01.08.2023 15:00;0,14;Avlest
01.08.2023 15:00;01.08.2023 16:00;0,14;Avlest
01.08.2023 16:00;01.08.2023 17:00;0,69;Avlest
01.08.2023 17:00;01.08.2023 18:00;0,07;Avlest
01.08.2023 18:00;01.08.2023 19:00;0,08;Avlest
01.08.2023 19:00;01.08.2023 20:00;0,79;Avlest
01.08.2023 20:00;01.08.2023 21:00;0,07;Avlest
01.08.2023 21:00;01.08.2023 22:00;0,9;Avlest
01.08.2023 22:00;01.08.2023 23:00;0,15;Avlest
01.08.2023 23:00;02.08.2023 00:00;0,17;Avlest
02.08.2023 00:00;02.08.2023 01:00;0,95;Avlest
02.08.2023 01:00;02.08.2023 02:00;0,07;Avlest
02.08.2023 02:00;02.08.2023 03:00;0,06;Avlest
02.08.2023 03:00;02.08.2023 04:00;0,07;Avlest
02.08.2023 04:00;02.08.2023 05:00;0,07;Avlest
02.08.2023 05:00;02.08.2023 06:00;0,79;Avlest
02.08.2023 06:00;02.08.2023 07:00;0,08;Avlest
02.08.2023 07:00;02.08.2023 08:00;0,06;Avlest
02.08.2023 08:00;02.08.2023 09:00;0,07;Avlest
02.08.2023 09:00;02.08.2023 10:00;0,06;Avlest
02.08.2023 10:00;02.08.2023 11:00;0,45;Avlest
02.08.2023 11:00;02.08.2023 12:00;0,78;Avlest
02.08.2023 12:00;02.08.2023 13:00;0,11;Avlest
02.08.2023 13:00;02.08.2023 14:00;0,16;Avlest
02.08.2023 14:00;02.08.2023 15:00;0,1;Avlest
02.08.2023 15:00;02.08.2023 16:00;0,62;Avlest
02.08.2023 16:00;02.08.2023 17:00;0,74;Avlest
02.08.2023 17:00;02.08.2023 18:00;0,7;Avlest
02.08.2023 18:00;02.08.2023 19:00;0,1;Avlest
02.08.2023 19:00;02.08.2023 20:00;0,93;Avlest
02.08.2023 20:00;02.08.2023 21:00;0,08;Avlest
02.08.2023 21:00;02.08.2023 22:00;0,08;Avlest
02.08.2023 22:00;02.08.2023 23:00;0,12;Avlest
02.08.2023 23:00;03.08.2023 00:00;1,5;Avlest
03.08.2023 00:00;03.08.2023 01:00;0,34;Avlest
03.08.2023 01:00;03.08.2023 02:00;0,07;Avlest
03.08.2023 02:00;03.08.2023 03:00;0,07;Avlest
03.08.2023 03:00;03.08.2023 04:00;0,06;Avlest
03.08.2023 04:00;03.08.2023 05:00;0,67;Avlest
03.08.2023 05:00;03.08.2023 06:00;0,08;Avlest
03.08.2023 06:00;03.08.2023 07:00;0,06;Avlest
03.08.2023 07:00;03.08.2023 08:00;0,07;Avlest
03.08.2023 08:00;03.08.2023 09:00;0,06;Avlest
03.08.2023 09:00;03.08.2023 10:00;0,73;Avlest
03.08.2023 10:00;03.08.2023 11:00;0,08;Avlest
03.08.2023 11:00;03.08.2023 12:00;0,07;Avlest
03.08.2023 12:00;03.08.2023 13:00;0,06;Avlest
03.08.2023 13:00;03.08.2023 14:00;0,8;Avlest
03.08.2023 14:00;03.08.2023 15:00;0,12;Avlest
