Fra;Til;KWH 60 Forbruk;Kvalitet
01.05.2022 00:00;01.05.2022 01:00;0,72;Avlest
01.05.2022 01:00;01.05.2022 02:00;0,09;Avlest
01.05.2022 02:00;01.05.2022 03:00;0,1;Avlest
01.05.2022 03:00;01.05.2022 04:00;0,1;Avlest
01.05.2022 04:00;01.05.2022 05:00;0,09;Avlest
01.05.2022 05:00;01.05.2022 06:00;0,08;Avlest
01.05.2022 06:00;01.05.2022 07:00;0,96;Avlest
01.05.2022 07:00;01.05.2022 08:00;0,04;Avlest
01.05.2022 08:00;01.05.2022 09:00;0,04;Avlest
01.05.2022 09:00;01.05.2022 10:00;0,04;Avlest
01.05.2022 10:00;01.05.2022 11:00;0,03;Avlest
01.05.2022 11:00;01.05.2022 12:00;0,04;Avlest
01.05.2022 12:00;01.05.2022 13:00;0,04;Avlest
01.05.2022 13:00;01.05.2022 14:00;0,12;Avlest
01.05.2022 14:00;01.05.2022 15:00;0,82;Avlest
01.05.2022 15:00;01.05.2022 16:00;0,03;Avlest
01.05.2022 16:00;01.05.2022 17:00;0,04;Avlest
01.05.2022 17:00;01.05.2022 18:00;0,03;Avlest
01.05.2022 18:00;01.05.2022 19:00;0,04;Avlest
01.05.2022 19:00;01.05.2022 20:00;0,03;Avlest
01.05.2022 20:00;01.05.2022 21:00;0,04;Avlest
01.05.2022 21:00;01.05.2022 22:00;0,39;Avlest
01.05.2022 22:00;01.05.2022 23:00;0,63;Avlest
01.05.2022 23:00;02.05.2022 00:00;0,09;Avlest
02.05.2022 00:00;02.05.2022 01:00;0,09;Avlest
02.05.2022 01:00;02.05.2022 02:00;0,1;Avlest
02.05.2022 02:00;02.05.2022 03:00;0,1;Avlest
02.05.2022 03:00;02.05.2022 04:00;0,09;Avlest
02.05.2022 04:00;02.05.2022 05:00;0,1;Avlest
02.05.2022 05:00;02.05.2022 06:00;0,96;Avlest
02.05.2022 06:00;02.05.2022 07:00;0,04;Avlest
02.05.2022 07:00;02.05.2022 08:00;0,04;Avlest
02.05.2022 08:00;02.05.2022 09:00;0,04;Avlest
02.05.2022 09:00;02.05.2022 10:00;0,03;Avlest
02.05.2022 10:00;02.05.2022 11:00;0,04;Avlest
02.05.2022 11:00;02.05.2022 12:00;0,04;Avlest
02.05.2022 12:00;02.05.2022 13:00;0,04;Avlest
02.05.2022 13:00;02.05.2022 14:00;0,91;Avlest
02.05.2022 14:00;02.05.2022 15:00;0,04;Avlest
02.05.2022 15:00;02.05.2022 16:00;0,04;Avlest
02.05.2022 16:00;02.05.2022 17:00;0,03;Avlest
02.05.2022 17:00;02.05.2022 18:00;0,04;Avlest
02.05.2022 18:00;02.05.2022 19:00;0,04;Avlest
02.05.2022 19:00;02.05.2022 20:00;0,03;Avlest
02.05.2022 20:00;02.05.2022 21:00;0,04;Avlest
02.05.2022 21:00;02.05.2022 22:00;0,89;Avlest
02.05.2022 22:00;02.05.2022 23:00;0,09;Avlest
02.05.2022 23:00;03.05.2022 00:00;0,09;Avlest
03.05.2022 00:00;03.05.2022 01:00;0,09;Avlest
03.05.2022 01:00;03.05.2022 02:00;0,09;Avlest
03.05.2022 02:00;03.05.2022 03:00;0,1;Avlest
03.05.2022 03:00;03.05.2022 04:00;0,1;Avlest
03.05.2022 04:00;03.05.2022 05:00;0,91;Avlest
03.05.2022 05:00;03.05.2022 06:00;0,08;Avlest
03.05.2022 06:00;03.05.2022 07:00;0,04;Avlest
03.05.2022 07:00;03.05.2022 08:00;0,04;Avlest
03.05.2022 08:00;03.05.2022 09:00;0,04;Avlest
03.05.2022 09:00;03.05.2022 10:00;0,03;Avlest
03.05.2022 10:00;03.05.2022 11:00;0,04;Avlest
03.05.2022 11:00;03.05.2022 12:00;0,11;Avlest
03.05.2022 12:00;03.05.2022 13:00;0,77;Avlest
03.05.2022 13:00;03.05.2022 14:00;0,13;Avlest
03.05.2022 14:00;03.05.2022 15:00;0,13;Avlest
03.05.2022 15:00;03.05.2022 16:00;0,04;Avlest
03.05.2022 16:00;03.05.2022 17:00;0,04;Avlest
03.05.2022 17:00;03.05.2022 18:00;0,11;Avlest
03.05.2022 18:00;03.05.2022 19:00;0,14;Avlest
03.05.2022 19:00;03.05.2022 20:00;1,34;Avlest
03.05.2022 20:00;03.05.2022 21:00;0,03;Avlest
03.05.2022 21:00;03.05.2022 22:00;0,08;Avlest
03.05.2022 22:00;03.05.2022 23:00;0,09;Avlest
03.05.2022 23:00;04.05.2022 00:00;0,1;Avlest
04.05.2022 00:00;04.05.2022 01:00;0,1;Avlest
04.05.2022 01:00;04.05.2022 02:00;0,09;Avlest
04.05.2022 02:00;04.05.2022 03:00;0,1;Avlest
04.05.2022 03:00;04.05.2022 04:00;0,97;Avlest
04.05.2022 04:00;04.05.2022 05:00;0,1;Avlest
04.05.2022 05:00;04.05.2022 06:00;0,07;Avlest
